id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;nublado;PVSystem;PV_barra822;822;150,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra838;838;100,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra830;830;200,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra812;812;950,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra826;826;100,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra808;808;150,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra834;834;250,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra806;806;300,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra824;824;350,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra888;888;200,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra846;846;110,0;;PV_irr_real1
1;nublado;Storage;BESS_barra858;858;134,56;328.9;BESS_fixo
1;nublado;Storage;BESS_barra806;806;108,15;250.54;BESS_fixo
1;nublado;Storage;BESS_barra838;838;67,48;364.2;BESS_fixo
1;nublado;Storage;BESS_barra816;816;120,16;263.69;BESS_fixo
1;nublado;Storage;BESS_barra832;832;161,44;132.02;BESS_fixo
1;nublado;Storage;BESS_barra836;836;210,55;127.22;BESS_fixo
1;nublado;Storage;BESS_barra800;800;118,51;424.41;BESS_fixo
1;nublado;Storage;BESS_barra848;848;162,32;341.12;BESS_fixo
1;nublado;Storage;BESS_barra824;824;95,1;159.59;BESS_fixo
1;nublado;Storage;BESS_barra862;862;149,84;129.07;BESS_fixo
1;nublado;Storage;BESS_barra812;812;187,31;196.97;BESS_fixo
1;nublado;Storage;BESS_barra814;814;64,31;407.0;BESS_fixo
1;nublado;Storage;BESS_barra846;846;108,63;346.76;BESS_fixo
1;nublado;Storage;BESS_barra842;842;172,39;162.67;BESS_fixo
1;nublado;Storage;BESS_barra860;860;146,13;480.29;BESS_fixo
1;nublado;Storage;BESS_barra802;802;62,92;337.56;BESS_fixo
1;nublado;Storage;BESS_barra808;808;167,72;285.61;BESS_fixo
1;nublado;Storage;BESS_barra854;854;134,32;291.44;BESS_fixo
1;nublado;Storage;BESS_barra826;826;161,65;286.74;BESS_fixo
1;nublado;Storage;BESS_barra818;818;167,43;136.07;BESS_fixo
1;nublado;Storage;BESS_barra810;810;168,05;159.07;BESS_fixo
1;nublado;Storage;BESS_barra852;852;96,53;372.07;BESS_fixo
1;nublado;Storage;BESS_barra828;828;143,61;456.32;BESS_fixo
1;nublado;Storage;BESS_barra856;856;161,34;422.88;BESS_fixo
1;nublado;Storage;BESS_barra830;830;90,31;171.41;BESS_fixo
1;nublado;Storage;BESS_barra822;822;146,8;402.42;BESS_fixo
2;parcialmente_nublado;PVSystem;PV_barra800;800;450,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra862;862;100,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra828;828;300,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra826;826;150,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra854;854;850,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra832;832;100,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra850;850;850,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra802;802;60,0;;PV_irr_real2
2;parcialmente_nublado;Storage;BESS_barra848;848;190,9;477.7;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra816;816;155,28;167.14;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra834;834;121,54;437.0;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra858;858;202,0;243.33;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra814;814;96,41;247.38;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra802;802;186,33;101.88;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra842;842;70,26;432.22;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra812;812;241,03;107.23;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra852;852;238,44;421.2;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra828;828;184,48;185.49;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra838;838;145,74;276.22;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra806;806;233,51;245.32;BESS_fixo
