id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;parcialmente_nublado;PVSystem;PV_barra854;854;600,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra808;808;400,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra824;824;300,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra830;830;1000,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra832;832;250,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra816;816;200,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra828;828;200,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra844;844;700,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra826;826;100,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra890;890;300,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra888;888;130,0;;PV_irr_real1
1;parcialmente_nublado;Storage;BESS_barra850;850;165,41;270.53;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra802;802;157,07;290.82;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra816;816;162,08;129.66;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra852;852;137,69;352.67;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra820;820;177,05;175.86;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra818;818;212,58;237.64;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra848;848;237,89;179.0;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra890;890;59,34;136.28;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra860;860;159,17;297.47;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra810;810;194,44;441.32;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra836;836;108,42;166.09;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra846;846;63,75;282.66;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra812;812;126,47;273.36;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra834;834;212,72;385.53;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra862;862;111,17;382.99;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra830;830;120,84;128.76;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra888;888;140,48;172.48;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra856;856;75,59;394.36;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra858;858;168,18;450.19;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra854;854;227,69;170.9;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra838;838;143,18;360.79;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra822;822;56,84;261.11;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra824;824;195,78;320.51;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra844;844;58,04;244.21;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra842;842;106,89;167.58;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra800;800;226,65;255.86;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra832;832;66,75;225.31;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra828;828;95,36;178.6;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra808;808;241,29;360.34;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra826;826;63,52;327.3;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra814;814;145,71;317.77;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra806;806;245,85;354.74;BESS_fixo
2;parcialmente_nublado;PVSystem;PV_barra832;832;550,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra830;830;600,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra838;838;250,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra846;846;150,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra806;806;200,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra812;812;50,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra828;828;200,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra820;820;700,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra824;824;550,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra854;854;200,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra844;844;150,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra802;802;400,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra842;842;50,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra826;826;130,0;;PV_irr_real2
2;parcialmente_nublado;Storage;BESS_barra854;854;174,08;254.34;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra810;810;113,99;254.94;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra890;890;85,74;465.87;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra836;836;244,64;269.79;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra856;856;135,56;454.24;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra838;838;184,86;269.29;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra816;816;80,69;194.79;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra858;858;138,96;292.84;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra826;826;176,99;183.67;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra860;860;232,9;326.33;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra818;818;177,66;240.95;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra824;824;123,15;243.4;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra802;802;76,23;108.34;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra822;822;87,89;481.88;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra862;862;64,86;251.48;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra806;806;135,58;295.55;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra828;828;189,51;492.71;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra812;812;235,63;402.07;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra844;844;55,82;309.71;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra850;850;89,45;340.33;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra800;800;141,79;239.13;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra848;848;152,9;339.46;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra832;832;93,98;204.91;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra834;834;144,41;338.16;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra888;888;193,19;496.28;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra814;814;238,04;456.97;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra808;808;121,87;304.98;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra842;842;206,26;166.77;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra852;852;233,32;117.07;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra820;820;127,08;401.51;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra846;846;50,06;493.82;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra830;830;146,79;471.6;BESS_fixo
3;parcialmente_nublado;PVSystem;PV_barra808;808;750,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra842;842;750,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra820;820;250,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra888;888;550,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra860;860;50,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra890;890;100,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra802;802;100,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra852;852;350,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra824;824;850,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra848;848;200,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra862;862;150,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra832;832;50,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra830;830;30,0;;PV_irr_real3
3;parcialmente_nublado;Storage;BESS_barra852;852;118,22;162.01;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra860;860;83,27;222.69;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra846;846;147,02;410.59;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra820;820;119,36;493.17;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra812;812;212,05;426.29;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra834;834;111,24;436.89;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra814;814;99,01;304.55;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra848;848;201,92;427.39;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra830;830;156,73;182.69;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra822;822;208,13;444.07;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra810;810;171,06;354.11;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra838;838;229,28;142.51;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra842;842;128,9;249.45;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra858;858;235,04;493.92;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra832;832;106,24;216.19;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra802;802;91,37;220.13;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra836;836;162,8;340.73;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra824;824;84,83;123.17;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra854;854;55,0;429.65;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra818;818;220,54;411.37;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra850;850;165,24;382.67;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra800;800;148,08;188.9;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra844;844;238,73;355.0;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra856;856;93,23;253.23;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra828;828;125,39;325.45;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra806;806;183,42;309.85;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra890;890;153,56;411.61;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra816;816;121,85;185.79;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra888;888;202,51;335.59;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra826;826;102,28;239.17;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra862;862;168,04;417.24;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra808;808;93,61;329.11;BESS_fixo
4;ceu_aberto;PVSystem;PV_barra862;862;50,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra838;838;800,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra842;842;800,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra834;834;150,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra826;826;300,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra808;808;950,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra848;848;200,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra856;856;200,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra850;850;300,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra858;858;50,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra824;824;380,0;;PV_irr_real4
4;ceu_aberto;Storage;BESS_barra814;814;195,47;103.51;BESS_fixo
4;ceu_aberto;Storage;BESS_barra830;830;216,09;393.16;BESS_fixo
4;ceu_aberto;Storage;BESS_barra856;856;190,48;337.98;BESS_fixo
4;ceu_aberto;Storage;BESS_barra822;822;204,62;199.29;BESS_fixo
4;ceu_aberto;Storage;BESS_barra858;858;76,98;103.57;BESS_fixo
4;ceu_aberto;Storage;BESS_barra834;834;216,02;231.39;BESS_fixo
4;ceu_aberto;Storage;BESS_barra810;810;216,19;203.36;BESS_fixo
4;ceu_aberto;Storage;BESS_barra848;848;187,05;491.25;BESS_fixo
4;ceu_aberto;Storage;BESS_barra802;802;123,94;450.89;BESS_fixo
4;ceu_aberto;Storage;BESS_barra860;860;114,81;359.39;BESS_fixo
4;ceu_aberto;Storage;BESS_barra838;838;224,91;418.19;BESS_fixo
4;ceu_aberto;Storage;BESS_barra890;890;201,12;166.8;BESS_fixo
4;ceu_aberto;Storage;BESS_barra852;852;147,05;477.5;BESS_fixo
4;ceu_aberto;Storage;BESS_barra816;816;95,16;356.59;BESS_fixo
4;ceu_aberto;Storage;BESS_barra850;850;131,84;212.98;BESS_fixo
4;ceu_aberto;Storage;BESS_barra844;844;154,65;365.93;BESS_fixo
4;ceu_aberto;Storage;BESS_barra812;812;124,18;439.57;BESS_fixo
4;ceu_aberto;Storage;BESS_barra806;806;109,93;362.94;BESS_fixo
4;ceu_aberto;Storage;BESS_barra836;836;153,89;422.55;BESS_fixo
4;ceu_aberto;Storage;BESS_barra808;808;93,88;369.63;BESS_fixo
4;ceu_aberto;Storage;BESS_barra888;888;164,67;189.5;BESS_fixo
4;ceu_aberto;Storage;BESS_barra828;828;232,9;334.2;BESS_fixo
4;ceu_aberto;Storage;BESS_barra824;824;59,42;170.47;BESS_fixo
4;ceu_aberto;Storage;BESS_barra854;854;168,72;308.86;BESS_fixo
4;ceu_aberto;Storage;BESS_barra820;820;165,76;228.8;BESS_fixo
4;ceu_aberto;Storage;BESS_barra862;862;76,53;442.49;BESS_fixo
4;ceu_aberto;Storage;BESS_barra842;842;240,83;309.77;BESS_fixo
4;ceu_aberto;Storage;BESS_barra846;846;200,27;318.44;BESS_fixo
4;ceu_aberto;Storage;BESS_barra826;826;152,02;435.94;BESS_fixo
4;ceu_aberto;Storage;BESS_barra818;818;240,34;178.54;BESS_fixo
4;ceu_aberto;Storage;BESS_barra800;800;63,3;391.41;BESS_fixo
4;ceu_aberto;Storage;BESS_barra832;832;122,83;265.48;BESS_fixo
5;parcialmente_nublado;PVSystem;PV_barra822;822;250,0;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra806;806;950,0;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra888;888;600,0;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra824;824;400,0;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra832;832;600,0;;PV_irr_real5
