id_realizacao;tipo_dia;barra;potencia_kw
1;parcialmente_nublado;854;600,0
1;parcialmente_nublado;808;400,0
1;parcialmente_nublado;824;300,0
1;parcialmente_nublado;830;1000,0
1;parcialmente_nublado;832;250,0
1;parcialmente_nublado;816;200,0
1;parcialmente_nublado;828;200,0
1;parcialmente_nublado;844;700,0
1;parcialmente_nublado;826;100,0
1;parcialmente_nublado;890;300,0
1;parcialmente_nublado;888;130,0
2;parcialmente_nublado;832;550,0
2;parcialmente_nublado;830;600,0
2;parcialmente_nublado;838;250,0
2;parcialmente_nublado;846;150,0
2;parcialmente_nublado;806;200,0
2;parcialmente_nublado;812;50,0
2;parcialmente_nublado;828;200,0
2;parcialmente_nublado;820;700,0
2;parcialmente_nublado;824;550,0
2;parcialmente_nublado;854;200,0
2;parcialmente_nublado;844;150,0
2;parcialmente_nublado;802;400,0
2;parcialmente_nublado;842;50,0
2;parcialmente_nublado;826;130,0
3;parcialmente_nublado;808;750,0
3;parcialmente_nublado;842;750,0
3;parcialmente_nublado;820;250,0
3;parcialmente_nublado;888;550,0
3;parcialmente_nublado;860;50,0
3;parcialmente_nublado;890;100,0
3;parcialmente_nublado;802;100,0
3;parcialmente_nublado;852;350,0
3;parcialmente_nublado;824;850,0
3;parcialmente_nublado;848;200,0
3;parcialmente_nublado;862;150,0
3;parcialmente_nublado;832;50,0
3;parcialmente_nublado;830;30,0
4;ceu_aberto;862;50,0
4;ceu_aberto;838;800,0
4;ceu_aberto;842;800,0
4;ceu_aberto;834;150,0
4;ceu_aberto;826;300,0
4;ceu_aberto;808;950,0
4;ceu_aberto;848;200,0
4;ceu_aberto;856;200,0
4;ceu_aberto;850;300,0
4;ceu_aberto;858;50,0
4;ceu_aberto;824;380,0
5;parcialmente_nublado;822;250,0
5;parcialmente_nublado;806;950,0
5;parcialmente_nublado;888;600,0
5;parcialmente_nublado;824;400,0
5;parcialmente_nublado;832;600,0
5;parcialmente_nublado;856;300,0
5;parcialmente_nublado;828;100,0
5;parcialmente_nublado;808;250,0
5;parcialmente_nublado;844;150,0
5;parcialmente_nublado;858;100,0
5;parcialmente_nublado;800;480,0
6;nublado;830;50,0
6;nublado;888;250,0
6;nublado;832;450,0
6;nublado;824;500,0
6;nublado;858;450,0
6;nublado;836;250,0
6;nublado;856;150,0
6;nublado;806;500,0
6;nublado;850;700,0
6;nublado;816;350,0
6;nublado;814;250,0
6;nublado;890;150,0
6;nublado;862;130,0
7;parcialmente_nublado;810;300,0
7;parcialmente_nublado;800;400,0
7;parcialmente_nublado;854;650,0
7;parcialmente_nublado;826;900,0
7;parcialmente_nublado;846;600,0
7;parcialmente_nublado;842;200,0
7;parcialmente_nublado;808;750,0
7;parcialmente_nublado;822;380,0
8;parcialmente_nublado;890;100,0
8;parcialmente_nublado;828;250,0
8;parcialmente_nublado;800;550,0
8;parcialmente_nublado;812;150,0
8;parcialmente_nublado;858;300,0
8;parcialmente_nublado;852;250,0
8;parcialmente_nublado;802;300,0
8;parcialmente_nublado;888;50,0
8;parcialmente_nublado;862;50,0
8;parcialmente_nublado;850;50,0
8;parcialmente_nublado;826;200,0
8;parcialmente_nublado;860;250,0
8;parcialmente_nublado;856;100,0
8;parcialmente_nublado;816;800,0
8;parcialmente_nublado;806;500,0
8;parcialmente_nublado;824;200,0
8;parcialmente_nublado;854;80,0
9;nublado;806;400,0
9;nublado;856;300,0
9;nublado;850;850,0
9;nublado;826;300,0
9;nublado;842;500,0
9;nublado;830;500,0
9;nublado;888;650,0
9;nublado;848;250,0
9;nublado;890;150,0
9;nublado;828;280,0
10;parcialmente_nublado;888;250,0
10;parcialmente_nublado;862;250,0
10;parcialmente_nublado;838;100,0
10;parcialmente_nublado;848;250,0
10;parcialmente_nublado;854;650,0
10;parcialmente_nublado;820;400,0
10;parcialmente_nublado;802;650,0
10;parcialmente_nublado;818;500,0
10;parcialmente_nublado;856;750,0
10;parcialmente_nublado;836;200,0
10;parcialmente_nublado;834;180,0
11;ceu_aberto;852;100,0
11;ceu_aberto;850;350,0
11;ceu_aberto;828;450,0
11;ceu_aberto;838;650,0
11;ceu_aberto;836;100,0
11;ceu_aberto;800;100,0
11;ceu_aberto;860;100,0
11;ceu_aberto;856;300,0
11;ceu_aberto;830;700,0
11;ceu_aberto;854;200,0
11;ceu_aberto;808;150,0
11;ceu_aberto;848;400,0
11;ceu_aberto;824;350,0
11;ceu_aberto;816;230,0
12;parcialmente_nublado;830;250,0
12;parcialmente_nublado;812;150,0
12;parcialmente_nublado;834;450,0
12;parcialmente_nublado;820;400,0
12;parcialmente_nublado;888;500,0
12;parcialmente_nublado;802;150,0
12;parcialmente_nublado;818;300,0
12;parcialmente_nublado;824;250,0
12;parcialmente_nublado;844;350,0
12;parcialmente_nublado;850;150,0
12;parcialmente_nublado;800;400,0
12;parcialmente_nublado;860;250,0
12;parcialmente_nublado;856;100,0
12;parcialmente_nublado;854;50,0
12;parcialmente_nublado;842;430,0
13;nublado;860;50,0
13;nublado;848;400,0
13;nublado;854;450,0
13;nublado;844;800,0
13;nublado;890;250,0
13;nublado;888;1000,0
13;nublado;806;50,0
13;nublado;808;300,0
13;nublado;838;700,0
13;nublado;842;180,0
14;ceu_aberto;814;700,0
14;ceu_aberto;828;250,0
14;ceu_aberto;824;300,0
14;ceu_aberto;888;400,0
14;ceu_aberto;820;750,0
14;ceu_aberto;830;600,0
14;ceu_aberto;822;50,0
14;ceu_aberto;850;750,0
14;ceu_aberto;832;250,0
14;ceu_aberto;852;130,0
15;nublado;890;100,0
15;nublado;822;200,0
15;nublado;800;950,0
15;nublado;826;100,0
15;nublado;828;50,0
15;nublado;888;700,0
15;nublado;806;100,0
15;nublado;818;150,0
15;nublado;820;850,0
15;nublado;852;250,0
15;nublado;814;500,0
15;nublado;808;230,0
16;nublado;816;550,0
16;nublado;818;800,0
16;nublado;808;850,0
16;nublado;848;700,0
16;nublado;830;100,0
16;nublado;814;50,0
16;nublado;862;500,0
16;nublado;822;550,0
16;nublado;824;50,0
16;nublado;826;30,0
17;nublado;814;600,0
17;nublado;848;500,0
17;nublado;856;50,0
17;nublado;828;800,0
17;nublado;854;250,0
17;nublado;818;750,0
17;nublado;822;500,0
17;nublado;836;600,0
17;nublado;838;130,0
18;ceu_aberto;860;250,0
18;ceu_aberto;846;500,0
18;ceu_aberto;830;400,0
18;ceu_aberto;844;250,0
18;ceu_aberto;818;600,0
18;ceu_aberto;836;50,0
18;ceu_aberto;826;250,0
18;ceu_aberto;800;250,0
18;ceu_aberto;858;450,0
18;ceu_aberto;810;100,0
18;ceu_aberto;814;300,0
18;ceu_aberto;890;500,0
18;ceu_aberto;820;280,0
19;parcialmente_nublado;834;200,0
19;parcialmente_nublado;858;600,0
19;parcialmente_nublado;842;600,0
19;parcialmente_nublado;830;100,0
19;parcialmente_nublado;814;300,0
19;parcialmente_nublado;856;250,0
19;parcialmente_nublado;806;100,0
19;parcialmente_nublado;800;800,0
19;parcialmente_nublado;852;100,0
19;parcialmente_nublado;850;600,0
19;parcialmente_nublado;824;200,0
19;parcialmente_nublado;890;330,0
20;parcialmente_nublado;812;50,0
20;parcialmente_nublado;842;150,0
20;parcialmente_nublado;808;350,0
20;parcialmente_nublado;822;350,0
20;parcialmente_nublado;818;50,0
20;parcialmente_nublado;806;300,0
20;parcialmente_nublado;800;600,0
20;parcialmente_nublado;820;550,0
20;parcialmente_nublado;858;600,0
20;parcialmente_nublado;860;550,0
20;parcialmente_nublado;834;100,0
20;parcialmente_nublado;816;200,0
20;parcialmente_nublado;850;330,0
