id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
<<<<<<< HEAD
1;ceu_aberto;844;110,35;474,78;4,302
1;ceu_aberto;890;161,45;459,55;2,846
1;ceu_aberto;860;101,67;267,0;2,626
1;ceu_aberto;840;204,68;112,38;0,549
1;ceu_aberto;848;120,84;283,27;2,344
2;nublado;848;155,51;363,71;2,339
2;nublado;860;172,92;460,23;2,662
2;nublado;840;130,0;251,97;1,938
2;nublado;890;68,58;279,05;4,069
2;nublado;844;244,52;185,09;0,757
3;parcialmente_nublado;848;143,9;344,12;2,391
3;parcialmente_nublado;860;190,07;157,11;0,827
3;parcialmente_nublado;890;238,35;149,89;0,629
3;parcialmente_nublado;840;69,4;424,98;6,124
3;parcialmente_nublado;844;141,06;248,67;1,763
4;parcialmente_nublado;840;202,56;174,12;0,86
4;parcialmente_nublado;890;95,66;127,35;1,331
4;parcialmente_nublado;848;141,51;295,46;2,088
4;parcialmente_nublado;844;52,93;246,08;4,649
4;parcialmente_nublado;860;174,61;365,81;2,095
5;ceu_aberto;848;124,96;356,86;2,856
5;ceu_aberto;844;82,97;104,34;1,258
5;ceu_aberto;860;194,23;134,25;0,691
5;ceu_aberto;840;243,94;219,05;0,898
5;ceu_aberto;890;234,77;122,01;0,52
6;parcialmente_nublado;844;223,89;318,98;1,425
6;parcialmente_nublado;840;145,61;472,12;3,242
6;parcialmente_nublado;860;75,98;241,07;3,173
6;parcialmente_nublado;848;219,23;289,58;1,321
6;parcialmente_nublado;890;53,93;193,19;3,582
7;nublado;890;165,35;495,12;2,994
7;nublado;840;163,82;141,78;0,865
7;nublado;848;232,67;338,87;1,456
7;nublado;844;122,59;449,07;3,663
7;nublado;860;220,84;487,41;2,207
8;ceu_aberto;840;88,81;460,09;5,181
8;ceu_aberto;890;55,59;402,95;7,249
8;ceu_aberto;848;84,04;406,92;4,842
8;ceu_aberto;860;164,05;201,88;1,231
8;ceu_aberto;844;64,38;122,53;1,903
9;parcialmente_nublado;840;65,9;420,7;6,384
9;parcialmente_nublado;848;65,64;268,39;4,089
9;parcialmente_nublado;890;89,23;308,25;3,455
9;parcialmente_nublado;844;232,86;328,09;1,409
9;parcialmente_nublado;860;109,18;206,11;1,888
10;ceu_aberto;848;137,46;330,55;2,405
10;ceu_aberto;840;186,47;291,73;1,564
10;ceu_aberto;844;129,92;120,02;0,924
10;ceu_aberto;860;76,83;309,62;4,03
10;ceu_aberto;890;200,69;108,34;0,54
11;nublado;890;108,86;160,35;1,473
11;nublado;860;135,43;264,37;1,952
11;nublado;848;211,04;349,16;1,654
11;nublado;844;163,21;295,64;1,811
11;nublado;840;245,33;185,98;0,758
12;parcialmente_nublado;860;208,01;201,24;0,967
12;parcialmente_nublado;840;194,88;204,39;1,049
12;parcialmente_nublado;848;206,36;128,73;0,624
12;parcialmente_nublado;890;181,2;145,4;0,802
12;parcialmente_nublado;844;137,75;213,47;1,55
13;nublado;848;179,24;343,59;1,917
13;nublado;860;54,59;214,79;3,935
13;nublado;840;243,1;295,39;1,215
13;nublado;890;174,17;283,33;1,627
13;nublado;844;105,27;148,46;1,41
14;parcialmente_nublado;890;242,21;314,99;1,3
14;parcialmente_nublado;840;178,21;459,88;2,581
14;parcialmente_nublado;848;185,63;313,09;1,687
14;parcialmente_nublado;844;211,87;422,21;1,993
14;parcialmente_nublado;860;184,31;270,0;1,465
15;ceu_aberto;840;86,59;327,84;3,786
15;ceu_aberto;860;102,65;255,08;2,485
15;ceu_aberto;890;228,91;215,35;0,941
15;ceu_aberto;848;67,18;107,99;1,607
15;ceu_aberto;844;161,7;124,81;0,772
16;ceu_aberto;890;92,24;295,65;3,205
16;ceu_aberto;844;195,26;148,82;0,762
16;ceu_aberto;860;109,81;340,78;3,103
16;ceu_aberto;848;80,95;109,21;1,349
16;ceu_aberto;840;138,77;154,29;1,112
17;nublado;848;248,3;487,67;1,964
17;nublado;844;72,8;413,55;5,681
17;nublado;860;91,4;397,48;4,349
17;nublado;840;99,66;211,23;2,12
17;nublado;890;118,21;385,6;3,262
18;nublado;844;196,26;291,1;1,483
18;nublado;890;237,28;191,05;0,805
18;nublado;848;181,81;127,92;0,704
18;nublado;840;225,67;343,38;1,522
18;nublado;860;219,03;135,08;0,617
19;parcialmente_nublado;890;133,58;220,36;1,65
19;parcialmente_nublado;860;88,91;291,23;3,276
19;parcialmente_nublado;840;189,88;419,92;2,212
19;parcialmente_nublado;848;159,19;161,77;1,016
19;parcialmente_nublado;844;107,04;494,8;4,623
20;nublado;860;102,75;341,87;3,327
20;nublado;890;229,93;429,73;1,869
20;nublado;840;77,6;421,67;5,434
20;nublado;848;215,22;371,04;1,724
20;nublado;844;200,84;160,11;0,797
21;nublado;860;164,07;360,41;2,197
21;nublado;844;95,84;121,82;1,271
21;nublado;840;247,04;267,62;1,083
21;nublado;848;223,78;138,51;0,619
21;nublado;890;149,69;396,14;2,646
22;parcialmente_nublado;844;181,95;281,95;1,55
22;parcialmente_nublado;848;224,14;108,64;0,485
22;parcialmente_nublado;860;94,36;360,4;3,819
22;parcialmente_nublado;890;236,05;213,41;0,904
22;parcialmente_nublado;840;235,3;209,63;0,891
23;ceu_aberto;848;165,18;419,88;2,542
23;ceu_aberto;860;135,36;244,27;1,805
23;ceu_aberto;890;190,96;139,38;0,73
23;ceu_aberto;840;210,55;128,25;0,609
23;ceu_aberto;844;216,69;209,14;0,965
24;ceu_aberto;890;110,74;407,81;3,683
24;ceu_aberto;840;53,52;444,14;8,299
24;ceu_aberto;848;190,33;367,62;1,931
24;ceu_aberto;844;215,86;176,36;0,817
24;ceu_aberto;860;206,01;415,92;2,019
25;nublado;860;76,09;216,12;2,84
25;nublado;890;88,33;160,66;1,819
25;nublado;844;181,36;247,39;1,364
25;nublado;848;242,85;152,41;0,628
25;nublado;840;209,85;156,08;0,744
26;nublado;860;138,91;189,49;1,364
26;nublado;848;65,16;237,43;3,644
26;nublado;844;235,97;289,09;1,225
26;nublado;890;151,61;178,79;1,179
26;nublado;840;131,87;185,56;1,407
27;parcialmente_nublado;840;175,64;260,32;1,482
27;parcialmente_nublado;860;193,55;122,2;0,631
27;parcialmente_nublado;848;244,06;260,81;1,069
27;parcialmente_nublado;844;157,22;358,91;2,283
27;parcialmente_nublado;890;77,11;250,83;3,253
28;nublado;848;125,62;457,46;3,642
28;nublado;840;232,15;395,23;1,702
28;nublado;890;179,49;461,99;2,574
28;nublado;860;242,21;404,51;1,67
28;nublado;844;98,6;450,5;4,569
29;ceu_aberto;848;62,18;340,36;5,474
29;ceu_aberto;840;245,48;311,13;1,267
29;ceu_aberto;860;89,0;396,99;4,461
29;ceu_aberto;844;125,88;497,49;3,952
29;ceu_aberto;890;233,93;364,14;1,557
30;parcialmente_nublado;840;70,67;242,22;3,427
30;parcialmente_nublado;860;96,28;264,35;2,746
30;parcialmente_nublado;844;62,33;344,91;5,534
30;parcialmente_nublado;890;107,58;405,62;3,77
30;parcialmente_nublado;848;51,73;296,57;5,733
31;ceu_aberto;890;97,65;134,78;1,38
31;ceu_aberto;860;138,3;361,63;2,615
31;ceu_aberto;840;236,76;168,92;0,713
31;ceu_aberto;848;99,26;425,26;4,284
