id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;1;4;163,78;128,87;0,787
1;ceu_aberto;2;7;102,22;345,86;3,383
1;ceu_aberto;3;19;160,53;406,58;2,533
1;ceu_aberto;4;3;211,41;436,68;2,066
1;ceu_aberto;5;10;63,08;377,96;5,992
1;ceu_aberto;6;23;90,96;267,19;2,937
1;ceu_aberto;7;17;56,82;440,0;7,744
1;ceu_aberto;8;26;175,16;298,49;1,704
1;ceu_aberto;9;3;168,32;401,92;2,388
1;ceu_aberto;10;34;53,49;368,02;6,88
1;ceu_aberto;11;29;88,98;481,22;5,408
1;ceu_aberto;12;20;64,7;285,1;4,406
1;ceu_aberto;13;31;113,44;479,9;4,23
1;ceu_aberto;14;21;162,25;132,06;0,814
1;ceu_aberto;15;33;85,45;400,18;4,683
1;ceu_aberto;16;23;241,76;426,12;1,763
1;ceu_aberto;17;10;216,2;222,19;1,028
1;ceu_aberto;18;15;131,06;247,01;1,885
1;ceu_aberto;19;27;89,83;235,65;2,623
1;ceu_aberto;20;26;133,76;233,46;1,745
1;ceu_aberto;21;32;70,04;414,69;5,921
1;ceu_aberto;22;22;123,24;311,96;2,531
1;ceu_aberto;23;12;232,16;136,2;0,587
1;ceu_aberto;24;19;150,43;142,85;0,95
1;ceu_aberto;25;20;244,96;457,48;1,868
1;ceu_aberto;26;24;100,52;492,65;4,901
1;ceu_aberto;27;24;63,25;338,33;5,349
1;ceu_aberto;28;12;153,75;130,25;0,847
1;ceu_aberto;29;21;212,2;443,61;2,091
1;ceu_aberto;30;31;157,36;271,27;1,724
1;ceu_aberto;31;15;71,45;309,66;4,334
1;ceu_aberto;32;25;195,77;427,01;2,181
2;ceu_aberto;1;18;151,37;109,01;0,72
2;ceu_aberto;2;22;211,3;321,8;1,523
2;ceu_aberto;3;26;235,23;302,28;1,285
2;ceu_aberto;4;12;175,54;484,61;2,761
2;ceu_aberto;5;11;216,32;300,07;1,387
2;ceu_aberto;6;12;71,71;453,68;6,327
2;ceu_aberto;7;30;79,85;343,35;4,3
2;ceu_aberto;8;32;70,52;356,03;5,049
2;ceu_aberto;9;33;234,56;224,19;0,956
2;ceu_aberto;10;29;153,78;350,24;2,278
2;ceu_aberto;11;30;197,87;464,21;2,346
2;ceu_aberto;12;6;179,64;109,79;0,611
2;ceu_aberto;13;15;97,67;184,45;1,889
2;ceu_aberto;14;25;213,18;398,57;1,87
2;ceu_aberto;15;34;101,63;263,9;2,597
2;ceu_aberto;16;18;94,17;474,84;5,042
2;ceu_aberto;17;34;84,45;139,56;1,653
2;ceu_aberto;18;28;227,37;177,25;0,78
2;ceu_aberto;19;7;89,29;280,73;3,144
2;ceu_aberto;20;16;194,08;335,15;1,727
2;ceu_aberto;21;2;103,57;378,25;3,652
2;ceu_aberto;22;19;56,93;477,24;8,383
2;ceu_aberto;23;17;209,79;124,93;0,596
2;ceu_aberto;24;34;216,7;385,92;1,781
2;ceu_aberto;25;32;234,97;278,93;1,187
2;ceu_aberto;26;19;118,84;371,18;3,123
2;ceu_aberto;27;29;222,34;426,61;1,919
2;ceu_aberto;28;6;145,87;353,3;2,422
2;ceu_aberto;29;13;180,73;217,15;1,202
2;ceu_aberto;30;18;90,22;291,82;3,235
2;ceu_aberto;31;23;110,55;414,58;3,75
2;ceu_aberto;32;13;185,29;381,44;2,059
3;parcialmente_nublado;1;19;163,37;447,18;2,737
3;parcialmente_nublado;2;24;171,12;249,94;1,461
3;parcialmente_nublado;3;34;175,0;412,6;2,358
3;parcialmente_nublado;4;21;151,74;161,68;1,066
3;parcialmente_nublado;5;11;228,14;348,67;1,528
3;parcialmente_nublado;6;2;117,06;471,83;4,031
3;parcialmente_nublado;7;1;87,01;162,09;1,863
3;parcialmente_nublado;8;27;176,6;426,82;2,417
3;parcialmente_nublado;9;34;219,92;113,46;0,516
3;parcialmente_nublado;10;15;249,26;251,85;1,01
3;parcialmente_nublado;11;25;159,53;279,36;1,751
3;parcialmente_nublado;12;26;89,93;225,16;2,504
3;parcialmente_nublado;13;16;102,63;170,87;1,665
3;parcialmente_nublado;14;16;139,8;407,87;2,918
3;parcialmente_nublado;15;14;199,63;308,39;1,545
3;parcialmente_nublado;16;33;97,5;311,73;3,197
3;parcialmente_nublado;17;31;177,19;338,14;1,908
3;parcialmente_nublado;18;6;117,82;317,66;2,696
3;parcialmente_nublado;19;29;227,89;354,49;1,556
3;parcialmente_nublado;20;1;198,66;219,3;1,104
3;parcialmente_nublado;21;30;114,45;486,79;4,253
3;parcialmente_nublado;22;9;66,01;446,19;6,759
3;parcialmente_nublado;23;23;58,01;268,21;4,624
3;parcialmente_nublado;24;14;249,13;278,72;1,119
3;parcialmente_nublado;25;10;185,6;225,37;1,214
3;parcialmente_nublado;26;30;93,2;495,04;5,312
3;parcialmente_nublado;27;16;120,95;452,71;3,743
3;parcialmente_nublado;28;10;57,6;244,26;4,241
3;parcialmente_nublado;29;11;103,46;278,78;2,695
3;parcialmente_nublado;30;15;158,41;101,88;0,643
3;parcialmente_nublado;31;1;50,41;141,8;2,813
3;parcialmente_nublado;32;30;164,12;402,49;2,452
4;ceu_aberto;1;31;62,52;399,82;6,395
4;ceu_aberto;2;30;105,17;179,6;1,708
4;ceu_aberto;3;11;171,03;180,68;1,056
4;ceu_aberto;4;7;179,15;469,86;2,623
4;ceu_aberto;5;11;160,98;416,71;2,589
4;ceu_aberto;6;29;60,79;401,2;6,6
4;ceu_aberto;7;31;232,84;164,8;0,708
