id_realizacao;tipo_dia;unidade_pv;barra;potencia_kw
1;ceu_aberto;1;30;500,0
1;ceu_aberto;2;14;850,0
1;ceu_aberto;3;2;150,0
1;ceu_aberto;4;9;400,0
1;ceu_aberto;5;17;150,0
1;ceu_aberto;6;16;780,4
2;ceu_aberto;1;26;850,0
2;ceu_aberto;2;8;400,0
2;ceu_aberto;3;11;700,0
2;ceu_aberto;4;16;650,0
2;ceu_aberto;5;7;230,4
3;parcialmente_nublado;1;3;250,0
3;parcialmente_nublado;2;32;100,0
3;parcialmente_nublado;3;5;50,0
3;parcialmente_nublado;4;22;700,0
3;parcialmente_nublado;5;24;400,0
3;parcialmente_nublado;6;33;50,0
3;parcialmente_nublado;7;26;550,0
3;parcialmente_nublado;8;23;50,0
3;parcialmente_nublado;9;4;650,0
3;parcialmente_nublado;10;25;30,4
4;ceu_aberto;1;20;650,0
4;ceu_aberto;2;23;100,0
4;ceu_aberto;3;14;100,0
4;ceu_aberto;4;24;150,0
4;ceu_aberto;5;24;50,0
4;ceu_aberto;6;26;600,0
4;ceu_aberto;7;32;50,0
4;ceu_aberto;8;17;500,0
4;ceu_aberto;9;23;450,0
4;ceu_aberto;10;33;180,4
5;ceu_aberto;1;6;300,0
5;ceu_aberto;2;20;100,0
5;ceu_aberto;3;7;250,0
5;ceu_aberto;4;16;350,0
5;ceu_aberto;5;28;500,0
5;ceu_aberto;6;4;50,0
5;ceu_aberto;7;33;250,0
5;ceu_aberto;8;15;350,0
5;ceu_aberto;9;14;680,4
6;parcialmente_nublado;1;20;250,0
6;parcialmente_nublado;2;1;600,0
6;parcialmente_nublado;3;1;350,0
6;parcialmente_nublado;4;19;300,0
6;parcialmente_nublado;5;7;200,0
6;parcialmente_nublado;6;29;450,0
6;parcialmente_nublado;7;8;400,0
6;parcialmente_nublado;8;1;200,0
6;parcialmente_nublado;9;30;80,4
7;ceu_aberto;1;11;300,0
7;ceu_aberto;2;20;100,0
7;ceu_aberto;3;29;250,0
7;ceu_aberto;4;10;400,0
7;ceu_aberto;5;12;200,0
7;ceu_aberto;6;34;350,0
7;ceu_aberto;7;16;500,0
7;ceu_aberto;8;17;50,0
7;ceu_aberto;9;9;450,0
7;ceu_aberto;10;34;100,0
7;ceu_aberto;11;2;100,0
7;ceu_aberto;12;6;30,4
8;nublado;1;29;200,0
8;nublado;2;8;250,0
8;nublado;3;21;200,0
8;nublado;4;3;500,0
8;nublado;5;1;50,0
8;nublado;6;17;150,0
8;nublado;7;7;300,0
8;nublado;8;31;800,0
8;nublado;9;28;200,0
8;nublado;10;10;180,4
9;parcialmente_nublado;1;21;150,0
9;parcialmente_nublado;2;13;500,0
9;parcialmente_nublado;3;3;250,0
9;parcialmente_nublado;4;31;200,0
9;parcialmente_nublado;5;11;250,0
9;parcialmente_nublado;6;20;200,0
9;parcialmente_nublado;7;5;100,0
9;parcialmente_nublado;8;3;100,0
9;parcialmente_nublado;9;17;600,0
9;parcialmente_nublado;10;10;150,0
9;parcialmente_nublado;11;17;330,4
10;nublado;1;22;350,0
10;nublado;2;23;200,0
10;nublado;3;31;550,0
10;nublado;4;31;450,0
10;nublado;5;11;200,0
10;nublado;6;4;50,0
10;nublado;7;26;500,0
10;nublado;8;15;530,4
11;parcialmente_nublado;1;29;950,0
11;parcialmente_nublado;2;12;150,0
11;parcialmente_nublado;3;22;700,0
11;parcialmente_nublado;4;14;750,0
11;parcialmente_nublado;5;19;100,0
11;parcialmente_nublado;6;27;150,0
11;parcialmente_nublado;7;19;30,4
12;parcialmente_nublado;1;21;100,0
12;parcialmente_nublado;2;28;600,0
12;parcialmente_nublado;3;27;200,0
12;parcialmente_nublado;4;1;300,0
12;parcialmente_nublado;5;30;300,0
12;parcialmente_nublado;6;26;50,0
12;parcialmente_nublado;7;16;200,0
12;parcialmente_nublado;8;19;750,0
12;parcialmente_nublado;9;34;200,0
12;parcialmente_nublado;10;20;130,4
13;nublado;1;20;300,0
13;nublado;2;25;100,0
13;nublado;3;1;750,0
13;nublado;4;21;500,0
13;nublado;5;22;250,0
