id_realizacao;tipo_dia;barra;potencia_kw
1;ceu_aberto;854;440,0
2;nublado;808;200,0
2;nublado;818;240,0
3;parcialmente_nublado;856;250,0
3;parcialmente_nublado;848;190,0
4;nublado;802;440,0
5;ceu_aberto;806;440,0
6;ceu_aberto;888;50,0
6;ceu_aberto;854;50,0
6;ceu_aberto;830;340,0
7;parcialmente_nublado;800;300,0
7;parcialmente_nublado;820;140,0
8;parcialmente_nublado;836;440,0
9;parcialmente_nublado;806;50,0
9;parcialmente_nublado;836;50,0
9;parcialmente_nublado;888;340,0
10;ceu_aberto;816;400,0
10;ceu_aberto;802;40,0
11;nublado;848;440,0
12;ceu_aberto;856;350,0
12;ceu_aberto;846;90,0
13;parcialmente_nublado;852;440,0
14;nublado;850;200,0
14;nublado;820;200,0
14;nublado;844;40,0
15;ceu_aberto;806;400,0
15;ceu_aberto;842;40,0
16;parcialmente_nublado;808;400,0
16;parcialmente_nublado;816;40,0
17;ceu_aberto;820;440,0
18;ceu_aberto;838;50,0
18;ceu_aberto;844;250,0
18;ceu_aberto;854;140,0
19;parcialmente_nublado;860;440,0
20;nublado;832;50,0
20;nublado;860;250,0
20;nublado;858;140,0
21;ceu_aberto;818;440,0
22;nublado;820;150,0
22;nublado;836;250,0
22;nublado;848;40,0
23;ceu_aberto;852;300,0
23;ceu_aberto;856;140,0
24;nublado;820;300,0
24;nublado;826;140,0
25;nublado;836;400,0
25;nublado;856;40,0
26;ceu_aberto;838;440,0
27;ceu_aberto;830;200,0
27;ceu_aberto;850;50,0
27;ceu_aberto;844;190,0
28;ceu_aberto;832;440,0
29;parcialmente_nublado;816;440,0
30;ceu_aberto;810;100,0
30;ceu_aberto;808;340,0
31;nublado;860;100,0
31;nublado;888;340,0
32;nublado;802;440,0
33;ceu_aberto;834;50,0
33;ceu_aberto;802;50,0
33;ceu_aberto;842;340,0
34;ceu_aberto;890;440,0
35;parcialmente_nublado;848;250,0
35;parcialmente_nublado;824;190,0
36;parcialmente_nublado;858;440,0
37;parcialmente_nublado;808;100,0
37;parcialmente_nublado;824;340,0
38;ceu_aberto;830;440,0
39;nublado;822;50,0
39;nublado;814;250,0
39;nublado;812;140,0
40;parcialmente_nublado;800;350,0
40;parcialmente_nublado;816;90,0
41;parcialmente_nublado;826;400,0
41;parcialmente_nublado;814;40,0
42;ceu_aberto;852;440,0
43;nublado;858;350,0
43;nublado;826;90,0
44;nublado;802;150,0
44;nublado;832;290,0
45;parcialmente_nublado;810;440,0
46;nublado;820;400,0
46;nublado;832;40,0
47;parcialmente_nublado;822;440,0
48;ceu_aberto;860;200,0
48;ceu_aberto;832;240,0
49;ceu_aberto;850;440,0
50;parcialmente_nublado;832;440,0
