810;814;860;836;808;846;814r;862;812;818;852r;800;832;828;834;844;806;830;864;840;802;842;850;854;sourcebus;838;816;822;852;856;824;820;848;826;858;888;890
1,0605458367386844;1,0904767272839888;1,0455587142892813;1,0461419378252257;1,0644817328682148;1,0469070734501562;1,0330968223895534;1,04614068760833;1,0790385307220203;1,031912744246712;1,0474572719119173;1,0500010266511586;1,0474505705271913;1,030205330401272;1,0449392795394374;1,045591114400981;1,0516196135954585;1,0420054562234506;1,0412834100357877;1,0463695407000935;1,0509537442582209;1,0450488068890724;1,0330885060209953;1,0423282355094103;1,0500005182848908;1,0424405970486823;1,032830688628093;1,0055329802609074;1,0652615686850953;1,0335625265686148;1,0297258179464137;1,0085289937585955;1,0470973921107272;1,024400357091664;1,0455206787222786;1,011349064236487;0,9366576474200846
1,0581974856099163;1,0824964598908264;1,0424940030895207;1,0421773641518592;1,0617162181958855;1,0425813904918457;1,0327926543227206;1,0421595558218015;1,0733841548812866;1,031498942982596;1,0470579209632265;1,050000869711394;1,0470511956158663;1,0300469214058918;1,0428403464427167;1,0425182014446972;1,0512959344466937;1,0365663593677827;1,0402109003900297;1,04216147395106;1,0507600088155926;1,0427857041488107;1,0327809179756784;1,036754250235673;1,0500003503233262;1,0420047813696562;1,032417083516814;1,0051115933317798;1,0540639101069178;1,032990388308672;1,029783598707024;1,0081086814505675;1,0426199928217263;1,025518729452209;1,0451091954911207;1,0109562833528727;0,936283361781356
1,0567736309709441;1,078607631716201;1,0456934107637736;1,0456304795148215;1,0603673116779997;1,0461574435571346;1,035200958945025;1,045634603062329;1,0706277755086613;1,0339175941690966;1,0495152444750708;1,0500007458764713;1,0495088754373298;1,0297030328777277;1,0459582012624082;1,045772742736884;1,051137924259783;1,0368959354423215;1,0448864398570337;1,0456282605283018;1,0506654106891393;1,0459262596493586;1,0351895008381409;1,0371199311024855;1,0500002439746605;1,0405877214073826;1,0348342916067796;1,0075841495913997;1,0530125034789384;1,0321175117000099;1,0294434028385757;1,0105737407334672;1,0462191576813356;1,0254670616304113;1,0478453346831553;1,0134960633488574;0,9347186386713388
1,0605413522915828;1,0906254548241163;1,0436163201521194;1,0443074985233036;1,0645338709980485;1,0445978606431254;1,0333894310273037;1,0443062468614634;1,0791444535029526;1,032098296970054;1,0480654945514498;1,0500010250900313;1,0480588296568594;1,0267381947476255;1,0439127820919365;1,043589891842263;1,05162574620156;1,0356971027493536;1,041374115885742;1,0445698364684188;1,0509574140909197;1,0438580109536186;1,0333777641204012;1,0360227636993102;1,0500005194611106;1,0431002778724412;1,0330160822444587;1,0057242298079057;1,0596148541991761;1,031845636790081;1,0267063872245836;1,0087194695182837;1,0447674944720764;1,025264800228352;1,0461464664924185;1,0119637534857082;0,9372890745190398
1,0561813526836936;1,0757846211907756;1,0431657003821326;1,0434489384854209;1,0593814448579257;1,044306346545884;1,0337325389084395;1,0434476913434099;1,0686208464048144;1,030384203010547;1,0453783686512494;1,0500006829522528;1,0453725711537274;1,0266243077597017;1,0427907094095932;1,0432649373227167;1,051022079851393;1,0340620736736472;1,0404742278744825;1,0435802954393958;1,0505960559694276;1,0428697209841968;1,0337263849112284;1,0342733527474939;1,0500001785011708;1,0414673394349216;1,0335356100759623;1,003972090309961;1,049048950732392;1,031028938794673;1,0268904477382756;1,0069726238807408;1,0444566984081096;1,0259232191831265;1,0440132343089918;1,0093351431264836;0,9347841209825651
1,0604592813500748;1,0890384460546445;1,0425556130953422;1,0432219176662474;1,0639797369277078;1,0442014521085188;1,032582839743818;1,0432260425173046;1,0780161914725512;1,0312882226519466;1,0467032704165233;1,050001039659896;1,0466965238015842;1,0298275036213735;1,0424638745360792;1,0425933739998268;1,0515606920946927;1,039916951931892;1,0398025704016551;1,0434537602821636;1,0509184878682876;1,0424092229094828;1,0325710790018892;1,0402408478290688;1,0500005082362025;1,041620767436283;1,0322064883229969;1,0048961955831441;1,0630303070204328;1,0359019570459667;1,029764782851502;1,0078939345218743;1,0444412663038825;1,025042007782367;1,0447445527690236;1,0105934201802584;0,9358986368750484
1,057286904116841;1,0793635171906764;1,0446021108188863;1,0448650755763198;1,060627230098437;1,0453222926047114;1,0336538377355986;1,0448691867738422;1,071161463651839;1,0302873249099613;1,0452155666115697;1,0500007929488833;1,0452097589328746;1,0294000094429292;1,0443748637889152;1,044542873906167;1,0511682628800285;1,0374486607134807;1,040563722353991;1,0449674797746678;1,0506835794977132;1,044403652829389;1,0336476728234942;1,0376755828264934;1,0500002760564542;1,0430069071110721;1,03345655964296;1,0038730580728807;1,05377479049712;1,0291125503480714;1,0290740507280793;1,0068738913238326;1,0454414851065208;1,0258329719664132;1,0438307433121001;1,009191597827793;0,9346934631165638
1,059846532844274;1,0881249018000256;1,043123892808456;1,0428031713509054;1,0636681064126916;1,0432248776305744;1,0331425943923407;1,0427853740883708;1,0773733632958682;1,0319148253103008;1,0476483335246165;1,0500009869500273;1,047641643598805;1,030413424194068;1,043469382861305;1,04315240534478;1,0515244767396494;1,0387284989338448;1,0408932137309705;1,0427859272501359;1,0508968062569897;1,0434156279515434;1,033130898754747;1,0389622409704862;1,0500004723991316;1,0426306957657345;1,0328327684559542;1,005535107514738;1,059923348742155;1,0334080785780035;1,0300765519886996;1,0085311145853595;1,043264812780195;1,0244020239649325;1,0457172921507123;1,0115415041049052;0,9368535722676408
1,062629754828743;1,0978612272331816;1,0461134491001987;1,0465686562336072;1,0670327292655268;1,0472144482053651;1,03404986143375;1,0465674072368802;1,0842638865188106;1,0327615860948578;1,0491787037932152;1,0500011425437223;1,049172105704993;1,027943562034632;1,0454409900416168;1,0459834203444403;1,051917644564341;1,040259965123741;1,0426609423171653;1,0467551382519047;1,0511320993638278;1,0455317246031708;1,0340382713460745;1,040647991230237;1,0500006595851334;1,0442869815310158;1,033678970799437;1,0064024563799243;1,0682443245515085;1,0386890017504584;1,0283065532767393;1,0093956211754953;1,0473924031476636;1,0253508353505854;1,0472924523244105;1,0130779286761509;0,9384035899343742
