id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;nublado;860;27,25;98,61;3,619
1;nublado;840;22,91;66,9;2,92
1;nublado;844;23,2;51,1;2,203
1;nublado;848;24,75;85,07;3,437
1;nublado;890;25,73;54,79;2,129
2;nublado;860;25,14;99,55;3,96
2;nublado;840;27,4;93,55;3,414
2;nublado;844;24,31;81,51;3,353
2;nublado;848;26,69;88,4;3,312
2;nublado;890;20,29;78,16;3,852
3;ceu_aberto;860;24,83;69,21;2,787
3;ceu_aberto;840;24,38;53,42;2,191
3;ceu_aberto;844;26,9;85,17;3,166
3;ceu_aberto;848;23,38;88,6;3,79
3;ceu_aberto;890;24,34;69,46;2,854
4;parcialmente_nublado;860;27,43;72,51;2,643
4;parcialmente_nublado;840;26,01;83,89;3,225
4;parcialmente_nublado;844;20,96;67,77;3,233
4;parcialmente_nublado;848;26,7;66,57;2,493
4;parcialmente_nublado;890;22,72;70,36;3,097
5;ceu_aberto;860;23,33;87,01;3,73
5;ceu_aberto;840;26,54;54,4;2,05
5;ceu_aberto;844;24,36;81,15;3,331
5;ceu_aberto;848;25,41;98,18;3,864
5;ceu_aberto;890;24,2;54,31;2,244
6;parcialmente_nublado;860;24,47;51,72;2,114
6;parcialmente_nublado;840;25,29;83,62;3,306
6;parcialmente_nublado;844;23,94;69,23;2,892
6;parcialmente_nublado;848;24,57;78,44;3,193
6;parcialmente_nublado;890;25,56;69,62;2,724
7;ceu_aberto;860;25,82;64,37;2,493
7;ceu_aberto;840;24,85;75,15;3,024
7;ceu_aberto;844;28,16;78,02;2,771
7;ceu_aberto;848;22,21;81,71;3,679
7;ceu_aberto;890;22,79;76,24;3,345
8;parcialmente_nublado;860;23,61;84,27;3,569
8;parcialmente_nublado;840;25,93;88,11;3,398
8;parcialmente_nublado;844;25,27;56,55;2,238
8;parcialmente_nublado;848;25,25;65,13;2,579
8;parcialmente_nublado;890;23,77;86,15;3,624
9;parcialmente_nublado;860;23,96;55,62;2,321
9;parcialmente_nublado;840;22,6;66,22;2,93
9;parcialmente_nublado;844;25,64;53,38;2,082
9;parcialmente_nublado;848;26,09;69,92;2,68
9;parcialmente_nublado;890;25,54;75,53;2,957
10;parcialmente_nublado;860;27,3;95,97;3,515
10;parcialmente_nublado;840;26,53;70,02;2,639
10;parcialmente_nublado;844;23,0;64,92;2,823
10;parcialmente_nublado;848;24,08;69,24;2,875
10;parcialmente_nublado;890;22,92;62,33;2,719
11;ceu_aberto;860;25,27;58,39;2,311
11;ceu_aberto;840;21,78;81,87;3,759
11;ceu_aberto;844;23,97;91,14;3,802
11;ceu_aberto;848;25,51;83,96;3,291
11;ceu_aberto;890;27,3;100,32;3,675
12;ceu_aberto;860;24,97;62,51;2,503
12;ceu_aberto;840;26,04;71,27;2,737
12;ceu_aberto;844;25,61;99,13;3,871
12;ceu_aberto;848;23,57;52,74;2,238
12;ceu_aberto;890;23,64;93,57;3,958
13;parcialmente_nublado;860;23,12;71,47;3,091
13;parcialmente_nublado;840;26,14;54,46;2,083
13;parcialmente_nublado;844;25,15;82,76;3,291
13;parcialmente_nublado;848;25,42;87,41;3,439
13;parcialmente_nublado;890;24,01;53,85;2,243
14;nublado;860;27,15;105,61;3,89
14;nublado;840;21,9;73,93;3,376
14;nublado;844;27,66;59,69;2,158
14;nublado;848;24,54;76,53;3,119
14;nublado;890;22,59;83,03;3,676
15;parcialmente_nublado;860;25,44;84,43;3,319
15;parcialmente_nublado;840;26,53;101,14;3,812
15;parcialmente_nublado;844;21,61;60,54;2,801
15;parcialmente_nublado;848;19,65;56,72;2,887
15;parcialmente_nublado;890;30,6;63,17;2,064
16;parcialmente_nublado;860;24,07;93,61;3,889
16;parcialmente_nublado;840;25,83;94,8;3,67
16;parcialmente_nublado;844;26,35;89,2;3,385
16;parcialmente_nublado;848;26,59;58,55;2,202
16;parcialmente_nublado;890;20,99;77,14;3,675
17;parcialmente_nublado;860;25,71;86,02;3,346
17;parcialmente_nublado;840;22,76;63,7;2,799
17;parcialmente_nublado;844;21,23;46,82;2,205
17;parcialmente_nublado;848;27,45;75,97;2,768
17;parcialmente_nublado;890;26,68;63,6;2,384
18;parcialmente_nublado;860;28,56;74,64;2,613
18;parcialmente_nublado;840;25,36;80,51;3,175
18;parcialmente_nublado;844;21,64;73,15;3,38
18;parcialmente_nublado;848;23,18;60,62;2,615
18;parcialmente_nublado;890;25,09;81,33;3,242
19;nublado;860;23,28;56,78;2,439
19;nublado;840;24,39;68,58;2,812
19;nublado;844;25,11;91,55;3,646
19;nublado;848;24,79;59,14;2,386
19;nublado;890;26,26;76,64;2,919
20;nublado;860;22,94;55,52;2,42
20;nublado;840;27,86;96,52;3,464
20;nublado;844;26,47;70,4;2,66
20;nublado;848;24,08;63,32;2,63
20;nublado;890;22,48;61,41;2,732
21;nublado;860;21,67;64,63;2,982
21;nublado;840;24,97;69,69;2,791
21;nublado;844;27,03;89,73;3,32
21;nublado;848;26,53;88,94;3,352
21;nublado;890;23,62;89,98;3,809
22;nublado;860;23,95;86,78;3,623
22;nublado;840;23,61;86,76;3,675
22;nublado;844;22,51;60,76;2,699
22;nublado;848;25,18;82,23;3,266
22;nublado;890;28,58;86,17;3,015
23;parcialmente_nublado;860;26,22;74,46;2,84
23;parcialmente_nublado;840;24,08;92,29;3,833
23;parcialmente_nublado;844;23,8;84,66;3,557
23;parcialmente_nublado;848;24,95;64,74;2,595
23;parcialmente_nublado;890;24,78;95,15;3,84
24;ceu_aberto;860;25,35;61,69;2,434
24;ceu_aberto;840;24,81;52,5;2,116
24;ceu_aberto;844;25,47;60,63;2,38
24;ceu_aberto;848;23,84;60,25;2,527
24;ceu_aberto;890;24,36;74,45;3,056
25;nublado;860;24,3;95,46;3,928
25;nublado;840;22,9;70,46;3,077
25;nublado;844;27,82;88,47;3,18
25;nublado;848;25,36;50,79;2,003
25;nublado;890;23,45;72,49;3,091
26;ceu_aberto;860;24,79;74,82;3,018
26;ceu_aberto;840;24,62;87,75;3,564
26;ceu_aberto;844;25,05;99,79;3,984
26;ceu_aberto;848;25,53;94,74;3,711
26;ceu_aberto;890;23,85;48,33;2,026
27;nublado;860;27,76;61,85;2,228
27;nublado;840;22,75;89,54;3,936
27;nublado;844;25,39;51,03;2,01
27;nublado;848;24,14;66,69;2,763
27;nublado;890;23,79;68,22;2,868
28;ceu_aberto;860;27,26;106,23;3,897
28;ceu_aberto;840;18,72;70,03;3,741
28;ceu_aberto;844;28,42;112,16;3,947
28;ceu_aberto;848;24,24;84,16;3,472
28;ceu_aberto;890;25,19;87,49;3,473
29;parcialmente_nublado;860;26,96;93,76;3,478
29;parcialmente_nublado;840;21,72;61,96;2,853
29;parcialmente_nublado;844;27,13;82,31;3,034
29;parcialmente_nublado;848;23,54;47,88;2,034
29;parcialmente_nublado;890;24,49;96,69;3,948
30;ceu_aberto;860;29,93;64,49;2,155
30;ceu_aberto;840;27,66;96,91;3,504
30;ceu_aberto;844;21,45;80,06;3,732
30;ceu_aberto;848;23,9;52,83;2,21
30;ceu_aberto;890;20,89;55,65;2,664
31;parcialmente_nublado;860;26,74;78,01;2,917
31;parcialmente_nublado;840;29,34;76,38;2,603
31;parcialmente_nublado;844;21,21;63,94;3,015
31;parcialmente_nublado;848;24,75;92,87;3,752
31;parcialmente_nublado;890;21,79;62,42;2,865
32;parcialmente_nublado;860;28,42;71,12;2,502
32;parcialmente_nublado;840;23,53;77,34;3,287
32;parcialmente_nublado;844;22,34;55,66;2,491
32;parcialmente_nublado;848;25,69;61,42;2,391
32;parcialmente_nublado;890;23,85;70,03;2,936
33;ceu_aberto;860;22,9;58,28;2,545
33;ceu_aberto;840;26,4;101,29;3,837
33;ceu_aberto;844;23,66;68,07;2,877
33;ceu_aberto;848;26,73;106,63;3,989
33;ceu_aberto;890;24,14;93,52;3,874
34;ceu_aberto;860;24,01;70,76;2,947
34;ceu_aberto;840;26,42;95,92;3,631
34;ceu_aberto;844;29,2;93,47;3,201
34;ceu_aberto;848;22,01;87,38;3,97
34;ceu_aberto;890;22,19;75,35;3,396
35;ceu_aberto;860;24,73;59,6;2,41
35;ceu_aberto;840;19,85;75,87;3,822
35;ceu_aberto;844;25,8;72,08;2,794
35;ceu_aberto;848;27,6;109,32;3,961
35;ceu_aberto;890;25,85;75,63;2,926
36;ceu_aberto;860;27,28;57,81;2,119
36;ceu_aberto;840;20,53;67,55;3,29
36;ceu_aberto;844;23,69;52,22;2,204
36;ceu_aberto;848;27,76;72,05;2,595
36;ceu_aberto;890;24,57;52,41;2,133
37;parcialmente_nublado;860;26,07;74,93;2,874
37;parcialmente_nublado;840;27,16;85,81;3,159
37;parcialmente_nublado;844;24,5;89,34;3,647
37;parcialmente_nublado;848;24,11;72,61;3,012
37;parcialmente_nublado;890;21,99;82,28;3,742
38;parcialmente_nublado;860;22,93;68,0;2,966
38;parcialmente_nublado;840;25,46;61,52;2,416
38;parcialmente_nublado;844;23,69;80,64;3,404
38;parcialmente_nublado;848;26,69;69,34;2,598
38;parcialmente_nublado;890;25,06;52,35;2,089
39;ceu_aberto;860;21,63;48,31;2,233
39;ceu_aberto;840;26,21;74,34;2,836
39;ceu_aberto;844;23,86;53,92;2,26
39;ceu_aberto;848;26,96;88,38;3,278
39;ceu_aberto;890;25,16;55,12;2,191
40;ceu_aberto;860;26,74;91,47;3,421
40;ceu_aberto;840;26,98;54,83;2,032
40;ceu_aberto;844;19,83;65,3;3,293
40;ceu_aberto;848;25,78;74,42;2,887
40;ceu_aberto;890;24,49;90,65;3,702
41;parcialmente_nublado;860;28,52;72,56;2,544
41;parcialmente_nublado;840;19,83;67,08;3,383
41;parcialmente_nublado;844;26,22;63,44;2,42
41;parcialmente_nublado;848;26,26;68,84;2,621
41;parcialmente_nublado;890;22,99;47,23;2,054
42;parcialmente_nublado;860;24,75;91,77;3,708
42;parcialmente_nublado;840;26,45;86,17;3,258
42;parcialmente_nublado;844;24,68;74,32;3,011
42;parcialmente_nublado;848;25,84;59,94;2,32
42;parcialmente_nublado;890;22,12;48,75;2,204
43;ceu_aberto;860;25,93;75,89;2,927
43;ceu_aberto;840;25,33;57,84;2,283
43;ceu_aberto;844;25,86;64,69;2,502
43;ceu_aberto;848;22,88;73,39;3,208
43;ceu_aberto;890;23,82;49,09;2,061
44;parcialmente_nublado;860;26,49;66,78;2,521
44;parcialmente_nublado;840;26,62;83,2;3,125
44;parcialmente_nublado;844;23,33;61,14;2,621
44;parcialmente_nublado;848;25,36;78,35;3,09
44;parcialmente_nublado;890;22,02;62,24;2,827
45;nublado;860;25,24;90,73;3,595
45;nublado;840;21,97;69,93;3,183
45;nublado;844;19,66;73,94;3,761
45;nublado;848;27,96;111,78;3,998
45;nublado;890;29,01;100,15;3,452
46;parcialmente_nublado;860;27,44;67,09;2,445
46;parcialmente_nublado;840;22,12;81,13;3,668
46;parcialmente_nublado;844;23,39;91,74;3,922
