id_realizacao;tipo_dia;barra;potencia_kw
1;ceu_aberto;860;232,58
1;ceu_aberto;840;159,59
1;ceu_aberto;844;213,15
1;ceu_aberto;848;223,12
1;ceu_aberto;890;232,96
2;ceu_aberto;860;195,9
2;ceu_aberto;840;196,06
2;ceu_aberto;844;251,54
2;ceu_aberto;848;178,05
2;ceu_aberto;890;239,85
3;ceu_aberto;860;235,95
3;ceu_aberto;840;200,07
3;ceu_aberto;844;218,97
3;ceu_aberto;848;210,35
3;ceu_aberto;890;196,05
4;ceu_aberto;860;191,65
4;ceu_aberto;840;226,43
4;ceu_aberto;844;194,17
4;ceu_aberto;848;237,76
4;ceu_aberto;890;211,39
5;parcialmente_nublado;860;207,43
5;parcialmente_nublado;840;221,77
5;parcialmente_nublado;844;201,5
5;parcialmente_nublado;848;225,8
5;parcialmente_nublado;890;204,89
6;parcialmente_nublado;860;212,27
6;parcialmente_nublado;840;242,78
6;parcialmente_nublado;844;207,56
6;parcialmente_nublado;848;202,44
6;parcialmente_nublado;890;196,36
7;parcialmente_nublado;860;208,2
7;parcialmente_nublado;840;202,03
7;parcialmente_nublado;844;229,32
7;parcialmente_nublado;848;226,0
7;parcialmente_nublado;890;195,85
8;nublado;860;212,92
8;nublado;840;217,45
8;nublado;844;213,36
8;nublado;848;223,65
8;nublado;890;194,02
9;ceu_aberto;860;224,29
9;ceu_aberto;840;194,19
9;ceu_aberto;844;220,08
9;ceu_aberto;848;211,41
9;ceu_aberto;890;211,44
10;ceu_aberto;860;228,93
10;ceu_aberto;840;192,38
10;ceu_aberto;844;257,14
10;ceu_aberto;848;158,19
10;ceu_aberto;890;224,76
11;nublado;860;211,39
11;nublado;840;224,25
11;nublado;844;205,88
11;nublado;848;210,37
11;nublado;890;209,5
12;nublado;860;196,88
12;nublado;840;192,82
12;nublado;844;225,32
12;nublado;848;251,65
12;nublado;890;194,73
13;ceu_aberto;860;222,63
13;ceu_aberto;840;222,41
13;ceu_aberto;844;187,74
13;ceu_aberto;848;209,32
13;ceu_aberto;890;219,3
14;ceu_aberto;860;168,3
14;ceu_aberto;840;200,27
14;ceu_aberto;844;219,02
14;ceu_aberto;848;253,4
14;ceu_aberto;890;220,41
15;ceu_aberto;860;222,58
15;ceu_aberto;840;196,11
15;ceu_aberto;844;215,08
15;ceu_aberto;848;232,57
15;ceu_aberto;890;195,05
16;ceu_aberto;860;196,56
16;ceu_aberto;840;204,76
16;ceu_aberto;844;233,82
16;ceu_aberto;848;177,73
16;ceu_aberto;890;248,53
17;ceu_aberto;860;200,84
17;ceu_aberto;840;238,99
17;ceu_aberto;844;235,32
17;ceu_aberto;848;153,39
17;ceu_aberto;890;232,85
18;ceu_aberto;860;195,02
18;ceu_aberto;840;197,68
18;ceu_aberto;844;223,65
18;ceu_aberto;848;242,98
18;ceu_aberto;890;202,07
19;nublado;860;219,53
19;nublado;840;199,78
19;nublado;844;179,9
19;nublado;848;232,58
19;nublado;890;229,61
20;ceu_aberto;860;219,46
20;ceu_aberto;840;211,65
20;ceu_aberto;844;210,98
20;ceu_aberto;848;201,99
20;ceu_aberto;890;217,33
21;parcialmente_nublado;860;206,67
21;parcialmente_nublado;840;170,03
21;parcialmente_nublado;844;240,9
21;parcialmente_nublado;848;238,59
21;parcialmente_nublado;890;205,21
22;parcialmente_nublado;860;211,54
22;parcialmente_nublado;840;222,76
22;parcialmente_nublado;844;199,58
22;parcialmente_nublado;848;213,76
22;parcialmente_nublado;890;213,77
23;nublado;860;205,44
23;nublado;840;200,95
23;nublado;844;226,23
23;nublado;848;212,07
23;nublado;890;216,71
24;ceu_aberto;860;212,09
24;ceu_aberto;840;197,02
24;ceu_aberto;844;227,69
24;ceu_aberto;848;200,41
24;ceu_aberto;890;224,18
25;ceu_aberto;860;227,87
25;ceu_aberto;840;227,18
25;ceu_aberto;844;198,06
25;ceu_aberto;848;211,0
25;ceu_aberto;890;197,29
26;ceu_aberto;860;202,43
26;ceu_aberto;840;189,57
26;ceu_aberto;844;196,83
26;ceu_aberto;848;242,94
26;ceu_aberto;890;229,62
27;parcialmente_nublado;860;205,24
27;parcialmente_nublado;840;212,71
27;parcialmente_nublado;844;211,17
27;parcialmente_nublado;848;226,87
27;parcialmente_nublado;890;205,41
28;ceu_aberto;860;204,5
28;ceu_aberto;840;222,27
28;ceu_aberto;844;209,37
28;ceu_aberto;848;204,54
28;ceu_aberto;890;220,72
29;ceu_aberto;860;212,01
29;ceu_aberto;840;205,2
29;ceu_aberto;844;225,02
29;ceu_aberto;848;190,74
29;ceu_aberto;890;228,43
30;ceu_aberto;860;199,61
30;ceu_aberto;840;220,05
30;ceu_aberto;844;194,11
30;ceu_aberto;848;238,75
30;ceu_aberto;890;208,87
31;parcialmente_nublado;860;224,45
31;parcialmente_nublado;840;207,6
31;parcialmente_nublado;844;208,53
31;parcialmente_nublado;848;205,64
31;parcialmente_nublado;890;215,18
32;nublado;860;178,15
32;nublado;840;189,98
32;nublado;844;238,79
32;nublado;848;220,42
32;nublado;890;234,07
33;parcialmente_nublado;860;234,53
33;parcialmente_nublado;840;219,82
33;parcialmente_nublado;844;188,85
33;parcialmente_nublado;848;208,33
33;parcialmente_nublado;890;209,87
34;ceu_aberto;860;233,4
34;ceu_aberto;840;231,23
34;ceu_aberto;844;212,55
34;ceu_aberto;848;182,9
34;ceu_aberto;890;201,31
35;nublado;860;219,62
35;nublado;840;185,48
35;nublado;844;229,65
35;nublado;848;210,92
35;nublado;890;215,73
36;parcialmente_nublado;860;224,69
36;parcialmente_nublado;840;209,74
36;parcialmente_nublado;844;195,0
36;parcialmente_nublado;848;223,31
36;parcialmente_nublado;890;208,65
37;ceu_aberto;860;201,9
37;ceu_aberto;840;235,1
37;ceu_aberto;844;191,67
37;ceu_aberto;848;221,34
37;ceu_aberto;890;211,39
38;parcialmente_nublado;860;207,58
38;parcialmente_nublado;840;181,7
38;parcialmente_nublado;844;240,66
38;parcialmente_nublado;848;213,64
38;parcialmente_nublado;890;217,82
39;ceu_aberto;860;220,08
39;ceu_aberto;840;214,08
39;ceu_aberto;844;196,0
39;ceu_aberto;848;238,71
39;ceu_aberto;890;192,53
40;parcialmente_nublado;860;225,71
40;parcialmente_nublado;840;192,28
40;parcialmente_nublado;844;210,15
40;parcialmente_nublado;848;224,69
40;parcialmente_nublado;890;208,57
41;parcialmente_nublado;860;223,56
41;parcialmente_nublado;840;197,32
41;parcialmente_nublado;844;218,98
41;parcialmente_nublado;848;238,09
41;parcialmente_nublado;890;183,46
42;ceu_aberto;860;224,51
42;ceu_aberto;840;208,4
42;ceu_aberto;844;215,97
42;ceu_aberto;848;191,42
42;ceu_aberto;890;221,1
43;ceu_aberto;860;209,83
43;ceu_aberto;840;183,35
43;ceu_aberto;844;222,26
43;ceu_aberto;848;209,13
43;ceu_aberto;890;236,83
44;ceu_aberto;860;219,66
44;ceu_aberto;840;183,22
44;ceu_aberto;844;207,0
44;ceu_aberto;848;237,47
44;ceu_aberto;890;214,05
45;ceu_aberto;860;190,33
45;ceu_aberto;840;220,16
45;ceu_aberto;844;203,99
45;ceu_aberto;848;223,4
45;ceu_aberto;890;223,52
46;ceu_aberto;860;226,38
46;ceu_aberto;840;179,67
46;ceu_aberto;844;242,92
46;ceu_aberto;848;184,77
46;ceu_aberto;890;227,65
47;ceu_aberto;860;176,86
47;ceu_aberto;840;247,4
47;ceu_aberto;844;194,68
47;ceu_aberto;848;223,59
47;ceu_aberto;890;218,87
48;ceu_aberto;860;230,98
48;ceu_aberto;840;223,34
48;ceu_aberto;844;206,45
48;ceu_aberto;848;200,88
48;ceu_aberto;890;199,75
49;ceu_aberto;860;212,01
49;ceu_aberto;840;234,08
49;ceu_aberto;844;181,45
49;ceu_aberto;848;201,83
49;ceu_aberto;890;232,04
50;ceu_aberto;860;207,72
50;ceu_aberto;840;228,91
50;ceu_aberto;844;189,83
50;ceu_aberto;848;211,29
50;ceu_aberto;890;223,65
51;nublado;860;237,59
51;nublado;840;200,26
51;nublado;844;201,14
51;nublado;848;216,64
51;nublado;890;205,78
52;parcialmente_nublado;860;235,37
52;parcialmente_nublado;840;177,37
52;parcialmente_nublado;844;205,01
52;parcialmente_nublado;848;215,61
52;parcialmente_nublado;890;228,03
53;parcialmente_nublado;860;203,84
53;parcialmente_nublado;840;202,52
53;parcialmente_nublado;844;212,13
53;parcialmente_nublado;848;210,75
53;parcialmente_nublado;890;232,16
54;parcialmente_nublado;860;221,03
54;parcialmente_nublado;840;205,77
54;parcialmente_nublado;844;177,9
54;parcialmente_nublado;848;206,14
54;parcialmente_nublado;890;250,56
55;parcialmente_nublado;860;217,65
55;parcialmente_nublado;840;233,8
55;parcialmente_nublado;844;199,34
55;parcialmente_nublado;848;207,99
55;parcialmente_nublado;890;202,62
56;ceu_aberto;860;174,72
56;ceu_aberto;840;263,91
56;ceu_aberto;844;199,62
56;ceu_aberto;848;188,04
56;ceu_aberto;890;235,11
57;nublado;860;223,78
57;nublado;840;227,66
57;nublado;844;209,48
57;nublado;848;212,9
57;nublado;890;187,57
58;ceu_aberto;860;210,0
58;ceu_aberto;840;228,47
58;ceu_aberto;844;198,73
58;ceu_aberto;848;214,57
58;ceu_aberto;890;209,63
59;nublado;860;213,35
59;nublado;840;203,05
59;nublado;844;236,01
59;nublado;848;187,72
59;nublado;890;221,26
60;ceu_aberto;860;221,71
60;ceu_aberto;840;210,81
60;ceu_aberto;844;241,37
60;ceu_aberto;848;199,21
60;ceu_aberto;890;188,3
61;parcialmente_nublado;860;216,58
61;parcialmente_nublado;840;215,01
61;parcialmente_nublado;844;221,49
61;parcialmente_nublado;848;208,58
61;parcialmente_nublado;890;199,74
62;ceu_aberto;860;217,1
62;ceu_aberto;840;214,95
62;ceu_aberto;844;204,6
62;ceu_aberto;848;199,29
62;ceu_aberto;890;225,45
63;parcialmente_nublado;860;208,9
63;parcialmente_nublado;840;235,52
63;parcialmente_nublado;844;201,02
63;parcialmente_nublado;848;177,56
63;parcialmente_nublado;890;238,4
64;ceu_aberto;860;222,72
64;ceu_aberto;840;232,0
64;ceu_aberto;844;199,46
64;ceu_aberto;848;190,51
64;ceu_aberto;890;216,72
65;parcialmente_nublado;860;237,48
65;parcialmente_nublado;840;216,78
65;parcialmente_nublado;844;224,62
65;parcialmente_nublado;848;176,74
65;parcialmente_nublado;890;205,78
66;ceu_aberto;860;226,44
66;ceu_aberto;840;204,28
