id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;860;63,22;247,29;3,912
1;ceu_aberto;840;77,62;199,62;2,572
1;ceu_aberto;844;77,85;237,24;3,047
1;ceu_aberto;848;74,96;186,95;2,494
1;ceu_aberto;890;77,83;176,31;2,265
2;ceu_aberto;860;86,75;331,78;3,825
2;ceu_aberto;840;71,31;244,82;3,433
2;ceu_aberto;844;73,25;279,96;3,822
2;ceu_aberto;848;67,74;150,11;2,216
2;ceu_aberto;890;72,45;242,57;3,348
3;ceu_aberto;860;81,76;316,41;3,87
3;ceu_aberto;840;79,9;318,44;3,985
3;ceu_aberto;844;59,82;132,4;2,213
3;ceu_aberto;848;78,41;262,58;3,349
3;ceu_aberto;890;71,61;198,58;2,773
4;ceu_aberto;860;72,62;191,22;2,633
4;ceu_aberto;840;75,9;174,56;2,3
4;ceu_aberto;844;76,6;257,38;3,36
4;ceu_aberto;848;72,01;181,34;2,518
4;ceu_aberto;890;74,36;216,16;2,907
5;parcialmente_nublado;860;64,94;181,47;2,794
5;parcialmente_nublado;840;72,53;154,08;2,124
5;parcialmente_nublado;844;78,24;224,81;2,873
5;parcialmente_nublado;848;80,25;249,17;3,105
5;parcialmente_nublado;890;75,54;152,36;2,017
6;parcialmente_nublado;860;73,61;220,18;2,991
6;parcialmente_nublado;840;66,81;237,71;3,558
6;parcialmente_nublado;844;77,01;296,67;3,852
6;parcialmente_nublado;848;78,19;308,43;3,945
6;parcialmente_nublado;890;75,87;235,25;3,101
7;parcialmente_nublado;860;74,49;159,33;2,139
7;parcialmente_nublado;840;77,38;264,12;3,413
7;parcialmente_nublado;844;68,39;166,6;2,436
7;parcialmente_nublado;848;74,67;183,11;2,452
7;parcialmente_nublado;890;76,55;199,53;2,607
8;nublado;860;58,85;228,7;3,886
8;nublado;840;79,34;279,77;3,526
8;nublado;844;72,45;185,13;2,555
8;nublado;848;91,1;210,69;2,313
8;nublado;890;69,75;222,86;3,195
9;ceu_aberto;860;81,52;189,79;2,328
9;ceu_aberto;840;74,57;267,15;3,583
9;ceu_aberto;844;77,83;215,93;2,774
9;ceu_aberto;848;72,51;221,12;3,05
9;ceu_aberto;890;65,06;232,1;3,567
10;ceu_aberto;860;75,7;273,44;3,612
10;ceu_aberto;840;80,1;311,86;3,893
10;ceu_aberto;844;71,64;209,92;2,93
10;ceu_aberto;848;73,59;258,58;3,514
10;ceu_aberto;890;70,47;152,31;2,161
11;nublado;860;81,03;285,52;3,524
11;nublado;840;72,06;221,37;3,072
11;nublado;844;63,0;245,0;3,889
11;nublado;848;78,78;245,28;3,113
11;nublado;890;76,61;279,04;3,642
12;nublado;860;80,8;290,22;3,592
12;nublado;840;72,33;224,73;3,107
12;nublado;844;64,19;155,92;2,429
12;nublado;848;73,41;165,0;2,248
12;nublado;890;80,76;290,33;3,595
13;ceu_aberto;860;79,37;193,76;2,441
13;ceu_aberto;840;63,72;139,87;2,195
13;ceu_aberto;844;79,11;190,23;2,405
13;ceu_aberto;848;74,76;155,09;2,075
13;ceu_aberto;890;74,53;197,66;2,652
14;ceu_aberto;860;78,75;253,46;3,219
14;ceu_aberto;840;80,01;300,19;3,752
14;ceu_aberto;844;73,65;178,51;2,424
14;ceu_aberto;848;69,48;218,24;3,141
14;ceu_aberto;890;69,6;145,08;2,084
15;ceu_aberto;860;69,79;274,09;3,927
15;ceu_aberto;840;75,31;209,94;2,788
15;ceu_aberto;844;83,48;318,13;3,811
15;ceu_aberto;848;68,06;227,32;3,34
15;ceu_aberto;890;74,85;168,91;2,257
16;ceu_aberto;860;83,3;291,25;3,496
