id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;856;168,28;467,72;2,779
1;ceu_aberto;858;178,5;375,39;2,103
1;ceu_aberto;808;163,33;250,07;1,531
1;ceu_aberto;810;144,03;263,48;1,829
1;ceu_aberto;812;88,87;228,48;2,571
1;ceu_aberto;890;79,65;398,51;5,003
1;ceu_aberto;850;141,75;427,25;3,014
1;ceu_aberto;846;102,52;354,54;3,458
1;ceu_aberto;816;168,37;270,08;1,604
1;ceu_aberto;862;86,85;464,9;5,353
1;ceu_aberto;820;77,12;280,34;3,635
1;ceu_aberto;836;223,89;339,91;1,518
1;ceu_aberto;814;74,96;195,21;2,604
1;ceu_aberto;838;87,23;431,39;4,945
1;ceu_aberto;834;81,13;453,84;5,594
1;ceu_aberto;852;63,1;458,52;7,267
1;ceu_aberto;842;78,57;450,87;5,738
1;ceu_aberto;806;149,54;103,55;0,692
1;ceu_aberto;800;246,18;138,73;0,564
1;ceu_aberto;860;134,32;325,73;2,425
1;ceu_aberto;818;60,5;346,97;5,735
1;ceu_aberto;832;176,13;188,21;1,069
1;ceu_aberto;826;229,0;390,42;1,705
1;ceu_aberto;888;187,78;499,67;2,661
1;ceu_aberto;802;184,03;291,93;1,586
1;ceu_aberto;848;57,14;494,63;8,656
1;ceu_aberto;844;240,01;368,5;1,535
1;ceu_aberto;822;68,1;100,79;1,48
1;ceu_aberto;824;234,77;272,67;1,161
1;ceu_aberto;830;98,72;248,07;2,513
1;ceu_aberto;828;159,55;327,88;2,055
1;ceu_aberto;854;220,73;128,39;0,582
2;ceu_aberto;800;248,77;474,28;1,906
2;ceu_aberto;858;239,42;146,87;0,613
2;ceu_aberto;838;79,34;132,09;1,665
2;ceu_aberto;852;91,68;319,91;3,489
2;ceu_aberto;802;203,18;428,51;2,109
2;ceu_aberto;836;183,7;464,08;2,526
2;ceu_aberto;818;141,16;447,27;3,169
2;ceu_aberto;830;128,32;427,72;3,333
2;ceu_aberto;850;122,52;130,42;1,064
2;ceu_aberto;810;247,83;421,42;1,7
2;ceu_aberto;822;183,13;111,56;0,609
2;ceu_aberto;844;135,79;403,32;2,97
2;ceu_aberto;846;99,02;130,54;1,318
2;ceu_aberto;806;158,61;336,41;2,121
2;ceu_aberto;816;188,81;126,29;0,669
2;ceu_aberto;808;147,5;233,13;1,581
2;ceu_aberto;832;113,79;429,3;3,773
2;ceu_aberto;862;199,6;137,15;0,687
2;ceu_aberto;848;182,6;435,3;2,384
2;ceu_aberto;814;64,76;468,34;7,232
2;ceu_aberto;854;85,72;192,81;2,249
2;ceu_aberto;812;218,08;169,24;0,776
2;ceu_aberto;826;235,61;137,36;0,583
2;ceu_aberto;842;117,95;233,77;1,982
2;ceu_aberto;828;99,29;346,01;3,485
2;ceu_aberto;890;206,62;130,01;0,629
2;ceu_aberto;824;177,59;163,69;0,922
