id_realizacao;tipo_dia;barra;potencia_kw
1;ceu_aberto;846;100,0
1;ceu_aberto;822;50,0
1;ceu_aberto;854;350,0
1;ceu_aberto;806;650,0
1;ceu_aberto;842;750,0
1;ceu_aberto;852;200,0
1;ceu_aberto;826;50,0
1;ceu_aberto;834;400,0
1;ceu_aberto;800;300,0
1;ceu_aberto;836;50,0
1;ceu_aberto;818;300,0
1;ceu_aberto;858;500,0
1;ceu_aberto;814;260,0
2;ceu_aberto;826;400,0
2;ceu_aberto;888;100,0
2;ceu_aberto;842;600,0
2;ceu_aberto;810;200,0
2;ceu_aberto;844;300,0
2;ceu_aberto;836;650,0
2;ceu_aberto;820;100,0
2;ceu_aberto;806;250,0
2;ceu_aberto;832;350,0
2;ceu_aberto;828;700,0
2;ceu_aberto;800;100,0
2;ceu_aberto;816;150,0
2;ceu_aberto;802;60,0
3;ceu_aberto;854;1000,0
3;ceu_aberto;818;50,0
3;ceu_aberto;842;650,0
3;ceu_aberto;852;150,0
3;ceu_aberto;832;500,0
3;ceu_aberto;802;900,0
3;ceu_aberto;846;700,0
3;ceu_aberto;844;10,0
4;nublado;802;650,0
4;nublado;836;150,0
4;nublado;832;650,0
4;nublado;814;450,0
4;nublado;816;150,0
4;nublado;824;50,0
4;nublado;830;450,0
4;nublado;846;100,0
4;nublado;828;50,0
4;nublado;858;250,0
4;nublado;842;150,0
4;nublado;820;750,0
4;nublado;806;110,0
5;parcialmente_nublado;822;100,0
5;parcialmente_nublado;890;50,0
5;parcialmente_nublado;802;600,0
5;parcialmente_nublado;854;650,0
5;parcialmente_nublado;824;800,0
5;parcialmente_nublado;800;500,0
5;parcialmente_nublado;820;400,0
5;parcialmente_nublado;856;100,0
5;parcialmente_nublado;860;150,0
5;parcialmente_nublado;830;100,0
5;parcialmente_nublado;846;250,0
5;parcialmente_nublado;834;260,0
6;nublado;834;550,0
6;nublado;854;400,0
6;nublado;838;500,0
6;nublado;858;500,0
6;nublado;846;900,0
6;nublado;826;200,0
6;nublado;800;450,0
6;nublado;890;460,0
7;nublado;814;100,0
7;nublado;844;450,0
7;nublado;856;50,0
7;nublado;836;450,0
7;nublado;842;750,0
7;nublado;818;700,0
7;nublado;830;300,0
7;nublado;810;300,0
7;nublado;806;350,0
7;nublado;820;350,0
7;nublado;808;160,0
8;parcialmente_nublado;838;950,0
8;parcialmente_nublado;850;200,0
8;parcialmente_nublado;854;100,0
8;parcialmente_nublado;836;300,0
8;parcialmente_nublado;828;200,0
8;parcialmente_nublado;808;350,0
8;parcialmente_nublado;834;1000,0
8;parcialmente_nublado;848;500,0
8;parcialmente_nublado;832;360,0
9;parcialmente_nublado;810;200,0
9;parcialmente_nublado;844;750,0
9;parcialmente_nublado;832;50,0
9;parcialmente_nublado;846;550,0
9;parcialmente_nublado;830;600,0
9;parcialmente_nublado;806;150,0
9;parcialmente_nublado;858;100,0
9;parcialmente_nublado;852;550,0
9;parcialmente_nublado;862;200,0
9;parcialmente_nublado;816;300,0
9;parcialmente_nublado;828;150,0
9;parcialmente_nublado;836;100,0
9;parcialmente_nublado;812;50,0
9;parcialmente_nublado;800;210,0
10;ceu_aberto;818;150,0
10;ceu_aberto;800;300,0
10;ceu_aberto;810;400,0
10;ceu_aberto;848;50,0
10;ceu_aberto;854;850,0
10;ceu_aberto;890;800,0
10;ceu_aberto;836;300,0
10;ceu_aberto;846;650,0
10;ceu_aberto;842;200,0
10;ceu_aberto;834;260,0
11;ceu_aberto;890;350,0
11;ceu_aberto;842;350,0
11;ceu_aberto;836;150,0
11;ceu_aberto;854;100,0
11;ceu_aberto;846;150,0
11;ceu_aberto;852;450,0
11;ceu_aberto;800;50,0
11;ceu_aberto;806;500,0
11;ceu_aberto;860;650,0
11;ceu_aberto;822;50,0
11;ceu_aberto;818;200,0
11;ceu_aberto;862;250,0
11;ceu_aberto;848;700,0
11;ceu_aberto;816;10,0
12;nublado;852;50,0
12;nublado;812;350,0
12;nublado;842;400,0
12;nublado;810;200,0
12;nublado;818;100,0
12;nublado;848;100,0
12;nublado;862;400,0
12;nublado;800;850,0
12;nublado;806;450,0
12;nublado;854;700,0
12;nublado;830;360,0
13;parcialmente_nublado;858;750,0
13;parcialmente_nublado;822;900,0
13;parcialmente_nublado;834;900,0
13;parcialmente_nublado;842;250,0
13;parcialmente_nublado;802;500,0
13;parcialmente_nublado;888;660,0
14;parcialmente_nublado;836;700,0
14;parcialmente_nublado;808;600,0
14;parcialmente_nublado;852;100,0
14;parcialmente_nublado;842;600,0
14;parcialmente_nublado;888;550,0
14;parcialmente_nublado;846;350,0
14;parcialmente_nublado;844;300,0
14;parcialmente_nublado;860;300,0
14;parcialmente_nublado;856;460,0
15;parcialmente_nublado;824;500,0
15;parcialmente_nublado;816;250,0
15;parcialmente_nublado;812;550,0
15;parcialmente_nublado;808;200,0
15;parcialmente_nublado;820;700,0
15;parcialmente_nublado;822;200,0
15;parcialmente_nublado;814;450,0
15;parcialmente_nublado;860;200,0
15;parcialmente_nublado;890;300,0
15;parcialmente_nublado;836;450,0
15;parcialmente_nublado;844;160,0
16;parcialmente_nublado;816;150,0
16;parcialmente_nublado;812;900,0
16;parcialmente_nublado;820;250,0
16;parcialmente_nublado;810;200,0
16;parcialmente_nublado;888;100,0
16;parcialmente_nublado;808;250,0
16;parcialmente_nublado;832;500,0
16;parcialmente_nublado;806;100,0
16;parcialmente_nublado;814;800,0
16;parcialmente_nublado;858;650,0
16;parcialmente_nublado;830;60,0
17;nublado;838;100,0
17;nublado;802;950,0
17;nublado;808;650,0
17;nublado;852;300,0
17;nublado;848;300,0
17;nublado;826;550,0
17;nublado;858;100,0
17;nublado;888;150,0
17;nublado;846;50,0
17;nublado;812;200,0
17;nublado;822;100,0
17;nublado;832;510,0
18;parcialmente_nublado;836;900,0
18;parcialmente_nublado;816;350,0
18;parcialmente_nublado;830;700,0
18;parcialmente_nublado;832;250,0
18;parcialmente_nublado;846;150,0
18;parcialmente_nublado;812;500,0
18;parcialmente_nublado;808;200,0
18;parcialmente_nublado;842;200,0
18;parcialmente_nublado;800;450,0
18;parcialmente_nublado;802;100,0
18;parcialmente_nublado;826;160,0
19;nublado;862;250,0
19;nublado;800;350,0
19;nublado;846;100,0
19;nublado;852;600,0
19;nublado;842;700,0
19;nublado;838;350,0
19;nublado;822;50,0
19;nublado;848;300,0
19;nublado;844;300,0
19;nublado;860;350,0
19;nublado;888;610,0
20;parcialmente_nublado;838;100,0
20;parcialmente_nublado;858;150,0
20;parcialmente_nublado;802;650,0
20;parcialmente_nublado;860;600,0
20;parcialmente_nublado;888;300,0
20;parcialmente_nublado;814;200,0
20;parcialmente_nublado;842;550,0
20;parcialmente_nublado;820;400,0
20;parcialmente_nublado;852;150,0
20;parcialmente_nublado;856;100,0
20;parcialmente_nublado;818;400,0
20;parcialmente_nublado;812;100,0
20;parcialmente_nublado;806;260,0
21;parcialmente_nublado;828;200,0
21;parcialmente_nublado;830;50,0
21;parcialmente_nublado;818;200,0
21;parcialmente_nublado;834;100,0
21;parcialmente_nublado;890;200,0
21;parcialmente_nublado;888;800,0
21;parcialmente_nublado;858;150,0
21;parcialmente_nublado;822;650,0
21;parcialmente_nublado;820;250,0
21;parcialmente_nublado;850;200,0
21;parcialmente_nublado;808;250,0
21;parcialmente_nublado;806;100,0
21;parcialmente_nublado;856;150,0
21;parcialmente_nublado;836;250,0
21;parcialmente_nublado;800;250,0
21;parcialmente_nublado;812;150,0
21;parcialmente_nublado;824;10,0
22;parcialmente_nublado;802;900,0
22;parcialmente_nublado;808;550,0
22;parcialmente_nublado;800;600,0
22;parcialmente_nublado;830;200,0
22;parcialmente_nublado;832;300,0
22;parcialmente_nublado;828;100,0
22;parcialmente_nublado;888;350,0
22;parcialmente_nublado;852;50,0
22;parcialmente_nublado;816;600,0
22;parcialmente_nublado;838;310,0
23;parcialmente_nublado;818;50,0
23;parcialmente_nublado;836;450,0
23;parcialmente_nublado;820;500,0
23;parcialmente_nublado;846;450,0
23;parcialmente_nublado;826;50,0
23;parcialmente_nublado;858;100,0
23;parcialmente_nublado;838;450,0
23;parcialmente_nublado;862;950,0
23;parcialmente_nublado;808;50,0
23;parcialmente_nublado;812;350,0
23;parcialmente_nublado;854;150,0
23;parcialmente_nublado;890;410,0
24;nublado;822;300,0
24;nublado;818;400,0
24;nublado;838;300,0
24;nublado;890;200,0
24;nublado;850;350,0
24;nublado;802;700,0
24;nublado;816;650,0
24;nublado;800;350,0
24;nublado;820;100,0
24;nublado;806;200,0
24;nublado;854;250,0
24;nublado;826;160,0
25;nublado;816;350,0
25;nublado;852;950,0
25;nublado;848;400,0
25;nublado;818;900,0
25;nublado;842;550,0
25;nublado;834;300,0
25;nublado;820;100,0
25;nublado;808;150,0
25;nublado;856;150,0
25;nublado;890;110,0
26;nublado;848;600,0
26;nublado;830;400,0
26;nublado;842;600,0
26;nublado;860;500,0
26;nublado;836;300,0
26;nublado;810;50,0
26;nublado;822;300,0
26;nublado;800;750,0
26;nublado;814;400,0
26;nublado;856;60,0
27;parcialmente_nublado;802;150,0
27;parcialmente_nublado;808;650,0
27;parcialmente_nublado;890;200,0
27;parcialmente_nublado;848;450,0
27;parcialmente_nublado;854;300,0
27;parcialmente_nublado;806;100,0
27;parcialmente_nublado;888;550,0
27;parcialmente_nublado;814;600,0
27;parcialmente_nublado;822;450,0
27;parcialmente_nublado;818;200,0
27;parcialmente_nublado;856;50,0
27;parcialmente_nublado;826;150,0
27;parcialmente_nublado;828;50,0
27;parcialmente_nublado;836;50,0
27;parcialmente_nublado;844;10,0
28;ceu_aberto;830;250,0
28;ceu_aberto;844;350,0
28;ceu_aberto;828;150,0
28;ceu_aberto;810;750,0
28;ceu_aberto;816;100,0
28;ceu_aberto;834;550,0
28;ceu_aberto;848;400,0
28;ceu_aberto;888;200,0
28;ceu_aberto;814;500,0
28;ceu_aberto;858;500,0
28;ceu_aberto;842;210,0
29;ceu_aberto;852;100,0
29;ceu_aberto;808;400,0
29;ceu_aberto;826;250,0
29;ceu_aberto;854;550,0
29;ceu_aberto;824;400,0
29;ceu_aberto;818;750,0
29;ceu_aberto;844;150,0
29;ceu_aberto;812;100,0
29;ceu_aberto;800;300,0
29;ceu_aberto;836;250,0
29;ceu_aberto;862;450,0
29;ceu_aberto;846;200,0
29;ceu_aberto;834;60,0
30;ceu_aberto;890;350,0
30;ceu_aberto;856;500,0
30;ceu_aberto;888;50,0
30;ceu_aberto;850;50,0
30;ceu_aberto;862;450,0
30;ceu_aberto;852;50,0
30;ceu_aberto;844;100,0
30;ceu_aberto;806;550,0
30;ceu_aberto;846;250,0
30;ceu_aberto;828;200,0
30;ceu_aberto;810;750,0
30;ceu_aberto;800;100,0
30;ceu_aberto;834;200,0
30;ceu_aberto;842;360,0
31;parcialmente_nublado;806;350,0
31;parcialmente_nublado;850;500,0
31;parcialmente_nublado;848;250,0
31;parcialmente_nublado;810;250,0
31;parcialmente_nublado;846;100,0
31;parcialmente_nublado;818;200,0
31;parcialmente_nublado;832;150,0
31;parcialmente_nublado;858;800,0
31;parcialmente_nublado;802;50,0
31;parcialmente_nublado;800;200,0
31;parcialmente_nublado;838;200,0
31;parcialmente_nublado;888;450,0
31;parcialmente_nublado;820;150,0
31;parcialmente_nublado;852;50,0
31;parcialmente_nublado;816;250,0
31;parcialmente_nublado;814;10,0
32;nublado;810;100,0
32;nublado;890;250,0
32;nublado;850;600,0
32;nublado;834;250,0
32;nublado;836;450,0
32;nublado;844;450,0
32;nublado;808;500,0
32;nublado;800;1000,0
32;nublado;802;360,0
33;parcialmente_nublado;830;100,0
33;parcialmente_nublado;806;100,0
33;parcialmente_nublado;862;700,0
33;parcialmente_nublado;816;750,0
33;parcialmente_nublado;822;700,0
33;parcialmente_nublado;814;400,0
33;parcialmente_nublado;818;50,0
33;parcialmente_nublado;850;50,0
33;parcialmente_nublado;802;200,0
33;parcialmente_nublado;854;700,0
33;parcialmente_nublado;852;210,0
34;parcialmente_nublado;888;450,0
34;parcialmente_nublado;834;400,0
34;parcialmente_nublado;836;350,0
34;parcialmente_nublado;808;650,0
34;parcialmente_nublado;802;900,0
34;parcialmente_nublado;852;500,0
34;parcialmente_nublado;816;400,0
34;parcialmente_nublado;810;150,0
34;parcialmente_nublado;846;50,0
34;parcialmente_nublado;838;110,0
35;parcialmente_nublado;822;150,0
35;parcialmente_nublado;828;250,0
35;parcialmente_nublado;812;50,0
35;parcialmente_nublado;800;500,0
35;parcialmente_nublado;814;100,0
35;parcialmente_nublado;810;50,0
35;parcialmente_nublado;824;200,0
35;parcialmente_nublado;854;100,0
35;parcialmente_nublado;818;450,0
