id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;846;187,14;197,58;1,056
1;ceu_aberto;836;232,95;481,01;2,065
1;ceu_aberto;800;168,99;309,98;1,834
1;ceu_aberto;830;199,66;256,9;1,287
1;ceu_aberto;818;139,83;242,37;1,733
1;ceu_aberto;828;138,99;213,09;1,533
1;ceu_aberto;802;141,88;466,43;3,287
1;ceu_aberto;832;206,41;200,4;0,971
1;ceu_aberto;816;132,45;264,92;2,0
1;ceu_aberto;890;184,27;470,14;2,551
1;ceu_aberto;834;135,3;480,59;3,552
1;ceu_aberto;860;211,79;249,9;1,18
1;ceu_aberto;888;132,0;255,34;1,934
1;ceu_aberto;838;81,93;156,79;1,914
1;ceu_aberto;820;156,29;325,6;2,083
1;ceu_aberto;826;245,91;253,22;1,03
1;ceu_aberto;852;120,58;210,59;1,746
1;ceu_aberto;812;190,88;122,92;0,644
1;ceu_aberto;810;210,36;350,68;1,667
1;ceu_aberto;858;165,92;203,92;1,229
1;ceu_aberto;824;229,63;469,86;2,046
1;ceu_aberto;848;54,24;270,7;4,991
1;ceu_aberto;850;103,85;211,22;2,034
1;ceu_aberto;844;145,79;252,53;1,732
1;ceu_aberto;806;201,19;103,27;0,513
1;ceu_aberto;842;196,06;376,01;1,918
1;ceu_aberto;814;108,33;103,13;0,952
1;ceu_aberto;862;202,39;457,89;2,262
1;ceu_aberto;822;92,12;155,83;1,692
1;ceu_aberto;856;72,9;155,75;2,136
1;ceu_aberto;854;54,46;325,13;5,97
1;ceu_aberto;808;157,56;364,73;2,315
2;ceu_aberto;842;171,05;441,53;2,581
2;ceu_aberto;846;182,91;183,78;1,005
2;ceu_aberto;816;212,82;106,82;0,502
2;ceu_aberto;814;153,28;327,23;2,135
2;ceu_aberto;812;246,28;436,84;1,774
2;ceu_aberto;828;170,72;160,32;0,939
2;ceu_aberto;888;229,68;412,34;1,795
2;ceu_aberto;860;60,65;449,46;7,411
2;ceu_aberto;808;84,45;265,19;3,14
2;ceu_aberto;822;151,34;204,16;1,349
2;ceu_aberto;862;82,73;160,19;1,936
2;ceu_aberto;818;171,06;274,6;1,605
2;ceu_aberto;830;53,34;412,75;7,738
2;ceu_aberto;844;236,06;301,77;1,278
2;ceu_aberto;806;95,01;210,33;2,214
2;ceu_aberto;800;131,76;145,92;1,107
2;ceu_aberto;820;69,83;280,18;4,012
2;ceu_aberto;854;139,59;392,75;2,814
2;ceu_aberto;810;129,75;340,25;2,622
2;ceu_aberto;858;206,39;414,87;2,01
2;ceu_aberto;890;152,24;112,38;0,738
2;ceu_aberto;802;70,54;369,79;5,242
2;ceu_aberto;852;176,83;498,42;2,819
2;ceu_aberto;838;146,15;371,25;2,54
2;ceu_aberto;824;81,31;300,89;3,701
2;ceu_aberto;848;81,86;357,26;4,364
2;ceu_aberto;836;164,54;414,48;2,519
