id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;nublado;860;96,13;195,97;2,039
1;nublado;840;113,18;371,52;3,283
1;nublado;844;100,65;328,91;3,268
1;nublado;848;101,98;217,98;2,137
1;nublado;890;83,38;317,75;3,811
2;ceu_aberto;860;101,85;391,83;3,847
2;ceu_aberto;840;111,03;411,65;3,708
2;ceu_aberto;844;102,12;310,65;3,042
2;ceu_aberto;848;93,22;347,14;3,724
2;ceu_aberto;890;87,1;179,07;2,056
3;ceu_aberto;860;98,32;294,42;2,995
3;ceu_aberto;840;87,6;333,41;3,806
3;ceu_aberto;844;105,55;286,25;2,712
3;ceu_aberto;848;115,89;362,87;3,131
3;ceu_aberto;890;87,96;341,17;3,879
4;ceu_aberto;860;95,73;264,7;2,765
4;ceu_aberto;840;95,67;209,73;2,192
4;ceu_aberto;844;106,38;219,17;2,06
4;ceu_aberto;848;101,5;285,86;2,816
4;ceu_aberto;890;96,05;345,29;3,595
5;parcialmente_nublado;860;102,62;321,02;3,128
5;parcialmente_nublado;840;96,28;308,44;3,204
5;parcialmente_nublado;844;90,38;314,47;3,479
5;parcialmente_nublado;848;101,18;396,69;3,921
5;parcialmente_nublado;890;104,85;281,1;2,681
6;ceu_aberto;860;107,82;381,47;3,538
6;ceu_aberto;840;94,88;262,82;2,77
6;ceu_aberto;844;92,07;292,76;3,18
6;ceu_aberto;848;102,52;389,97;3,804
6;ceu_aberto;890;98,01;245,68;2,507
7;parcialmente_nublado;860;80,54;266,25;3,306
7;parcialmente_nublado;840;113,32;257,53;2,273
7;parcialmente_nublado;844;100,87;237,89;2,358
7;parcialmente_nublado;848;98,58;323,31;3,28
7;parcialmente_nublado;890;102,01;286,77;2,811
8;parcialmente_nublado;860;99,44;343,16;3,451
8;parcialmente_nublado;840;98,6;360,06;3,652
8;parcialmente_nublado;844;99,27;209,89;2,114
8;parcialmente_nublado;848;106,15;394,02;3,712
