id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;parcialmente_nublado;824;202,83;128,54;0,634
1;parcialmente_nublado;860;94,21;454,66;4,826
1;parcialmente_nublado;850;241,37;489,86;2,029
1;parcialmente_nublado;826;91,16;316,19;3,469
1;parcialmente_nublado;838;138,94;377,55;2,717
1;parcialmente_nublado;844;147,09;330,65;2,248
1;parcialmente_nublado;836;159,61;174,47;1,093
1;parcialmente_nublado;830;220,41;131,68;0,597
2;nublado;848;56,98;301,85;5,297
2;nublado;830;115,11;368,47;3,201
2;nublado;806;176,14;453,76;2,576
2;nublado;850;169,65;238,43;1,405
2;nublado;842;144,17;345,07;2,393
2;nublado;808;92,75;438,29;4,725
2;nublado;816;110,98;127,52;1,149
2;nublado;810;147,21;168,68;1,146
3;nublado;824;68,23;385,57;5,651
3;nublado;836;249,37;225,74;0,905
3;nublado;846;135,27;308,39;2,28
3;nublado;842;141,73;147,23;1,039
3;nublado;822;164,91;303,14;1,838
3;nublado;810;166,69;313,27;1,879
3;nublado;802;74,55;251,18;3,369
3;nublado;856;212,44;489,46;2,304
4;nublado;856;51,06;169,39;3,317
4;nublado;812;68,02;277,21;4,075
4;nublado;806;143,98;126,41;0,878
4;nublado;838;76,61;153,07;1,998
4;nublado;822;135,8;333,0;2,452
4;nublado;830;111,25;108,35;0,974
4;nublado;844;105,95;402,66;3,8
4;nublado;890;182,59;227,0;1,243
5;ceu_aberto;842;149,31;300,06;2,01
5;ceu_aberto;828;189,62;405,48;2,138
5;ceu_aberto;812;232,3;183,01;0,788
5;ceu_aberto;808;197,47;227,81;1,154
5;ceu_aberto;854;208,71;365,68;1,752
5;ceu_aberto;824;81,23;425,06;5,233
5;ceu_aberto;822;232,15;105,03;0,452
5;ceu_aberto;818;233,13;467,75;2,006
6;parcialmente_nublado;890;223,38;388,61;1,74
6;parcialmente_nublado;842;181,34;443,05;2,443
6;parcialmente_nublado;862;58,36;157,16;2,693
6;parcialmente_nublado;808;202,33;305,95;1,512
6;parcialmente_nublado;802;215,31;173,35;0,805
6;parcialmente_nublado;818;184,89;281,19;1,521
6;parcialmente_nublado;888;57,12;233,8;4,093
6;parcialmente_nublado;814;200,76;405,85;2,022
7;nublado;812;119,12;107,83;0,905
7;nublado;852;87,94;193,85;2,204
7;nublado;844;140,74;190,79;1,356
7;nublado;862;245,39;393,62;1,604
7;nublado;860;52,08;209,18;4,017
7;nublado;838;235,48;113,13;0,48
7;nublado;800;179,52;358,6;1,998
7;nublado;810;199,78;328,27;1,643
8;nublado;860;176,72;314,68;1,781
8;nublado;836;94,68;163,31;1,725
8;nublado;818;143,1;263,63;1,842
8;nublado;862;198,11;170,96;0,863
8;nublado;844;179,68;210,99;1,174
8;nublado;812;85,81;277,87;3,238
8;nublado;890;213,36;274,11;1,285
8;nublado;830;72,44;442,13;6,103
9;parcialmente_nublado;808;127,5;113,36;0,889
9;parcialmente_nublado;838;207,58;383,7;1,848
9;parcialmente_nublado;800;84,15;182,26;2,166
9;parcialmente_nublado;824;121,31;411,14;3,389
9;parcialmente_nublado;842;108,83;214,88;1,974
9;parcialmente_nublado;830;213,86;219,22;1,025
9;parcialmente_nublado;846;105,92;311,92;2,945
9;parcialmente_nublado;816;81,06;139,29;1,718
10;nublado;810;105,33;270,54;2,568
10;nublado;852;72,29;493,22;6,823
10;nublado;834;195,21;281,79;1,444
10;nublado;828;194,55;407,92;2,097
10;nublado;818;161,75;126,45;0,782
10;nublado;850;68,21;134,89;1,978
10;nublado;812;133,65;136,62;1,022
10;nublado;862;120,32;241,55;2,008
11;ceu_aberto;888;59,69;216,21;3,622
11;ceu_aberto;860;190,22;439,85;2,312
11;ceu_aberto;834;176,04;133,33;0,757
11;ceu_aberto;836;234,3;236,7;1,01
11;ceu_aberto;806;170,7;401,03;2,349
11;ceu_aberto;846;200,65;116,56;0,581
11;ceu_aberto;826;171,71;278,7;1,623
11;ceu_aberto;852;72,71;369,82;5,086
12;parcialmente_nublado;814;154,09;107,33;0,697
