id_realizacao;tipo_dia;barra;potencia_kw
1;ceu_aberto;860;155,24
1;ceu_aberto;840;131,07
1;ceu_aberto;844;133,57
1;ceu_aberto;848;152,25
1;ceu_aberto;890;135,46
2;ceu_aberto;860;130,35
2;ceu_aberto;840;146,43
2;ceu_aberto;844;130,79
2;ceu_aberto;848;143,5
2;ceu_aberto;890;156,53
3;parcialmente_nublado;860;160,75
3;parcialmente_nublado;840;133,73
3;parcialmente_nublado;844;124,99
3;parcialmente_nublado;848;144,54
3;parcialmente_nublado;890;143,58
4;parcialmente_nublado;860;108,89
4;parcialmente_nublado;840;158,26
4;parcialmente_nublado;844;157,53
4;parcialmente_nublado;848;147,72
4;parcialmente_nublado;890;135,2
5;parcialmente_nublado;860;140,12
5;parcialmente_nublado;840;148,81
5;parcialmente_nublado;844;142,75
5;parcialmente_nublado;848;130,47
5;parcialmente_nublado;890;145,44
6;parcialmente_nublado;860;149,59
6;parcialmente_nublado;840;137,17
6;parcialmente_nublado;844;151,38
6;parcialmente_nublado;848;133,35
6;parcialmente_nublado;890;136,11
7;parcialmente_nublado;860;127,12
7;parcialmente_nublado;840;126,99
7;parcialmente_nublado;844;143,7
7;parcialmente_nublado;848;156,55
7;parcialmente_nublado;890;153,24
8;ceu_aberto;860;138,37
8;ceu_aberto;840;131,75
8;ceu_aberto;844;139,72
8;ceu_aberto;848;159,14
8;ceu_aberto;890;138,62
9;ceu_aberto;860;153,91
9;ceu_aberto;840;135,04
9;ceu_aberto;844;155,89
9;ceu_aberto;848;121,62
9;ceu_aberto;890;141,14
10;parcialmente_nublado;860;132,67
10;parcialmente_nublado;840;145,98
10;parcialmente_nublado;844;152,22
10;parcialmente_nublado;848;141,27
10;parcialmente_nublado;890;135,48
11;parcialmente_nublado;860;129,13
11;parcialmente_nublado;840;144,33
11;parcialmente_nublado;844;159,53
11;parcialmente_nublado;848;128,25
11;parcialmente_nublado;890;146,36
12;parcialmente_nublado;860;128,06
12;parcialmente_nublado;840;129,89
12;parcialmente_nublado;844;144,42
12;parcialmente_nublado;848;150,1
12;parcialmente_nublado;890;155,13
13;parcialmente_nublado;860;132,35
13;parcialmente_nublado;840;125,6
13;parcialmente_nublado;844;150,91
13;parcialmente_nublado;848;152,32
13;parcialmente_nublado;890;146,42
14;parcialmente_nublado;860;127,78
14;parcialmente_nublado;840;147,36
14;parcialmente_nublado;844;127,94
14;parcialmente_nublado;848;161,86
14;parcialmente_nublado;890;142,66
15;parcialmente_nublado;860;113,72
15;parcialmente_nublado;840;169,94
15;parcialmente_nublado;844;127,29
15;parcialmente_nublado;848;152,9
15;parcialmente_nublado;890;143,75
16;nublado;860;123,97
16;nublado;840;134,55
16;nublado;844;158,67
16;nublado;848;151,16
16;nublado;890;139,24
17;parcialmente_nublado;860;144,81
17;parcialmente_nublado;840;133,59
