id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;ceu_aberto;PVSystem;PV_barra860;860;155,24;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra840;840;131,07;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra844;844;133,57;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra848;848;152,25;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra890;890;135,46;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra860;860;54,5;124.75;BESS_fixo
1;ceu_aberto;Storage;BESS_barra840;840;54,48;166.43;BESS_fixo
1;ceu_aberto;Storage;BESS_barra844;844;36,51;118.69;BESS_fixo
1;ceu_aberto;Storage;BESS_barra848;848;45,28;180.77;BESS_fixo
1;ceu_aberto;Storage;BESS_barra890;890;56,89;167.95;BESS_fixo
2;ceu_aberto;PVSystem;PV_barra860;860;130,35;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra840;840;146,43;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra844;844;130,79;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra848;848;143,5;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra890;890;156,53;;PV_irr_real2
2;ceu_aberto;Storage;BESS_barra860;860;54,19;163.18;BESS_fixo
2;ceu_aberto;Storage;BESS_barra840;840;52,36;189.14;BESS_fixo
2;ceu_aberto;Storage;BESS_barra844;844;47,33;183.04;BESS_fixo
2;ceu_aberto;Storage;BESS_barra848;848;41,8;150.24;BESS_fixo
2;ceu_aberto;Storage;BESS_barra890;890;51,99;151.35;BESS_fixo
3;parcialmente_nublado;PVSystem;PV_barra860;860;160,75;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra840;840;133,73;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra844;844;124,99;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra848;848;144,54;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra890;890;143,58;;PV_irr_real3
