id_realizacao;tipo_dia;barra;potencia_kw
1;ceu_aberto;860;285,02
1;ceu_aberto;840;358,9
1;ceu_aberto;844;277,23
1;ceu_aberto;848;344,02
1;ceu_aberto;890;326,93
2;ceu_aberto;860;325,27
2;ceu_aberto;840;375,51
2;ceu_aberto;844;320,46
2;ceu_aberto;848;273,73
2;ceu_aberto;890;297,14
3;ceu_aberto;860;299,35
3;ceu_aberto;840;281,08
3;ceu_aberto;844;332,75
3;ceu_aberto;848;349,76
3;ceu_aberto;890;329,15
4;ceu_aberto;860;280,99
4;ceu_aberto;840;378,86
4;ceu_aberto;844;335,24
4;ceu_aberto;848;282,07
4;ceu_aberto;890;314,94
5;nublado;860;320,43
5;nublado;840;285,76
5;nublado;844;285,85
5;nublado;848;345,87
5;nublado;890;354,2
6;parcialmente_nublado;860;341,17
6;parcialmente_nublado;840;262,43
6;parcialmente_nublado;844;295,45
6;parcialmente_nublado;848;379,39
6;parcialmente_nublado;890;313,66
7;ceu_aberto;860;320,71
7;ceu_aberto;840;327,22
7;ceu_aberto;844;312,7
7;ceu_aberto;848;290,58
7;ceu_aberto;890;340,9
8;parcialmente_nublado;860;357,3
8;parcialmente_nublado;840;334,25
8;parcialmente_nublado;844;314,52
8;parcialmente_nublado;848;266,27
8;parcialmente_nublado;890;319,76
9;ceu_aberto;860;308,01
9;ceu_aberto;840;341,53
9;ceu_aberto;844;283,56
9;ceu_aberto;848;372,07
9;ceu_aberto;890;286,94
10;parcialmente_nublado;860;285,61
10;parcialmente_nublado;840;298,37
10;parcialmente_nublado;844;335,75
10;parcialmente_nublado;848;351,94
10;parcialmente_nublado;890;320,42
11;nublado;860;309,64
11;nublado;840;338,17
11;nublado;844;321,95
11;nublado;848;311,75
11;nublado;890;310,59
12;ceu_aberto;860;282,03
12;ceu_aberto;840;329,18
12;ceu_aberto;844;273,76
12;ceu_aberto;848;354,35
12;ceu_aberto;890;352,78
13;parcialmente_nublado;860;294,1
13;parcialmente_nublado;840;282,82
13;parcialmente_nublado;844;381,15
13;parcialmente_nublado;848;282,86
13;parcialmente_nublado;890;351,17
14;ceu_aberto;860;299,39
14;ceu_aberto;840;320,73
14;ceu_aberto;844;332,84
14;ceu_aberto;848;320,8
14;ceu_aberto;890;318,34
15;parcialmente_nublado;860;359,91
15;parcialmente_nublado;840;296,44
15;parcialmente_nublado;844;313,5
15;parcialmente_nublado;848;338,51
15;parcialmente_nublado;890;283,74
16;ceu_aberto;860;329,82
16;ceu_aberto;840;328,33
16;ceu_aberto;844;351,13
16;ceu_aberto;848;287,38
16;ceu_aberto;890;295,45
17;ceu_aberto;860;283,04
17;ceu_aberto;840;310,73
17;ceu_aberto;844;298,98
17;ceu_aberto;848;373,44
17;ceu_aberto;890;325,92
18;ceu_aberto;860;320,03
18;ceu_aberto;840;310,26
18;ceu_aberto;844;324,4
18;ceu_aberto;848;323,6
18;ceu_aberto;890;313,81
19;parcialmente_nublado;860;302,18
19;parcialmente_nublado;840;335,23
19;parcialmente_nublado;844;305,71
19;parcialmente_nublado;848;338,37
19;parcialmente_nublado;890;310,61
20;ceu_aberto;860;286,15
20;ceu_aberto;840;301,04
20;ceu_aberto;844;352,41
20;ceu_aberto;848;344,93
20;ceu_aberto;890;307,58
21;nublado;860;316,36
21;nublado;840;323,85
21;nublado;844;336,77
21;nublado;848;311,43
21;nublado;890;303,69
22;nublado;860;316,12
22;nublado;840;260,58
22;nublado;844;320,81
22;nublado;848;373,55
22;nublado;890;321,04
23;ceu_aberto;860;318,91
23;ceu_aberto;840;317,59
23;ceu_aberto;844;312,49
23;ceu_aberto;848;349,56
23;ceu_aberto;890;293,55
24;parcialmente_nublado;860;293,0
24;parcialmente_nublado;840;332,28
24;parcialmente_nublado;844;344,3
24;parcialmente_nublado;848;305,37
24;parcialmente_nublado;890;317,15
25;ceu_aberto;860;302,11
25;ceu_aberto;840;337,35
25;ceu_aberto;844;304,89
25;ceu_aberto;848;316,25
25;ceu_aberto;890;331,5
26;parcialmente_nublado;860;317,76
26;parcialmente_nublado;840;303,49
26;parcialmente_nublado;844;322,82
26;parcialmente_nublado;848;299,81
26;parcialmente_nublado;890;348,22
27;ceu_aberto;860;306,27
27;ceu_aberto;840;351,02
27;ceu_aberto;844;328,84
27;ceu_aberto;848;265,77
27;ceu_aberto;890;340,19
28;ceu_aberto;860;356,44
28;ceu_aberto;840;342,09
28;ceu_aberto;844;299,52
28;ceu_aberto;848;289,94
28;ceu_aberto;890;304,11
29;ceu_aberto;860;373,71
29;ceu_aberto;840;344,19
29;ceu_aberto;844;241,96
29;ceu_aberto;848;321,53
29;ceu_aberto;890;310,7
30;parcialmente_nublado;860;306,06
30;parcialmente_nublado;840;360,46
30;parcialmente_nublado;844;302,93
30;parcialmente_nublado;848;311,79
30;parcialmente_nublado;890;310,87
31;ceu_aberto;860;331,02
31;ceu_aberto;840;346,63
31;ceu_aberto;844;283,9
31;ceu_aberto;848;318,49
31;ceu_aberto;890;312,07
32;parcialmente_nublado;860;339,38
32;parcialmente_nublado;840;311,85
32;parcialmente_nublado;844;305,36
32;parcialmente_nublado;848;274,85
32;parcialmente_nublado;890;360,65
33;ceu_aberto;860;305,54
33;ceu_aberto;840;310,08
33;ceu_aberto;844;268,04
33;ceu_aberto;848;356,4
33;ceu_aberto;890;352,04
34;nublado;860;386,97
34;nublado;840;303,33
34;nublado;844;273,99
34;nublado;848;315,91
34;nublado;890;311,9
35;ceu_aberto;860;293,2
35;ceu_aberto;840;263,25
35;ceu_aberto;844;374,63
35;ceu_aberto;848;358,37
35;ceu_aberto;890;302,65
36;parcialmente_nublado;860;274,95
36;parcialmente_nublado;840;282,54
36;parcialmente_nublado;844;323,1
36;parcialmente_nublado;848;350,27
36;parcialmente_nublado;890;361,24
37;ceu_aberto;860;326,33
37;ceu_aberto;840;326,53
37;ceu_aberto;844;300,99
37;ceu_aberto;848;325,44
37;ceu_aberto;890;312,81
38;ceu_aberto;860;349,91
38;ceu_aberto;840;272,49
38;ceu_aberto;844;378,64
38;ceu_aberto;848;294,3
38;ceu_aberto;890;296,76
39;parcialmente_nublado;860;355,7
39;parcialmente_nublado;840;319,59
39;parcialmente_nublado;844;302,63
39;parcialmente_nublado;848;294,53
39;parcialmente_nublado;890;319,65
40;nublado;860;346,01
40;nublado;840;305,21
40;nublado;844;277,84
40;nublado;848;325,86
40;nublado;890;337,18
41;ceu_aberto;860;337,61
41;ceu_aberto;840;306,08
41;ceu_aberto;844;268,49
41;ceu_aberto;848;304,73
41;ceu_aberto;890;375,19
42;ceu_aberto;860;280,6
42;ceu_aberto;840;318,98
42;ceu_aberto;844;314,28
42;ceu_aberto;848;324,21
42;ceu_aberto;890;354,03
43;ceu_aberto;860;339,79
43;ceu_aberto;840;317,79
43;ceu_aberto;844;317,68
43;ceu_aberto;848;306,38
43;ceu_aberto;890;310,45
44;ceu_aberto;860;323,1
44;ceu_aberto;840;324,53
44;ceu_aberto;844;279,56
44;ceu_aberto;848;337,21
44;ceu_aberto;890;327,7
45;ceu_aberto;860;354,2
45;ceu_aberto;840;269,29
45;ceu_aberto;844;320,22
45;ceu_aberto;848;358,0
45;ceu_aberto;890;290,39
46;ceu_aberto;860;279,54
46;ceu_aberto;840;306,11
46;ceu_aberto;844;346,56
46;ceu_aberto;848;317,64
46;ceu_aberto;890;342,25
47;ceu_aberto;860;319,37
47;ceu_aberto;840;313,06
47;ceu_aberto;844;323,2
47;ceu_aberto;848;351,37
47;ceu_aberto;890;285,09
48;ceu_aberto;860;297,05
48;ceu_aberto;840;332,03
48;ceu_aberto;844;299,47
48;ceu_aberto;848;314,17
48;ceu_aberto;890;349,38
49;nublado;860;279,83
49;nublado;840;368,8
49;nublado;844;270,94
49;nublado;848;306,82
49;nublado;890;365,71
50;parcialmente_nublado;860;298,28
50;parcialmente_nublado;840;361,65
50;parcialmente_nublado;844;332,33
50;parcialmente_nublado;848;287,73
50;parcialmente_nublado;890;312,12
51;parcialmente_nublado;860;300,01
51;parcialmente_nublado;840;295,25
51;parcialmente_nublado;844;350,84
51;parcialmente_nublado;848;313,72
51;parcialmente_nublado;890;332,28
52;ceu_aberto;860;358,46
52;ceu_aberto;840;294,68
52;ceu_aberto;844;297,04
52;ceu_aberto;848;318,64
52;ceu_aberto;890;323,28
53;parcialmente_nublado;860;306,62
53;parcialmente_nublado;840;328,07
53;parcialmente_nublado;844;338,36
53;parcialmente_nublado;848;299,74
53;parcialmente_nublado;890;319,3
54;ceu_aberto;860;382,86
54;ceu_aberto;840;273,43
54;ceu_aberto;844;266,41
54;ceu_aberto;848;306,79
54;ceu_aberto;890;362,61
55;nublado;860;377,35
55;nublado;840;272,34
55;nublado;844;330,87
55;nublado;848;320,54
55;nublado;890;290,99
56;ceu_aberto;860;327,34
56;ceu_aberto;840;304,42
56;ceu_aberto;844;339,53
56;ceu_aberto;848;301,13
56;ceu_aberto;890;319,67
57;ceu_aberto;860;274,23
57;ceu_aberto;840;330,72
57;ceu_aberto;844;344,65
57;ceu_aberto;848;300,24
57;ceu_aberto;890;342,27
58;parcialmente_nublado;860;339,54
58;parcialmente_nublado;840;318,33
58;parcialmente_nublado;844;324,08
58;parcialmente_nublado;848;310,08
58;parcialmente_nublado;890;300,07
59;ceu_aberto;860;343,98
59;ceu_aberto;840;332,55
59;ceu_aberto;844;270,89
59;ceu_aberto;848;314,51
59;ceu_aberto;890;330,16
60;parcialmente_nublado;860;332,62
60;parcialmente_nublado;840;304,98
