id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;860;123,38;366,46;2,97
1;ceu_aberto;840;114,69;372,01;3,244
1;ceu_aberto;844;99,98;343,76;3,438
1;ceu_aberto;848;99,68;358,02;3,592
1;ceu_aberto;890;119,49;320,21;2,68
2;ceu_aberto;860;120,51;354,14;2,939
2;ceu_aberto;840;111,86;385,42;3,446
2;ceu_aberto;844;117,27;460,79;3,929
2;ceu_aberto;848;101,44;265,5;2,617
2;ceu_aberto;890;106,15;214,9;2,024
3;ceu_aberto;860;127,08;461,59;3,632
3;ceu_aberto;840;104,67;360,59;3,445
3;ceu_aberto;844;101,7;397,94;3,913
3;ceu_aberto;848;104,92;231,87;2,21
3;ceu_aberto;890;118,86;367,76;3,094
4;ceu_aberto;860;108,37;312,39;2,883
4;ceu_aberto;840;119,3;318,03;2,666
4;ceu_aberto;844;120,9;423,41;3,502
4;ceu_aberto;848;118,32;429,73;3,632
4;ceu_aberto;890;90,35;287,13;3,178
5;nublado;860;110,77;334,54;3,02
5;nublado;840;114,67;400,62;3,494
5;nublado;844;113,15;339,76;3,003
5;nublado;848;126,2;480,75;3,809
5;nublado;890;92,44;332,64;3,598
6;parcialmente_nublado;860;116,07;353,52;3,046
6;parcialmente_nublado;840;104,87;312,61;2,981
6;parcialmente_nublado;844;111,81;344,62;3,082
6;parcialmente_nublado;848;113,09;306,92;2,714
6;parcialmente_nublado;890;111,4;334,74;3,005
7;ceu_aberto;860;131,75;460,46;3,495
7;ceu_aberto;840;113,8;289,55;2,544
7;ceu_aberto;844;85,64;329,56;3,848
7;ceu_aberto;848;115,41;306,23;2,653
7;ceu_aberto;890;110,63;302,07;2,73
8;parcialmente_nublado;860;120,31;315,77;2,625
8;parcialmente_nublado;840;105,11;386,83;3,68
8;parcialmente_nublado;844;98,43;206,33;2,096
8;parcialmente_nublado;848;106,25;415,03;3,906
8;parcialmente_nublado;890;127,14;501,31;3,943
9;ceu_aberto;860;96,64;201,28;2,083
9;ceu_aberto;840;119,19;273,07;2,291
9;ceu_aberto;844;123,27;251,68;2,042
9;ceu_aberto;848;110,89;432,64;3,902
9;ceu_aberto;890;107,25;276,23;2,576
10;parcialmente_nublado;860;107,52;266,16;2,475
10;parcialmente_nublado;840;125,13;268,0;2,142
10;parcialmente_nublado;844;116,74;369,07;3,161
10;parcialmente_nublado;848;102,99;373,49;3,626
10;parcialmente_nublado;890;104,86;405,15;3,864
11;nublado;860;118,3;241,16;2,039
11;nublado;840;117,54;396,7;3,375
11;nublado;844;107,74;241,55;2,242
11;nublado;848;109,89;295,84;2,692
11;nublado;890;103,76;218,52;2,106
12;ceu_aberto;860;121,9;284,28;2,332
12;ceu_aberto;840;93,46;188,69;2,019
12;ceu_aberto;844;97,55;290,35;2,976
12;ceu_aberto;848;129,95;295,21;2,272
12;ceu_aberto;890;114,37;388,08;3,393
13;parcialmente_nublado;860;119,52;314,62;2,632
13;parcialmente_nublado;840;126,88;381,95;3,01
13;parcialmente_nublado;844;100,49;319,0;3,174
13;parcialmente_nublado;848;118,59;464,8;3,919
13;parcialmente_nublado;890;91,76;350,06;3,815
14;ceu_aberto;860;96,57;348,25;3,606
14;ceu_aberto;840;121,77;457,2;3,755
14;ceu_aberto;844;126,7;357,65;2,823
14;ceu_aberto;848;97,96;210,37;2,148
14;ceu_aberto;890;114,24;230,63;2,019
15;parcialmente_nublado;860;99,91;339,45;3,398
15;parcialmente_nublado;840;114,38;453,31;3,963
15;parcialmente_nublado;844;126,42;346,82;2,743
