id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;nublado;PVSystem;PV_barra836;836;1000,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra844;844;320,0;;PV_irr_real1
1;nublado;Storage;BESS_barra810;810;166,51;236.93;BESS_fixo
1;nublado;Storage;BESS_barra818;818;129,93;293.56;BESS_fixo
1;nublado;Storage;BESS_barra822;822;218,41;240.41;BESS_fixo
1;nublado;Storage;BESS_barra816;816;113,55;371.86;BESS_fixo
1;nublado;Storage;BESS_barra846;846;232,09;254.73;BESS_fixo
1;nublado;Storage;BESS_barra858;858;170,35;306.33;BESS_fixo
1;nublado;Storage;BESS_barra850;850;147,98;184.6;BESS_fixo
1;nublado;Storage;BESS_barra834;834;130,66;448.52;BESS_fixo
1;nublado;Storage;BESS_barra848;848;162,24;188.78;BESS_fixo
1;nublado;Storage;BESS_barra888;888;96,25;112.64;BESS_fixo
1;nublado;Storage;BESS_barra854;854;234,48;363.92;BESS_fixo
1;nublado;Storage;BESS_barra820;820;156,74;367.48;BESS_fixo
2;ceu_aberto;PVSystem;PV_barra854;854;600,0;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra806;806;200,0;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra846;846;520,0;;PV_irr_real2
2;ceu_aberto;Storage;BESS_barra826;826;89,83;489.81;BESS_fixo
2;ceu_aberto;Storage;BESS_barra830;830;88,23;409.44;BESS_fixo
2;ceu_aberto;Storage;BESS_barra818;818;158,3;150.14;BESS_fixo
2;ceu_aberto;Storage;BESS_barra812;812;200,02;196.44;BESS_fixo
2;ceu_aberto;Storage;BESS_barra822;822;105,47;398.62;BESS_fixo
2;ceu_aberto;Storage;BESS_barra832;832;68,78;182.32;BESS_fixo
2;ceu_aberto;Storage;BESS_barra890;890;103,0;457.65;BESS_fixo
2;ceu_aberto;Storage;BESS_barra800;800;118,02;193.64;BESS_fixo
2;ceu_aberto;Storage;BESS_barra852;852;68,31;102.86;BESS_fixo
2;ceu_aberto;Storage;BESS_barra850;850;118,39;304.2;BESS_fixo
2;ceu_aberto;Storage;BESS_barra848;848;114,6;251.13;BESS_fixo
2;ceu_aberto;Storage;BESS_barra888;888;112,04;485.89;BESS_fixo
3;nublado;PVSystem;PV_barra838;838;250,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra820;820;350,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra888;888;550,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra808;808;170,0;;PV_irr_real3
3;nublado;Storage;BESS_barra810;810;214,11;330.97;BESS_fixo
3;nublado;Storage;BESS_barra816;816;196,49;294.52;BESS_fixo
3;nublado;Storage;BESS_barra822;822;202,63;185.4;BESS_fixo
3;nublado;Storage;BESS_barra824;824;54,73;216.66;BESS_fixo
3;nublado;Storage;BESS_barra856;856;151,81;191.35;BESS_fixo
3;nublado;Storage;BESS_barra818;818;162,1;373.13;BESS_fixo
3;nublado;Storage;BESS_barra834;834;236,84;103.04;BESS_fixo
3;nublado;Storage;BESS_barra848;848;240,47;339.29;BESS_fixo
3;nublado;Storage;BESS_barra828;828;111,54;300.26;BESS_fixo
3;nublado;Storage;BESS_barra860;860;100,3;132.74;BESS_fixo
3;nublado;Storage;BESS_barra836;836;181,24;285.57;BESS_fixo
3;nublado;Storage;BESS_barra814;814;171,57;187.77;BESS_fixo
4;ceu_aberto;PVSystem;PV_barra806;806;350,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra848;848;300,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra838;838;500,0;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra814;814;170,0;;PV_irr_real4
4;ceu_aberto;Storage;BESS_barra862;862;58,67;383.56;BESS_fixo
4;ceu_aberto;Storage;BESS_barra820;820;102,78;279.26;BESS_fixo
4;ceu_aberto;Storage;BESS_barra834;834;156,08;464.34;BESS_fixo
4;ceu_aberto;Storage;BESS_barra810;810;165,9;146.84;BESS_fixo
4;ceu_aberto;Storage;BESS_barra852;852;108,01;296.83;BESS_fixo
4;ceu_aberto;Storage;BESS_barra856;856;61,2;181.62;BESS_fixo
4;ceu_aberto;Storage;BESS_barra828;828;141,43;132.0;BESS_fixo
4;ceu_aberto;Storage;BESS_barra832;832;143,25;415.62;BESS_fixo
4;ceu_aberto;Storage;BESS_barra824;824;214,84;413.59;BESS_fixo
4;ceu_aberto;Storage;BESS_barra858;858;173,56;251.63;BESS_fixo
4;ceu_aberto;Storage;BESS_barra822;822;55,78;262.35;BESS_fixo
4;ceu_aberto;Storage;BESS_barra836;836;125,47;348.48;BESS_fixo
5;nublado;PVSystem;PV_barra844;844;500,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra820;820;820,0;;PV_irr_real5
5;nublado;Storage;BESS_barra808;808;165,58;196.9;BESS_fixo
5;nublado;Storage;BESS_barra856;856;217,54;337.86;BESS_fixo
5;nublado;Storage;BESS_barra824;824;149,31;417.58;BESS_fixo
5;nublado;Storage;BESS_barra826;826;123,35;371.04;BESS_fixo
5;nublado;Storage;BESS_barra828;828;69,57;269.1;BESS_fixo
5;nublado;Storage;BESS_barra850;850;206,16;252.93;BESS_fixo
5;nublado;Storage;BESS_barra800;800;227,54;344.71;BESS_fixo
5;nublado;Storage;BESS_barra842;842;170,03;326.81;BESS_fixo
5;nublado;Storage;BESS_barra816;816;184,9;221.98;BESS_fixo
5;nublado;Storage;BESS_barra818;818;105,89;124.97;BESS_fixo
5;nublado;Storage;BESS_barra814;814;159,67;401.66;BESS_fixo
5;nublado;Storage;BESS_barra846;846;223,47;171.95;BESS_fixo
6;nublado;PVSystem;PV_barra830;830;100,0;;PV_irr_real6
6;nublado;PVSystem;PV_barra828;828;550,0;;PV_irr_real6
6;nublado;PVSystem;PV_barra822;822;100,0;;PV_irr_real6
6;nublado;PVSystem;PV_barra800;800;570,0;;PV_irr_real6
6;nublado;Storage;BESS_barra856;856;195,27;451.9;BESS_fixo
6;nublado;Storage;BESS_barra824;824;139,42;395.89;BESS_fixo
6;nublado;Storage;BESS_barra818;818;74,33;372.33;BESS_fixo
6;nublado;Storage;BESS_barra832;832;232,02;349.2;BESS_fixo
6;nublado;Storage;BESS_barra810;810;188,52;273.16;BESS_fixo
6;nublado;Storage;BESS_barra862;862;90,91;485.14;BESS_fixo
6;nublado;Storage;BESS_barra854;854;169,8;488.64;BESS_fixo
6;nublado;Storage;BESS_barra890;890;196,99;490.94;BESS_fixo
6;nublado;Storage;BESS_barra808;808;151,78;155.14;BESS_fixo
6;nublado;Storage;BESS_barra888;888;198,96;393.84;BESS_fixo
6;nublado;Storage;BESS_barra838;838;177,06;212.61;BESS_fixo
6;nublado;Storage;BESS_barra820;820;153,13;389.34;BESS_fixo
7;parcialmente_nublado;PVSystem;PV_barra826;826;300,0;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra814;814;250,0;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra852;852;770,0;;PV_irr_real7
7;parcialmente_nublado;Storage;BESS_barra862;862;103,79;362.37;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra858;858;157,34;461.01;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra854;854;129,41;315.76;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra808;808;190,11;172.63;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra818;818;107,26;460.94;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra828;828;234,21;162.69;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra848;848;232,77;210.85;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra802;802;145,62;148.08;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra844;844;156,23;463.28;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra836;836;132,98;423.39;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra888;888;206,86;355.46;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra860;860;214,13;339.76;BESS_fixo
8;parcialmente_nublado;PVSystem;PV_barra844;844;350,0;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra856;856;500,0;;PV_irr_real8
8;parcialmente_nublado;PVSystem;PV_barra816;816;470,0;;PV_irr_real8
8;parcialmente_nublado;Storage;BESS_barra800;800;76,8;272.87;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra830;830;52,91;153.35;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra826;826;54,4;357.44;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra846;846;90,97;353.82;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra860;860;122,09;416.24;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra808;808;249,63;463.09;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra820;820;80,02;103.84;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra802;802;79,78;299.85;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra810;810;60,22;116.47;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra818;818;56,32;154.73;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra836;836;118,66;424.77;BESS_fixo
8;parcialmente_nublado;Storage;BESS_barra822;822;211,59;183.63;BESS_fixo
9;parcialmente_nublado;PVSystem;PV_barra806;806;50,0;;PV_irr_real9
9;parcialmente_nublado;PVSystem;PV_barra888;888;700,0;;PV_irr_real9
9;parcialmente_nublado;PVSystem;PV_barra832;832;550,0;;PV_irr_real9
9;parcialmente_nublado;PVSystem;PV_barra858;858;20,0;;PV_irr_real9
9;parcialmente_nublado;Storage;BESS_barra850;850;141,54;374.93;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra822;822;245,28;166.62;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra824;824;113,24;426.21;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra848;848;138,53;168.54;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra826;826;85,67;284.52;BESS_fixo
9;parcialmente_nublado;Storage;BESS_barra812;812;119,94;291.84;BESS_fixo
