id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;nublado;810;166,51;236,93;1,423
1;nublado;818;129,93;293,56;2,259
1;nublado;822;218,41;240,41;1,101
1;nublado;816;113,55;371,86;3,275
1;nublado;846;232,09;254,73;1,098
1;nublado;858;170,35;306,33;1,798
1;nublado;850;147,98;184,6;1,247
1;nublado;834;130,66;448,52;3,433
1;nublado;848;162,24;188,78;1,164
1;nublado;888;96,25;112,64;1,17
1;nublado;854;234,48;363,92;1,552
1;nublado;820;156,74;367,48;2,345
2;ceu_aberto;826;89,83;489,81;5,453
2;ceu_aberto;830;88,23;409,44;4,641
2;ceu_aberto;818;158,3;150,14;0,948
2;ceu_aberto;812;200,02;196,44;0,982
2;ceu_aberto;822;105,47;398,62;3,779
2;ceu_aberto;832;68,78;182,32;2,651
2;ceu_aberto;890;103,0;457,65;4,443
2;ceu_aberto;800;118,02;193,64;1,641
2;ceu_aberto;852;68,31;102,86;1,506
2;ceu_aberto;850;118,39;304,2;2,569
2;ceu_aberto;848;114,6;251,13;2,191
2;ceu_aberto;888;112,04;485,89;4,337
3;nublado;810;214,11;330,97;1,546
3;nublado;816;196,49;294,52;1,499
3;nublado;822;202,63;185,4;0,915
3;nublado;824;54,73;216,66;3,959
3;nublado;856;151,81;191,35;1,26
3;nublado;818;162,1;373,13;2,302
3;nublado;834;236,84;103,04;0,435
3;nublado;848;240,47;339,29;1,411
3;nublado;828;111,54;300,26;2,692
3;nublado;860;100,3;132,74;1,323
3;nublado;836;181,24;285,57;1,576
3;nublado;814;171,57;187,77;1,094
4;ceu_aberto;862;58,67;383,56;6,538
4;ceu_aberto;820;102,78;279,26;2,717
4;ceu_aberto;834;156,08;464,34;2,975
4;ceu_aberto;810;165,9;146,84;0,885
4;ceu_aberto;852;108,01;296,83;2,748
4;ceu_aberto;856;61,2;181,62;2,968
4;ceu_aberto;828;141,43;132,0;0,933
4;ceu_aberto;832;143,25;415,62;2,901
4;ceu_aberto;824;214,84;413,59;1,925
4;ceu_aberto;858;173,56;251,63;1,45
4;ceu_aberto;822;55,78;262,35;4,703
4;ceu_aberto;836;125,47;348,48;2,777
5;nublado;808;165,58;196,9;1,189
5;nublado;856;217,54;337,86;1,553
5;nublado;824;149,31;417,58;2,797
5;nublado;826;123,35;371,04;3,008
5;nublado;828;69,57;269,1;3,868
5;nublado;850;206,16;252,93;1,227
5;nublado;800;227,54;344,71;1,515
5;nublado;842;170,03;326,81;1,922
5;nublado;816;184,9;221,98;1,201
5;nublado;818;105,89;124,97;1,18
5;nublado;814;159,67;401,66;2,516
5;nublado;846;223,47;171,95;0,769
6;nublado;856;195,27;451,9;2,314
6;nublado;824;139,42;395,89;2,84
6;nublado;818;74,33;372,33;5,009
6;nublado;832;232,02;349,2;1,505
6;nublado;810;188,52;273,16;1,449
6;nublado;862;90,91;485,14;5,336
6;nublado;854;169,8;488,64;2,878
6;nublado;890;196,99;490,94;2,492
6;nublado;808;151,78;155,14;1,022
6;nublado;888;198,96;393,84;1,979
6;nublado;838;177,06;212,61;1,201
6;nublado;820;153,13;389,34;2,543
7;parcialmente_nublado;862;103,79;362,37;3,491
7;parcialmente_nublado;858;157,34;461,01;2,93
7;parcialmente_nublado;854;129,41;315,76;2,44
7;parcialmente_nublado;808;190,11;172,63;0,908
7;parcialmente_nublado;818;107,26;460,94;4,297
7;parcialmente_nublado;828;234,21;162,69;0,695
7;parcialmente_nublado;848;232,77;210,85;0,906
7;parcialmente_nublado;802;145,62;148,08;1,017
7;parcialmente_nublado;844;156,23;463,28;2,965
7;parcialmente_nublado;836;132,98;423,39;3,184
7;parcialmente_nublado;888;206,86;355,46;1,718
7;parcialmente_nublado;860;214,13;339,76;1,587
8;parcialmente_nublado;800;76,8;272,87;3,553
8;parcialmente_nublado;830;52,91;153,35;2,898
8;parcialmente_nublado;826;54,4;357,44;6,571
8;parcialmente_nublado;846;90,97;353,82;3,889
8;parcialmente_nublado;860;122,09;416,24;3,409
8;parcialmente_nublado;808;249,63;463,09;1,855
8;parcialmente_nublado;820;80,02;103,84;1,298
8;parcialmente_nublado;802;79,78;299,85;3,758
8;parcialmente_nublado;810;60,22;116,47;1,934
8;parcialmente_nublado;818;56,32;154,73;2,747
8;parcialmente_nublado;836;118,66;424,77;3,58
8;parcialmente_nublado;822;211,59;183,63;0,868
9;parcialmente_nublado;850;141,54;374,93;2,649
9;parcialmente_nublado;822;245,28;166,62;0,679
9;parcialmente_nublado;824;113,24;426,21;3,764
9;parcialmente_nublado;848;138,53;168,54;1,217
9;parcialmente_nublado;826;85,67;284,52;3,321
9;parcialmente_nublado;812;119,94;291,84;2,433
9;parcialmente_nublado;808;114,07;263,96;2,314
9;parcialmente_nublado;846;84,28;222,48;2,64
9;parcialmente_nublado;844;64,19;375,46;5,849
9;parcialmente_nublado;842;179,82;480,22;2,671
9;parcialmente_nublado;816;206,84;288,07;1,393
9;parcialmente_nublado;800;217,03;268,66;1,238
10;parcialmente_nublado;838;92,58;159,34;1,721
10;parcialmente_nublado;806;175,84;324,4;1,845
10;parcialmente_nublado;862;103,72;286,23;2,76
10;parcialmente_nublado;824;108,18;176,2;1,629
10;parcialmente_nublado;844;205,78;122,02;0,593
10;parcialmente_nublado;850;158,1;449,17;2,841
10;parcialmente_nublado;848;59,64;478,48;8,023
10;parcialmente_nublado;846;102,88;478,02;4,646
10;parcialmente_nublado;854;85,47;269,01;3,147
10;parcialmente_nublado;852;91,26;230,63;2,527
10;parcialmente_nublado;834;107,72;216,43;2,009
10;parcialmente_nublado;808;154,25;400,48;2,596
11;ceu_aberto;836;87,74;344,13;3,922
11;ceu_aberto;834;94,7;373,01;3,939
11;ceu_aberto;802;162,09;327,46;2,02
11;ceu_aberto;844;201,49;289,49;1,437
11;ceu_aberto;846;201,65;259,81;1,288
11;ceu_aberto;838;79,78;317,29;3,977
11;ceu_aberto;862;177,35;405,06;2,284
11;ceu_aberto;830;55,26;470,86;8,521
11;ceu_aberto;806;167,84;203,45;1,212
11;ceu_aberto;842;223,64;295,69;1,322
11;ceu_aberto;818;232,69;327,87;1,409
11;ceu_aberto;858;78,11;388,63;4,975
12;ceu_aberto;802;156,52;236,51;1,511
12;ceu_aberto;806;90,09;222,97;2,475
12;ceu_aberto;852;165,68;242,39;1,463
12;ceu_aberto;862;247,59;456,29;1,843
12;ceu_aberto;842;236,14;179,32;0,759
12;ceu_aberto;846;162,68;366,46;2,253
12;ceu_aberto;826;112,68;446,48;3,962
12;ceu_aberto;858;181,02;277,86;1,535
12;ceu_aberto;844;52,92;420,7;7,95
12;ceu_aberto;824;108,29;343,87;3,175
12;ceu_aberto;816;65,24;347,4;5,325
12;ceu_aberto;822;186,99;461,82;2,47
13;ceu_aberto;824;133,56;382,35;2,863
13;ceu_aberto;816;94,74;215,45;2,274
13;ceu_aberto;842;143,3;406,52;2,837
13;ceu_aberto;848;164,91;109,09;0,662
13;ceu_aberto;828;181,17;379,19;2,093
13;ceu_aberto;834;166,67;452,43;2,715
13;ceu_aberto;830;130,39;467,92;3,589
13;ceu_aberto;802;240,91;402,29;1,67
13;ceu_aberto;818;238,76;293,55;1,229
13;ceu_aberto;806;181,24;197,22;1,088
