id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;ceu_aberto;PVSystem;PV_barra860;860;350,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra800;800;600,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra844;844;150,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra832;832;100,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra826;826;450,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra862;862;550,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra824;824;50,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra814;814;830,0;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra844;844;84,34;204.68;BESS_fixo
1;ceu_aberto;Storage;BESS_barra838;838;214,12;105.85;BESS_fixo
1;ceu_aberto;Storage;BESS_barra800;800;161,81;326.52;BESS_fixo
1;ceu_aberto;Storage;BESS_barra802;802;196,65;223.56;BESS_fixo
1;ceu_aberto;Storage;BESS_barra854;854;191,98;288.85;BESS_fixo
1;ceu_aberto;Storage;BESS_barra820;820;210,58;340.78;BESS_fixo
1;ceu_aberto;Storage;BESS_barra848;848;99,75;113.27;BESS_fixo
1;ceu_aberto;Storage;BESS_barra834;834;249,03;342.71;BESS_fixo
1;ceu_aberto;Storage;BESS_barra822;822;123,33;421.96;BESS_fixo
1;ceu_aberto;Storage;BESS_barra828;828;211,16;396.94;BESS_fixo
1;ceu_aberto;Storage;BESS_barra818;818;129,54;127.14;BESS_fixo
1;ceu_aberto;Storage;BESS_barra810;810;114,43;359.16;BESS_fixo
1;ceu_aberto;Storage;BESS_barra824;824;221,99;144.99;BESS_fixo
1;ceu_aberto;Storage;BESS_barra836;836;146,11;351.57;BESS_fixo
1;ceu_aberto;Storage;BESS_barra858;858;187,73;213.74;BESS_fixo
1;ceu_aberto;Storage;BESS_barra862;862;111,45;134.29;BESS_fixo
1;ceu_aberto;Storage;BESS_barra826;826;69,8;492.88;BESS_fixo
1;ceu_aberto;Storage;BESS_barra812;812;107,34;240.36;BESS_fixo
1;ceu_aberto;Storage;BESS_barra832;832;50,8;445.54;BESS_fixo
1;ceu_aberto;Storage;BESS_barra808;808;75,79;349.32;BESS_fixo
1;ceu_aberto;Storage;BESS_barra846;846;77,99;228.96;BESS_fixo
1;ceu_aberto;Storage;BESS_barra842;842;76,43;222.33;BESS_fixo
1;ceu_aberto;Storage;BESS_barra850;850;239,3;305.55;BESS_fixo
1;ceu_aberto;Storage;BESS_barra856;856;73,12;177.84;BESS_fixo
1;ceu_aberto;Storage;BESS_barra890;890;213,59;205.13;BESS_fixo
1;ceu_aberto;Storage;BESS_barra830;830;81,03;431.9;BESS_fixo
1;ceu_aberto;Storage;BESS_barra816;816;142,11;145.22;BESS_fixo
1;ceu_aberto;Storage;BESS_barra806;806;164,02;342.16;BESS_fixo
2;nublado;PVSystem;PV_barra824;824;150,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra832;832;550,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra862;862;550,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra800;800;850,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra852;852;350,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra860;860;630,0;;PV_irr_real2
2;nublado;Storage;BESS_barra858;858;144,11;347.76;BESS_fixo
2;nublado;Storage;BESS_barra824;824;70,81;437.64;BESS_fixo
2;nublado;Storage;BESS_barra846;846;174,76;438.3;BESS_fixo
2;nublado;Storage;BESS_barra830;830;225,95;471.45;BESS_fixo
2;nublado;Storage;BESS_barra848;848;140,49;490.4;BESS_fixo
2;nublado;Storage;BESS_barra890;890;54,69;140.52;BESS_fixo
2;nublado;Storage;BESS_barra836;836;161,63;159.45;BESS_fixo
2;nublado;Storage;BESS_barra854;854;160,02;213.15;BESS_fixo
2;nublado;Storage;BESS_barra834;834;159,84;426.02;BESS_fixo
2;nublado;Storage;BESS_barra814;814;208,11;137.84;BESS_fixo
2;nublado;Storage;BESS_barra812;812;167,41;270.39;BESS_fixo
2;nublado;Storage;BESS_barra828;828;197,01;321.27;BESS_fixo
2;nublado;Storage;BESS_barra816;816;95,92;233.26;BESS_fixo
2;nublado;Storage;BESS_barra806;806;173,21;244.68;BESS_fixo
2;nublado;Storage;BESS_barra802;802;223,65;200.59;BESS_fixo
2;nublado;Storage;BESS_barra822;822;230,02;173.19;BESS_fixo
2;nublado;Storage;BESS_barra850;850;153,25;441.92;BESS_fixo
2;nublado;Storage;BESS_barra832;832;208,44;169.54;BESS_fixo
2;nublado;Storage;BESS_barra838;838;246,64;473.34;BESS_fixo
2;nublado;Storage;BESS_barra862;862;184,13;219.83;BESS_fixo
2;nublado;Storage;BESS_barra800;800;245,48;426.28;BESS_fixo
2;nublado;Storage;BESS_barra844;844;206,86;290.33;BESS_fixo
2;nublado;Storage;BESS_barra818;818;244,9;377.56;BESS_fixo
2;nublado;Storage;BESS_barra820;820;209,49;240.11;BESS_fixo
2;nublado;Storage;BESS_barra810;810;206,26;367.8;BESS_fixo
2;nublado;Storage;BESS_barra856;856;221,54;113.54;BESS_fixo
2;nublado;Storage;BESS_barra826;826;181,68;144.25;BESS_fixo
2;nublado;Storage;BESS_barra842;842;239,91;414.78;BESS_fixo
3;parcialmente_nublado;PVSystem;PV_barra848;848;300,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra820;820;250,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra890;890;500,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra828;828;100,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra860;860;300,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra832;832;250,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra816;816;350,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra806;806;150,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra858;858;250,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra824;824;250,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra802;802;50,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra830;830;250,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra808;808;80,0;;PV_irr_real3
3;parcialmente_nublado;Storage;BESS_barra862;862;130,2;371.0;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra814;814;200,07;313.34;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra846;846;218,57;217.97;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra824;824;164,73;157.95;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra800;800;71,39;134.05;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra836;836;93,11;244.94;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra816;816;187,05;203.87;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra818;818;114,03;273.99;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra806;806;226,76;225.12;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra838;838;124,89;246.32;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra850;850;215,65;227.08;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra802;802;142,0;263.8;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra888;888;90,8;498.45;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra820;820;219,71;333.34;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra826;826;126,15;245.4;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra856;856;185,21;162.8;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra832;832;110,15;194.08;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra808;808;180,88;424.09;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra842;842;194,92;335.81;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra848;848;146,43;148.08;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra860;860;53,04;250.69;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra852;852;164,7;313.0;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra810;810;100,24;258.29;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra834;834;114,73;266.0;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra828;828;147,59;273.26;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra812;812;216,84;281.77;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra830;830;68,78;395.28;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra844;844;125,48;185.83;BESS_fixo
4;parcialmente_nublado;PVSystem;PV_barra834;834;550,0;;PV_irr_real4
4;parcialmente_nublado;PVSystem;PV_barra856;856;700,0;;PV_irr_real4
4;parcialmente_nublado;PVSystem;PV_barra806;806;250,0;;PV_irr_real4
4;parcialmente_nublado;PVSystem;PV_barra820;820;750,0;;PV_irr_real4
4;parcialmente_nublado;PVSystem;PV_barra860;860;750,0;;PV_irr_real4
4;parcialmente_nublado;PVSystem;PV_barra818;818;80,0;;PV_irr_real4
4;parcialmente_nublado;Storage;BESS_barra856;856;66,05;198.59;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra854;854;157,63;302.47;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra814;814;100,2;186.13;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra802;802;104,97;237.1;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra828;828;213,41;320.7;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra800;800;107,36;409.65;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra848;848;68,09;145.62;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra862;862;160,98;300.67;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra832;832;149,54;382.92;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra808;808;182,33;232.4;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra858;858;183,31;287.83;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra836;836;141,87;307.09;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra850;850;86,62;190.94;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra822;822;173,59;154.66;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra844;844;202,49;162.02;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra810;810;142,05;337.85;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra824;824;220,4;205.49;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra806;806;150,43;158.42;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra838;838;193,22;191.71;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra860;860;240,14;415.44;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra812;812;217,35;290.69;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra890;890;196,64;141.82;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra830;830;196,56;443.89;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra852;852;212,13;183.71;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra818;818;97,31;283.76;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra816;816;97,34;360.39;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra846;846;246,73;250.22;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra842;842;116,92;345.06;BESS_fixo
5;nublado;PVSystem;PV_barra806;806;150,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra846;846;650,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra826;826;450,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra888;888;550,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra808;808;300,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra816;816;50,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra830;830;100,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra818;818;800,0;;PV_irr_real5
5;nublado;PVSystem;PV_barra822;822;30,0;;PV_irr_real5
5;nublado;Storage;BESS_barra826;826;103,35;433.21;BESS_fixo
5;nublado;Storage;BESS_barra858;858;140,88;369.24;BESS_fixo
5;nublado;Storage;BESS_barra814;814;52,87;162.08;BESS_fixo
5;nublado;Storage;BESS_barra810;810;51,54;462.38;BESS_fixo
5;nublado;Storage;BESS_barra822;822;241,54;405.73;BESS_fixo
5;nublado;Storage;BESS_barra854;854;145,7;163.11;BESS_fixo
5;nublado;Storage;BESS_barra832;832;124,65;345.92;BESS_fixo
5;nublado;Storage;BESS_barra890;890;109,33;306.09;BESS_fixo
5;nublado;Storage;BESS_barra846;846;226,8;256.73;BESS_fixo
5;nublado;Storage;BESS_barra842;842;150,9;291.89;BESS_fixo
5;nublado;Storage;BESS_barra852;852;225,19;280.05;BESS_fixo
5;nublado;Storage;BESS_barra812;812;249,16;384.46;BESS_fixo
5;nublado;Storage;BESS_barra850;850;183,87;141.95;BESS_fixo
5;nublado;Storage;BESS_barra836;836;108,47;221.41;BESS_fixo
5;nublado;Storage;BESS_barra838;838;53,95;114.86;BESS_fixo
5;nublado;Storage;BESS_barra828;828;102,91;394.86;BESS_fixo
5;nublado;Storage;BESS_barra816;816;96,87;340.65;BESS_fixo
5;nublado;Storage;BESS_barra860;860;141,49;451.55;BESS_fixo
5;nublado;Storage;BESS_barra844;844;184,59;168.11;BESS_fixo
5;nublado;Storage;BESS_barra888;888;186,68;494.79;BESS_fixo
5;nublado;Storage;BESS_barra824;824;138,25;268.93;BESS_fixo
5;nublado;Storage;BESS_barra856;856;223,15;202.42;BESS_fixo
5;nublado;Storage;BESS_barra802;802;206,36;461.1;BESS_fixo
5;nublado;Storage;BESS_barra820;820;77,39;368.83;BESS_fixo
5;nublado;Storage;BESS_barra830;830;96,09;486.51;BESS_fixo
5;nublado;Storage;BESS_barra806;806;158,49;346.25;BESS_fixo
5;nublado;Storage;BESS_barra862;862;245,57;410.68;BESS_fixo
5;nublado;Storage;BESS_barra818;818;145,41;180.27;BESS_fixo
6;parcialmente_nublado;PVSystem;PV_barra834;834;650,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra846;846;200,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra836;836;50,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra830;830;50,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra852;852;800,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra800;800;400,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra818;818;150,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra814;814;150,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra820;820;200,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra854;854;100,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra826;826;330,0;;PV_irr_real6
6;parcialmente_nublado;Storage;BESS_barra800;800;201,42;467.66;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra808;808;79,14;329.13;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra888;888;211,32;198.45;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra844;844;215,22;438.51;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra850;850;108,31;440.87;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra890;890;209,11;369.78;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra858;858;76,16;384.89;BESS_fixo
