id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;parcialmente_nublado;1;16;166,07;332,42;2,002
1;parcialmente_nublado;2;13;178,6;212,41;1,189
1;parcialmente_nublado;3;34;225,29;374,03;1,66
1;parcialmente_nublado;4;10;206,45;139,67;0,677
1;parcialmente_nublado;5;19;108,64;120,65;1,111
1;parcialmente_nublado;6;13;90,42;307,72;3,403
1;parcialmente_nublado;7;2;174,59;136,32;0,781
1;parcialmente_nublado;8;10;182,39;480,63;2,635
1;parcialmente_nublado;9;19;126,85;242,01;1,908
1;parcialmente_nublado;10;10;75,44;417,87;5,539
1;parcialmente_nublado;11;25;55,91;353,22;6,318
1;parcialmente_nublado;12;34;236,89;178,22;0,752
1;parcialmente_nublado;13;18;148,5;273,97;1,845
1;parcialmente_nublado;14;30;67,23;286,23;4,257
1;parcialmente_nublado;15;13;57,13;392,83;6,876
1;parcialmente_nublado;16;9;120,63;188,81;1,565
1;parcialmente_nublado;17;11;120,62;153,27;1,271
1;parcialmente_nublado;18;5;246,05;241,0;0,979
1;parcialmente_nublado;19;7;197,65;115,05;0,582
1;parcialmente_nublado;20;22;61,89;485,75;7,849
1;parcialmente_nublado;21;28;158,7;200,46;1,263
1;parcialmente_nublado;22;13;58,33;292,37;5,012
1;parcialmente_nublado;23;5;131,89;279,82;2,122
1;parcialmente_nublado;24;32;60,4;170,01;2,815
1;parcialmente_nublado;25;26;156,15;282,86;1,811
1;parcialmente_nublado;26;31;70,87;254,79;3,595
1;parcialmente_nublado;27;13;85,99;434,84;5,057
1;parcialmente_nublado;28;32;82,15;206,93;2,519
2;parcialmente_nublado;1;9;127,28;436,65;3,431
2;parcialmente_nublado;2;31;129,46;464,69;3,589
2;parcialmente_nublado;3;31;86,57;192,27;2,221
2;parcialmente_nublado;4;31;89,55;480,68;5,368
2;parcialmente_nublado;5;25;174,08;366,92;2,108
2;parcialmente_nublado;6;3;51,05;234,3;4,59
2;parcialmente_nublado;7;3;248,8;310,73;1,249
2;parcialmente_nublado;8;3;57,31;478,08;8,342
2;parcialmente_nublado;9;32;103,51;300,35;2,902
2;parcialmente_nublado;10;21;209,7;155,94;0,744
2;parcialmente_nublado;11;11;99,98;107,63;1,077
2;parcialmente_nublado;12;22;207,92;193,73;0,932
2;parcialmente_nublado;13;15;243,93;340,67;1,397
2;parcialmente_nublado;14;18;150,65;408,19;2,71
2;parcialmente_nublado;15;10;91,54;142,67;1,559
2;parcialmente_nublado;16;2;177,68;291,04;1,638
2;parcialmente_nublado;17;14;84,26;319,26;3,789
2;parcialmente_nublado;18;4;182,65;171,85;0,941
2;parcialmente_nublado;19;17;157,92;281,92;1,785
2;parcialmente_nublado;20;3;127,6;165,53;1,297
2;parcialmente_nublado;21;20;87,26;387,73;4,443
2;parcialmente_nublado;22;5;122,56;146,06;1,192
2;parcialmente_nublado;23;18;152,97;172,25;1,126
2;parcialmente_nublado;24;16;71,41;460,7;6,451
2;parcialmente_nublado;25;25;88,98;265,89;2,988
2;parcialmente_nublado;26;26;223,83;322,32;1,44
2;parcialmente_nublado;27;10;220,2;342,91;1,557
2;parcialmente_nublado;28;16;85,61;192,41;2,248
3;parcialmente_nublado;1;28;216,09;369,4;1,709
3;parcialmente_nublado;2;33;212,85;196,89;0,925
3;parcialmente_nublado;3;31;115,59;203,9;1,764
3;parcialmente_nublado;4;19;189,53;190,97;1,008
3;parcialmente_nublado;5;22;117,41;193,0;1,644
3;parcialmente_nublado;6;13;249,58;254,6;1,02
3;parcialmente_nublado;7;4;83,71;449,6;5,371
3;parcialmente_nublado;8;19;208,78;398,71;1,91
3;parcialmente_nublado;9;4;131,47;380,61;2,895
3;parcialmente_nublado;10;13;205,93;409,05;1,986
3;parcialmente_nublado;11;3;239,74;471,04;1,965
3;parcialmente_nublado;12;18;216,51;284,53;1,314
3;parcialmente_nublado;13;2;217,55;291,93;1,342
3;parcialmente_nublado;14;25;83,65;478,48;5,72
3;parcialmente_nublado;15;28;155,12;339,65;2,19
3;parcialmente_nublado;16;9;190,4;399,5;2,098
3;parcialmente_nublado;17;21;62,82;146,21;2,327
3;parcialmente_nublado;18;5;249,75;478,96;1,918
3;parcialmente_nublado;19;11;168,49;153,12;0,909
3;parcialmente_nublado;20;20;247,53;481,19;1,944
3;parcialmente_nublado;21;13;192,09;366,97;1,91
3;parcialmente_nublado;22;16;83,73;211,8;2,53
3;parcialmente_nublado;23;32;93,86;480,58;5,12
3;parcialmente_nublado;24;16;185,58;253,88;1,368
3;parcialmente_nublado;25;15;134,0;112,62;0,84
3;parcialmente_nublado;26;25;177,5;159,38;0,898
3;parcialmente_nublado;27;20;104,21;453,94;4,356
3;parcialmente_nublado;28;9;231,46;450,14;1,945
4;parcialmente_nublado;1;14;235,65;483,46;2,052
4;parcialmente_nublado;2;32;96,19;317,85;3,304
4;parcialmente_nublado;3;28;232,57;236,33;1,016
4;parcialmente_nublado;4;8;96,33;470,09;4,88
4;parcialmente_nublado;5;10;229,31;362,24;1,58
4;parcialmente_nublado;6;26;90,34;206,67;2,288
4;parcialmente_nublado;7;24;68,97;332,97;4,828
4;parcialmente_nublado;8;11;122,54;401,04;3,273
4;parcialmente_nublado;9;32;203,45;443,76;2,181
4;parcialmente_nublado;10;1;96,32;341,75;3,548
4;parcialmente_nublado;11;12;93,05;159,25;1,711
4;parcialmente_nublado;12;17;246,84;191,95;0,778
4;parcialmente_nublado;13;13;163,05;371,07;2,276
4;parcialmente_nublado;14;26;226,8;279,32;1,232
4;parcialmente_nublado;15;13;140,39;298,21;2,124
4;parcialmente_nublado;16;30;97,07;303,27;3,124
4;parcialmente_nublado;17;27;52,44;497,87;9,494
4;parcialmente_nublado;18;16;64,78;472,42;7,293
4;parcialmente_nublado;19;18;210,56;230,18;1,093
4;parcialmente_nublado;20;13;195,56;278,3;1,423
4;parcialmente_nublado;21;21;130,29;252,14;1,935
4;parcialmente_nublado;22;1;106,24;352,5;3,318
4;parcialmente_nublado;23;19;245,9;364,37;1,482
4;parcialmente_nublado;24;31;62,05;392,27;6,322
4;parcialmente_nublado;25;16;66,41;188,72;2,842
4;parcialmente_nublado;26;9;222,61;307,58;1,382
4;parcialmente_nublado;27;9;165,77;386,38;2,331
4;parcialmente_nublado;28;25;137,54;397,89;2,893
5;parcialmente_nublado;1;27;80,7;213,58;2,647
5;parcialmente_nublado;2;34;81,57;353,67;4,336
5;parcialmente_nublado;3;25;207,79;434,33;2,09
5;parcialmente_nublado;4;3;247,92;154,87;0,625
5;parcialmente_nublado;5;2;227,2;388,87;1,712
5;parcialmente_nublado;6;23;91,85;179,68;1,956
5;parcialmente_nublado;7;25;62,72;409,81;6,534
5;parcialmente_nublado;8;5;180,38;195,54;1,084
5;parcialmente_nublado;9;15;117,79;101,36;0,861
5;parcialmente_nublado;10;13;92,75;320,52;3,456
5;parcialmente_nublado;11;13;86,94;421,28;4,846
5;parcialmente_nublado;12;5;133,2;394,11;2,959
5;parcialmente_nublado;13;22;106,32;450,97;4,242
5;parcialmente_nublado;14;13;58,27;310,52;5,329
5;parcialmente_nublado;15;2;208,84;412,03;1,973
5;parcialmente_nublado;16;12;112,82;197,8;1,753
5;parcialmente_nublado;17;16;243,88;356,42;1,461
5;parcialmente_nublado;18;24;153,83;426,6;2,773
5;parcialmente_nublado;19;22;65,1;183,58;2,82
5;parcialmente_nublado;20;10;183,13;195,38;1,067
5;parcialmente_nublado;21;8;93,57;221,22;2,364
5;parcialmente_nublado;22;12;186,42;387,98;2,081
5;parcialmente_nublado;23;26;56,83;312,76;5,503
5;parcialmente_nublado;24;28;96,15;200,1;2,081
5;parcialmente_nublado;25;32;113,32;295,76;2,61
5;parcialmente_nublado;26;23;59,78;492,72;8,242
5;parcialmente_nublado;27;19;108,55;388,81;3,582
5;parcialmente_nublado;28;33;224,54;244,39;1,088
6;nublado;1;22;245,83;462,9;1,883
6;nublado;2;9;204,75;451,94;2,207
6;nublado;3;32;203,58;239,07;1,174
6;nublado;4;11;148,56;128,87;0,867
6;nublado;5;12;98,77;448,54;4,541
6;nublado;6;31;165,24;207,66;1,257
6;nublado;7;14;160,93;341,88;2,124
6;nublado;8;13;52,2;328,47;6,293
6;nublado;9;18;183,08;455,65;2,489
6;nublado;10;14;124,62;223,91;1,797
6;nublado;11;4;69,33;177,0;2,553
6;nublado;12;26;231,1;160,04;0,693
6;nublado;13;6;198,41;277,83;1,4
6;nublado;14;7;143,7;271,39;1,889
6;nublado;15;7;60,14;115,82;1,926
6;nublado;16;6;245,06;248,97;1,016
6;nublado;17;16;165,34;136,67;0,827
6;nublado;18;20;202,92;240,94;1,187
6;nublado;19;17;94,93;204,53;2,155
6;nublado;20;12;147,94;136,47;0,922
6;nublado;21;21;97,54;279,78;2,868
6;nublado;22;20;238,87;209,11;0,875
6;nublado;23;31;117,86;291,82;2,476
6;nublado;24;23;168,31;483,2;2,871
6;nublado;25;34;70,37;255,21;3,627
6;nublado;26;31;162,21;499,9;3,082
6;nublado;27;27;152,73;249,3;1,632
6;nublado;28;18;202,6;245,18;1,21
7;parcialmente_nublado;1;13;217,64;164,84;0,757
7;parcialmente_nublado;2;14;164,45;118,44;0,72
7;parcialmente_nublado;3;33;84,6;483,46;5,715
7;parcialmente_nublado;4;4;68,25;392,57;5,752
7;parcialmente_nublado;5;13;234,35;276,42;1,18
7;parcialmente_nublado;6;10;155,41;190,77;1,228
7;parcialmente_nublado;7;10;156,28;265,37;1,698
7;parcialmente_nublado;8;28;52,57;473,17;9,001
7;parcialmente_nublado;9;15;55,77;307,16;5,508
7;parcialmente_nublado;10;9;63,84;431,78;6,763
7;parcialmente_nublado;11;30;143,48;459,72;3,204
7;parcialmente_nublado;12;18;81,98;155,23;1,894
7;parcialmente_nublado;13;14;101,35;430,26;4,245
