id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;844;84,34;204,68;2,427
1;ceu_aberto;838;214,12;105,85;0,494
1;ceu_aberto;800;161,81;326,52;2,018
1;ceu_aberto;802;196,65;223,56;1,137
1;ceu_aberto;854;191,98;288,85;1,505
1;ceu_aberto;820;210,58;340,78;1,618
1;ceu_aberto;848;99,75;113,27;1,136
1;ceu_aberto;834;249,03;342,71;1,376
1;ceu_aberto;822;123,33;421,96;3,421
1;ceu_aberto;828;211,16;396,94;1,88
1;ceu_aberto;818;129,54;127,14;0,981
1;ceu_aberto;810;114,43;359,16;3,139
1;ceu_aberto;824;221,99;144,99;0,653
1;ceu_aberto;836;146,11;351,57;2,406
1;ceu_aberto;858;187,73;213,74;1,139
1;ceu_aberto;862;111,45;134,29;1,205
1;ceu_aberto;826;69,8;492,88;7,061
1;ceu_aberto;812;107,34;240,36;2,239
1;ceu_aberto;832;50,8;445,54;8,77
1;ceu_aberto;808;75,79;349,32;4,609
1;ceu_aberto;846;77,99;228,96;2,936
1;ceu_aberto;842;76,43;222,33;2,909
1;ceu_aberto;850;239,3;305,55;1,277
1;ceu_aberto;856;73,12;177,84;2,432
1;ceu_aberto;890;213,59;205,13;0,96
1;ceu_aberto;830;81,03;431,9;5,33
1;ceu_aberto;816;142,11;145,22;1,022
1;ceu_aberto;806;164,02;342,16;2,086
2;nublado;858;144,11;347,76;2,413
2;nublado;824;70,81;437,64;6,18
2;nublado;846;174,76;438,3;2,508
2;nublado;830;225,95;471,45;2,087
2;nublado;848;140,49;490,4;3,491
2;nublado;890;54,69;140,52;2,569
2;nublado;836;161,63;159,45;0,987
2;nublado;854;160,02;213,15;1,332
2;nublado;834;159,84;426,02;2,665
2;nublado;814;208,11;137,84;0,662
2;nublado;812;167,41;270,39;1,615
2;nublado;828;197,01;321,27;1,631
2;nublado;816;95,92;233,26;2,432
2;nublado;806;173,21;244,68;1,413
2;nublado;802;223,65;200,59;0,897
2;nublado;822;230,02;173,19;0,753
2;nublado;850;153,25;441,92;2,884
2;nublado;832;208,44;169,54;0,813
2;nublado;838;246,64;473,34;1,919
2;nublado;862;184,13;219,83;1,194
2;nublado;800;245,48;426,28;1,737
2;nublado;844;206,86;290,33;1,404
2;nublado;818;244,9;377,56;1,542
2;nublado;820;209,49;240,11;1,146
2;nublado;810;206,26;367,8;1,783
2;nublado;856;221,54;113,54;0,513
2;nublado;826;181,68;144,25;0,794
2;nublado;842;239,91;414,78;1,729
3;parcialmente_nublado;862;130,2;371,0;2,849
3;parcialmente_nublado;814;200,07;313,34;1,566
3;parcialmente_nublado;846;218,57;217,97;0,997
3;parcialmente_nublado;824;164,73;157,95;0,959
3;parcialmente_nublado;800;71,39;134,05;1,878
3;parcialmente_nublado;836;93,11;244,94;2,631
3;parcialmente_nublado;816;187,05;203,87;1,09
3;parcialmente_nublado;818;114,03;273,99;2,403
3;parcialmente_nublado;806;226,76;225,12;0,993
3;parcialmente_nublado;838;124,89;246,32;1,972
3;parcialmente_nublado;850;215,65;227,08;1,053
3;parcialmente_nublado;802;142,0;263,8;1,858
3;parcialmente_nublado;888;90,8;498,45;5,49
3;parcialmente_nublado;820;219,71;333,34;1,517
3;parcialmente_nublado;826;126,15;245,4;1,945
3;parcialmente_nublado;856;185,21;162,8;0,879
3;parcialmente_nublado;832;110,15;194,08;1,762
3;parcialmente_nublado;808;180,88;424,09;2,345
3;parcialmente_nublado;842;194,92;335,81;1,723
3;parcialmente_nublado;848;146,43;148,08;1,011
3;parcialmente_nublado;860;53,04;250,69;4,726
3;parcialmente_nublado;852;164,7;313,0;1,9
3;parcialmente_nublado;810;100,24;258,29;2,577
3;parcialmente_nublado;834;114,73;266,0;2,318
3;parcialmente_nublado;828;147,59;273,26;1,851
3;parcialmente_nublado;812;216,84;281,77;1,299
3;parcialmente_nublado;830;68,78;395,28;5,747
3;parcialmente_nublado;844;125,48;185,83;1,481
4;parcialmente_nublado;856;66,05;198,59;3,007
4;parcialmente_nublado;854;157,63;302,47;1,919
4;parcialmente_nublado;814;100,2;186,13;1,858
4;parcialmente_nublado;802;104,97;237,1;2,259
4;parcialmente_nublado;828;213,41;320,7;1,503
4;parcialmente_nublado;800;107,36;409,65;3,816
4;parcialmente_nublado;848;68,09;145,62;2,139
4;parcialmente_nublado;862;160,98;300,67;1,868
4;parcialmente_nublado;832;149,54;382,92;2,561
4;parcialmente_nublado;808;182,33;232,4;1,275
4;parcialmente_nublado;858;183,31;287,83;1,57
4;parcialmente_nublado;836;141,87;307,09;2,165
4;parcialmente_nublado;850;86,62;190,94;2,204
4;parcialmente_nublado;822;173,59;154,66;0,891
4;parcialmente_nublado;844;202,49;162,02;0,8
4;parcialmente_nublado;810;142,05;337,85;2,378
4;parcialmente_nublado;824;220,4;205,49;0,932
4;parcialmente_nublado;806;150,43;158,42;1,053
4;parcialmente_nublado;838;193,22;191,71;0,992
4;parcialmente_nublado;860;240,14;415,44;1,73
4;parcialmente_nublado;812;217,35;290,69;1,337
4;parcialmente_nublado;890;196,64;141,82;0,721
4;parcialmente_nublado;830;196,56;443,89;2,258
4;parcialmente_nublado;852;212,13;183,71;0,866
4;parcialmente_nublado;818;97,31;283,76;2,916
4;parcialmente_nublado;816;97,34;360,39;3,702
4;parcialmente_nublado;846;246,73;250,22;1,014
4;parcialmente_nublado;842;116,92;345,06;2,951
5;nublado;826;103,35;433,21;4,192
5;nublado;858;140,88;369,24;2,621
5;nublado;814;52,87;162,08;3,066
5;nublado;810;51,54;462,38;8,971
5;nublado;822;241,54;405,73;1,68
5;nublado;854;145,7;163,11;1,119
5;nublado;832;124,65;345,92;2,775
5;nublado;890;109,33;306,09;2,8
5;nublado;846;226,8;256,73;1,132
5;nublado;842;150,9;291,89;1,934
5;nublado;852;225,19;280,05;1,244
5;nublado;812;249,16;384,46;1,543
5;nublado;850;183,87;141,95;0,772
5;nublado;836;108,47;221,41;2,041
5;nublado;838;53,95;114,86;2,129
5;nublado;828;102,91;394,86;3,837
5;nublado;816;96,87;340,65;3,517
5;nublado;860;141,49;451,55;3,191
5;nublado;844;184,59;168,11;0,911
5;nublado;888;186,68;494,79;2,65
5;nublado;824;138,25;268,93;1,945
5;nublado;856;223,15;202,42;0,907
5;nublado;802;206,36;461,1;2,234
5;nublado;820;77,39;368,83;4,766
5;nublado;830;96,09;486,51;5,063
5;nublado;806;158,49;346,25;2,185
5;nublado;862;245,57;410,68;1,672
5;nublado;818;145,41;180,27;1,24
6;parcialmente_nublado;800;201,42;467,66;2,322
6;parcialmente_nublado;808;79,14;329,13;4,159
6;parcialmente_nublado;888;211,32;198,45;0,939
6;parcialmente_nublado;844;215,22;438,51;2,037
6;parcialmente_nublado;850;108,31;440,87;4,07
6;parcialmente_nublado;890;209,11;369,78;1,768
6;parcialmente_nublado;858;76,16;384,89;5,054
6;parcialmente_nublado;852;131,61;130,89;0,995
6;parcialmente_nublado;820;55,88;348,22;6,232
6;parcialmente_nublado;838;193,63;183,05;0,945
6;parcialmente_nublado;862;204,27;282,83;1,385
6;parcialmente_nublado;846;213,36;439,57;2,06
6;parcialmente_nublado;828;93,27;355,83;3,815
6;parcialmente_nublado;802;218,92;141,36;0,646
6;parcialmente_nublado;812;63,7;321,8;5,052
6;parcialmente_nublado;848;244,92;193,59;0,79
6;parcialmente_nublado;822;92,51;226,4;2,447
6;parcialmente_nublado;842;85,58;374,54;4,376
6;parcialmente_nublado;814;186,28;125,89;0,676
6;parcialmente_nublado;860;167,57;413,61;2,468
6;parcialmente_nublado;806;144,17;400,93;2,781
6;parcialmente_nublado;830;215,59;258,86;1,201
6;parcialmente_nublado;854;157,23;202,83;1,29
6;parcialmente_nublado;826;72,51;274,75;3,789
