id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;parcialmente_nublado;860;206,07;504,49;2,448
1;parcialmente_nublado;840;180,47;549,44;3,044
1;parcialmente_nublado;844;187,31;633,78;3,384
1;parcialmente_nublado;848;189,95;661,32;3,482
1;parcialmente_nublado;890;164,92;633,19;3,839
2;parcialmente_nublado;860;195,96;757,18;3,864
2;parcialmente_nublado;840;210,0;683,84;3,256
2;parcialmente_nublado;844;184,2;545,34;2,961
2;parcialmente_nublado;848;167,61;434,38;2,592
2;parcialmente_nublado;890;170,96;491,93;2,877
3;ceu_aberto;860;184,8;652,18;3,529
3;ceu_aberto;840;206,79;691,13;3,342
3;ceu_aberto;844;163,82;429,75;2,623
3;ceu_aberto;848;189,53;754,54;3,981
3;ceu_aberto;890;183,79;399,15;2,172
4;ceu_aberto;860;213,17;460,52;2,16
4;ceu_aberto;840;175,1;690,48;3,943
4;ceu_aberto;844;182,72;722,06;3,952
4;ceu_aberto;848;160,92;419,6;2,608
4;ceu_aberto;890;196,81;625,53;3,178
5;ceu_aberto;860;195,4;575,26;2,944
5;ceu_aberto;840;176,63;554,11;3,137
5;ceu_aberto;844;182,55;605,86;3,319
5;ceu_aberto;848;187,77;423,17;2,254
5;ceu_aberto;890;186,37;599,22;3,215
6;parcialmente_nublado;860;188,97;663,96;3,514
6;parcialmente_nublado;840;151,79;335,46;2,21
6;parcialmente_nublado;844;217,07;443,92;2,045
6;parcialmente_nublado;848;179,75;513,84;2,859
6;parcialmente_nublado;890;191,16;552,52;2,89
7;parcialmente_nublado;860;160,36;507,08;3,162
7;parcialmente_nublado;840;184,19;668,16;3,628
7;parcialmente_nublado;844;215,38;550,9;2,558
7;parcialmente_nublado;848;212,58;819,63;3,856
7;parcialmente_nublado;890;156,21;415,19;2,658
8;nublado;860;145,78;399,96;2,744
8;nublado;840;186,76;511,44;2,738
8;nublado;844;176,08;398,16;2,261
8;nublado;848;216,99;791,68;3,648
8;nublado;890;203,12;552,63;2,721
9;nublado;860;172,9;513,19;2,968
9;nublado;840;186,84;689,71;3,691
9;nublado;844;213,65;566,62;2,652
9;nublado;848;169,77;462,14;2,722
9;nublado;890;185,56;615,2;3,315
10;parcialmente_nublado;860;165,62;495,71;2,993
10;parcialmente_nublado;840;183,77;644,26;3,506
10;parcialmente_nublado;844;190,38;511,93;2,689
10;parcialmente_nublado;848;205,51;598,01;2,91
10;parcialmente_nublado;890;183,45;582,66;3,176
11;parcialmente_nublado;860;198,76;400,89;2,017
11;parcialmente_nublado;840;190,5;634,79;3,332
11;parcialmente_nublado;844;184,11;588,17;3,195
11;parcialmente_nublado;848;186,87;623,95;3,339
11;parcialmente_nublado;890;168,47;356,1;2,114
12;parcialmente_nublado;860;169,2;582,05;3,44
12;parcialmente_nublado;840;199,33;794,1;3,984
12;parcialmente_nublado;844;193,42;607,98;3,143
12;parcialmente_nublado;848;164,7;612,88;3,721
12;parcialmente_nublado;890;202,07;575,39;2,847
13;parcialmente_nublado;860;196,73;658,1;3,345
13;parcialmente_nublado;840;169,15;550,8;3,256
13;parcialmente_nublado;844;210,29;719,4;3,421
13;parcialmente_nublado;848;168,04;411,45;2,449
13;parcialmente_nublado;890;184,52;384,8;2,085
14;parcialmente_nublado;860;157,74;356,58;2,261
14;parcialmente_nublado;840;203,64;505,0;2,48
14;parcialmente_nublado;844;194,79;434,23;2,229
14;parcialmente_nublado;848;194,56;772,75;3,972
14;parcialmente_nublado;890;178,0;660,17;3,709
15;parcialmente_nublado;860;140,53;537,35;3,824
15;parcialmente_nublado;840;184,89;615,6;3,33
15;parcialmente_nublado;844;220,07;672,2;3,054
15;parcialmente_nublado;848;190,04;465,22;2,448
15;parcialmente_nublado;890;193,2;751,25;3,888
16;nublado;860;175,9;629,82;3,581
16;nublado;840;191,0;683,05;3,576
16;nublado;844;213,67;779,57;3,648
16;nublado;848;159,96;529,18;3,308
16;nublado;890;188,18;439,63;2,336
17;nublado;860;182,9;641,39;3,507
17;nublado;840;179,3;696,1;3,882
17;nublado;844;212,74;477,38;2,244
17;nublado;848;156,27;460,11;2,944
17;nublado;890;197,51;778,18;3,94
18;parcialmente_nublado;860;182,6;544,69;2,983
18;parcialmente_nublado;840;242,49;847,56;3,495
18;parcialmente_nublado;844;182,51;581,92;3,188
18;parcialmente_nublado;848;152,41;428,05;2,809
18;parcialmente_nublado;890;168,71;619,96;3,675
19;parcialmente_nublado;860;171,03;500,16;2,924
19;parcialmente_nublado;840;187,67;403,32;2,149
19;parcialmente_nublado;844;177,95;593,65;3,336
19;parcialmente_nublado;848;174,19;544,73;3,127
19;parcialmente_nublado;890;217,89;612,79;2,812
20;ceu_aberto;860;195,58;583,66;2,984
20;ceu_aberto;840;213,78;726,01;3,396
20;ceu_aberto;844;154,87;395,43;2,553
20;ceu_aberto;848;162,65;592,49;3,643
20;ceu_aberto;890;201,85;610,86;3,026
21;ceu_aberto;860;201,92;658,56;3,261
21;ceu_aberto;840;206,44;653,08;3,164
21;ceu_aberto;844;191,25;703,37;3,678
21;ceu_aberto;848;175,95;683,76;3,886
21;ceu_aberto;890;153,17;473,66;3,092
22;parcialmente_nublado;860;194,06;626,72;3,23
22;parcialmente_nublado;840;202,29;540,69;2,673
22;parcialmente_nublado;844;177,57;576,71;3,248
22;parcialmente_nublado;848;164,71;528,92;3,211
22;parcialmente_nublado;890;190,09;690,5;3,632
23;ceu_aberto;860;198,52;467,61;2,355
23;ceu_aberto;840;138,39;478,86;3,46
23;ceu_aberto;844;185,1;406,69;2,197
23;ceu_aberto;848;204,06;638,01;3,127
23;ceu_aberto;890;202,65;517,26;2,552
24;nublado;860;196,69;698,36;3,551
24;nublado;840;194,75;485,14;2,491
24;nublado;844;198,49;747,17;3,764
24;nublado;848;197,07;519,83;2,638
24;nublado;890;141,72;290,91;2,053
25;parcialmente_nublado;860;188,42;401,07;2,129
25;parcialmente_nublado;840;201,61;514,56;2,552
25;parcialmente_nublado;844;165,77;634,29;3,826
25;parcialmente_nublado;848;177,96;691,51;3,886
25;parcialmente_nublado;890;194,97;728,41;3,736
26;parcialmente_nublado;860;197,19;534,26;2,709
26;parcialmente_nublado;840;164,8;584,35;3,546
26;parcialmente_nublado;844;197,88;438,14;2,214
26;parcialmente_nublado;848;174,66;356,43;2,041
26;parcialmente_nublado;890;194,19;755,65;3,891
27;parcialmente_nublado;860;167,24;562,25;3,362
27;parcialmente_nublado;840;175,33;385,09;2,196
27;parcialmente_nublado;844;209,92;712,31;3,393
27;parcialmente_nublado;848;210,95;541,2;2,566
27;parcialmente_nublado;890;165,29;613,92;3,714
