id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
1;ceu_aberto;100,0;4;2200,0;20
2;parcialmente_nublado;100,0;10;2200,0;20
3;parcialmente_nublado;100,0;8;2200,0;20
4;nublado;100,0;5;2200,0;20
5;ceu_aberto;100,0;6;2200,0;20
6;parcialmente_nublado;100,0;4;2200,0;20
7;nublado;100,0;6;2200,0;20
8;nublado;100,0;7;2200,0;20
9;ceu_aberto;100,0;5;2200,0;20
10;ceu_aberto;100,0;6;2200,0;20
11;ceu_aberto;100,0;5;2200,0;20
12;ceu_aberto;100,0;5;2200,0;20
13;nublado;100,0;6;2200,0;20
14;parcialmente_nublado;100,0;7;2200,0;20
15;ceu_aberto;100,0;9;2200,0;20
16;ceu_aberto;100,0;7;2200,0;20
17;parcialmente_nublado;100,0;10;2200,0;20
18;ceu_aberto;100,0;6;2200,0;20
19;nublado;100,0;6;2200,0;20
20;ceu_aberto;100,0;6;2200,0;20
21;nublado;100,0;7;2200,0;20
22;parcialmente_nublado;100,0;7;2200,0;20
23;ceu_aberto;100,0;7;2200,0;20
24;parcialmente_nublado;100,0;5;2200,0;20
25;parcialmente_nublado;100,0;6;2200,0;20
26;ceu_aberto;100,0;5;2200,0;20
27;parcialmente_nublado;100,0;5;2200,0;20
28;ceu_aberto;100,0;7;2200,0;20
29;ceu_aberto;100,0;4;2200,0;20
30;parcialmente_nublado;100,0;8;2200,0;20
31;parcialmente_nublado;100,0;6;2200,0;20
32;parcialmente_nublado;100,0;7;2200,0;20
33;parcialmente_nublado;100,0;4;2200,0;20
34;nublado;100,0;4;2200,0;20
35;nublado;100,0;3;2200,0;20
36;parcialmente_nublado;100,0;5;2200,0;20
37;parcialmente_nublado;100,0;6;2200,0;20
38;ceu_aberto;100,0;5;2200,0;20
39;nublado;100,0;6;2200,0;20
40;parcialmente_nublado;100,0;6;2200,0;20
41;ceu_aberto;100,0;10;2200,0;20
42;parcialmente_nublado;100,0;5;2200,0;20
43;ceu_aberto;100,0;7;2200,0;20
44;parcialmente_nublado;100,0;7;2200,0;20
45;parcialmente_nublado;100,0;6;2200,0;20
46;ceu_aberto;100,0;3;2200,0;20
47;parcialmente_nublado;100,0;6;2200,0;20
48;ceu_aberto;100,0;8;2200,0;20
49;ceu_aberto;100,0;7;2200,0;20
50;parcialmente_nublado;100,0;6;2200,0;20
