id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;ceu_aberto;PVSystem;PV_barra862;862;700,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra824;824;200,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra834;834;650,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra818;818;650,0;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra836;836;214,39;101.43;BESS_fixo
1;ceu_aberto;Storage;BESS_barra852;852;162,17;473.92;BESS_fixo
1;ceu_aberto;Storage;BESS_barra830;830;166,25;186.53;BESS_fixo
1;ceu_aberto;Storage;BESS_barra846;846;51,4;136.1;BESS_fixo
1;ceu_aberto;Storage;BESS_barra850;850;159,26;368.73;BESS_fixo
1;ceu_aberto;Storage;BESS_barra814;814;151,81;414.45;BESS_fixo
1;ceu_aberto;Storage;BESS_barra806;806;71,65;242.23;BESS_fixo
1;ceu_aberto;Storage;BESS_barra822;822;150,83;192.17;BESS_fixo
1;ceu_aberto;Storage;BESS_barra816;816;241,28;240.91;BESS_fixo
1;ceu_aberto;Storage;BESS_barra826;826;142,57;240.82;BESS_fixo
1;ceu_aberto;Storage;BESS_barra832;832;171,11;172.75;BESS_fixo
1;ceu_aberto;Storage;BESS_barra858;858;82,09;412.28;BESS_fixo
1;ceu_aberto;Storage;BESS_barra856;856;200,13;115.51;BESS_fixo
1;ceu_aberto;Storage;BESS_barra844;844;89,96;455.94;BESS_fixo
1;ceu_aberto;Storage;BESS_barra848;848;190,07;160.34;BESS_fixo
1;ceu_aberto;Storage;BESS_barra808;808;201,4;239.56;BESS_fixo
1;ceu_aberto;Storage;BESS_barra800;800;235,62;192.54;BESS_fixo
1;ceu_aberto;Storage;BESS_barra838;838;83,8;199.3;BESS_fixo
1;ceu_aberto;Storage;BESS_barra828;828;150,74;106.77;BESS_fixo
1;ceu_aberto;Storage;BESS_barra854;854;125,42;480.74;BESS_fixo
