id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades;bess_potencia_total_kw;razao_bess_pv
1;ceu_aberto;140,0;5;2476,6;5;866,81;0,35
2;ceu_aberto;140,0;5;2476,6;5;866,81;0,35
3;ceu_aberto;140,0;5;2476,6099999999997;5;866,81;0,35
4;ceu_aberto;140,0;5;2476,6;5;866,8;0,35
5;ceu_aberto;140,0;5;2476,6;5;866,8;0,35
6;ceu_aberto;140,0;5;2476,6;5;866,81;0,35
7;ceu_aberto;140,0;5;2476,61;5;866,82;0,35
8;ceu_aberto;140,0;5;2476,59;5;866,81;0,35
9;parcialmente_nublado;140,0;5;2476,6;5;866,81;0,35
10;parcialmente_nublado;140,0;5;2476,6;5;866,81;0,35
11;ceu_aberto;140,0;5;2476,6;5;866,8;0,35
12;parcialmente_nublado;140,0;5;2476,6;5;866,81;0,35
13;ceu_aberto;140,0;5;2476,59;5;866,81;0,35
14;ceu_aberto;140,0;5;2476,61;5;866,81;0,35
15;ceu_aberto;140,0;5;2476,6;5;866,81;0,35
16;ceu_aberto;140,0;5;2476,6;5;866,81;0,35
17;ceu_aberto;140,0;5;2476,61;5;866,81;0,35
18;parcialmente_nublado;140,0;5;2476,61;5;866,81;0,35
19;ceu_aberto;140,0;5;2476,59;5;866,81;0,35
20;parcialmente_nublado;140,0;5;2476,61;5;866,81;0,35
21;parcialmente_nublado;140,0;5;2476,6;5;866,81;0,35
22;ceu_aberto;140,0;5;2476,6;5;866,8;0,35
23;ceu_aberto;140,0;5;2476,61;5;866,81;0,35
24;nublado;140,0;5;2476,61;5;866,81;0,35
25;parcialmente_nublado;140,0;5;2476,6;5;866,8;0,35
26;ceu_aberto;140,0;5;2476,59;5;866,81;0,35
27;ceu_aberto;140,0;5;2476,61;5;866,82;0,35
28;parcialmente_nublado;140,0;5;2476,59;5;866,81;0,35
29;ceu_aberto;140,0;5;2476,6;5;866,8;0,35
30;nublado;140,0;5;2476,6;5;866,81;0,35
31;ceu_aberto;140,0;5;2476,61;5;866,81;0,35
