id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;parcialmente_nublado;820;91,53;351,77;3,843
1;parcialmente_nublado;800;162,96;302,4;1,856
1;parcialmente_nublado;852;57,03;131,54;2,307
1;parcialmente_nublado;890;219,42;378,22;1,724
1;parcialmente_nublado;830;216,8;285,49;1,317
1;parcialmente_nublado;810;83,04;424,57;5,113
1;parcialmente_nublado;802;226,12;444,19;1,964
1;parcialmente_nublado;824;239,86;268,99;1,121
1;parcialmente_nublado;838;227,36;270,08;1,188
1;parcialmente_nublado;854;158,87;357,16;2,248
1;parcialmente_nublado;842;226,97;392,16;1,728
1;parcialmente_nublado;822;188,85;242,52;1,284
1;parcialmente_nublado;826;186,53;180,01;0,965
1;parcialmente_nublado;860;62,06;380,94;6,138
2;nublado;814;219,81;486,99;2,216
2;nublado;856;115,53;277,58;2,403
2;nublado;842;94,27;224,95;2,386
2;nublado;802;52,24;450,55;8,625
2;nublado;830;167,24;424,78;2,54
2;nublado;858;130,01;251,66;1,936
2;nublado;816;78,01;127,43;1,634
2;nublado;888;52,04;408,0;7,84
2;nublado;826;88,09;472,42;5,363
2;nublado;890;130,6;305,59;2,34
2;nublado;834;248,72;409,74;1,647
2;nublado;860;108,08;131,13;1,213
2;nublado;852;134,25;141,27;1,052
2;nublado;838;131,22;285,09;2,173
3;ceu_aberto;844;167,33;452,11;2,702
3;ceu_aberto;860;185,66;499,96;2,693
3;ceu_aberto;816;245,46;458,65;1,869
3;ceu_aberto;818;65,74;488,58;7,432
3;ceu_aberto;888;177,25;216,49;1,221
3;ceu_aberto;834;88,64;238,41;2,69
3;ceu_aberto;852;119,55;365,22;3,055
3;ceu_aberto;810;234,38;280,37;1,196
3;ceu_aberto;824;68,54;398,27;5,811
3;ceu_aberto;808;178,62;303,75;1,701
3;ceu_aberto;846;95,97;480,2;5,004
3;ceu_aberto;806;171,05;336,93;1,97
3;ceu_aberto;828;63,34;306,39;4,837
3;ceu_aberto;800;229,8;122,0;0,531
4;parcialmente_nublado;812;105,81;412,6;3,899
4;parcialmente_nublado;814;79,4;264,58;3,332
4;parcialmente_nublado;848;149,82;127,55;0,851
4;parcialmente_nublado;844;205,33;411,95;2,006
4;parcialmente_nublado;888;240,21;286,54;1,193
4;parcialmente_nublado;820;133,36;428,8;3,215
4;parcialmente_nublado;818;59,0;135,54;2,297
4;parcialmente_nublado;810;186,47;123,68;0,663
4;parcialmente_nublado;816;103,37;417,43;4,038
4;parcialmente_nublado;830;160,88;270,88;1,684
4;parcialmente_nublado;836;155,93;408,96;2,623
4;parcialmente_nublado;802;78,19;370,34;4,736
4;parcialmente_nublado;842;137,28;181,37;1,321
4;parcialmente_nublado;862;171,62;118,67;0,691
5;nublado;860;191,1;415,02;2,172
5;nublado;848;171,7;374,68;2,182
5;nublado;838;73,76;293,56;3,98
5;nublado;834;141,74;219,45;1,548
5;nublado;802;181,1;433,62;2,394
5;nublado;820;181,3;270,89;1,494
5;nublado;826;88,16;156,67;1,777
5;nublado;808;247,9;161,0;0,649
5;nublado;812;108,22;285,54;2,639
5;nublado;844;240,72;120,53;0,501
5;nublado;832;65,85;282,74;4,294
5;nublado;822;137,51;439,34;3,195
5;nublado;846;98,72;447,55;4,534
5;nublado;828;170,63;486,61;2,852
6;ceu_aberto;890;121,56;226,63;1,864
6;ceu_aberto;818;222,23;369,43;1,662
6;ceu_aberto;858;238,79;488,3;2,045
6;ceu_aberto;842;203,49;475,78;2,338
6;ceu_aberto;832;201,44;400,82;1,99
6;ceu_aberto;800;193,92;274,52;1,416
6;ceu_aberto;888;101,76;180,72;1,776
6;ceu_aberto;806;56,05;314,79;5,616
6;ceu_aberto;822;208,63;357,22;1,712
6;ceu_aberto;834;93,51;396,93;4,245
6;ceu_aberto;850;220,96;438,05;1,982
6;ceu_aberto;844;228,62;476,68;2,085
6;ceu_aberto;828;150,83;472,42;3,132
6;ceu_aberto;826;232,76;138,27;0,594
7;ceu_aberto;800;81,2;179,86;2,215
7;ceu_aberto;846;58,45;285,44;4,883
7;ceu_aberto;828;103,83;262,51;2,528
7;ceu_aberto;890;208,62;388,28;1,861
7;ceu_aberto;830;170,75;487,53;2,855
7;ceu_aberto;812;204,7;198,4;0,969
7;ceu_aberto;826;205,83;198,76;0,966
7;ceu_aberto;802;117,42;126,14;1,074
7;ceu_aberto;856;130,21;213,53;1,64
7;ceu_aberto;858;134,21;136,61;1,018
7;ceu_aberto;844;212,63;191,69;0,902
7;ceu_aberto;808;124,56;142,07;1,141
7;ceu_aberto;820;166,37;314,82;1,892
7;ceu_aberto;860;52,48;205,82;3,922
8;parcialmente_nublado;852;169,29;475,07;2,806
8;parcialmente_nublado;862;176,34;435,78;2,471
8;parcialmente_nublado;830;74,22;199,22;2,684
8;parcialmente_nublado;800;160,47;173,87;1,084
8;parcialmente_nublado;888;207,85;360,04;1,732
8;parcialmente_nublado;828;130,7;117,77;0,901
8;parcialmente_nublado;818;159,2;292,34;1,836
8;parcialmente_nublado;834;82,66;458,6;5,548
8;parcialmente_nublado;838;226,1;135,72;0,6
8;parcialmente_nublado;810;230,4;290,78;1,262
8;parcialmente_nublado;860;119,26;413,52;3,467
8;parcialmente_nublado;842;102,77;408,57;3,976
8;parcialmente_nublado;808;241,14;377,75;1,567
8;parcialmente_nublado;890;183,04;351,18;1,919
9;nublado;816;131,87;343,58;2,605
9;nublado;860;79,19;313,05;3,953
9;nublado;814;174,99;357,97;2,046
