id_realizacao;tipo_dia;barra;potencia_kw
1;parcialmente_nublado;832;300,0
1;parcialmente_nublado;808;350,0
1;parcialmente_nublado;848;200,0
1;parcialmente_nublado;888;600,0
1;parcialmente_nublado;806;90,0
2;nublado;808;350,0
2;nublado;818;400,0
2;nublado;820;400,0
2;nublado;836;350,0
2;nublado;862;40,0
3;ceu_aberto;832;750,0
3;ceu_aberto;814;350,0
3;ceu_aberto;838;300,0
3;ceu_aberto;802;50,0
3;ceu_aberto;848;90,0
4;parcialmente_nublado;838;200,0
4;parcialmente_nublado;822;450,0
4;parcialmente_nublado;854;200,0
4;parcialmente_nublado;808;50,0
4;parcialmente_nublado;890;400,0
4;parcialmente_nublado;856;240,0
5;nublado;816;150,0
5;nublado;814;400,0
5;nublado;854;400,0
5;nublado;850;350,0
5;nublado;818;240,0
6;ceu_aberto;846;350,0
6;ceu_aberto;814;550,0
6;ceu_aberto;810;640,0
7;ceu_aberto;854;500,0
7;ceu_aberto;852;400,0
7;ceu_aberto;836;100,0
7;ceu_aberto;850;50,0
7;ceu_aberto;862;250,0
7;ceu_aberto;848;240,0
8;parcialmente_nublado;802;100,0
8;parcialmente_nublado;812;100,0
8;parcialmente_nublado;856;300,0
8;parcialmente_nublado;846;200,0
8;parcialmente_nublado;806;100,0
8;parcialmente_nublado;826;300,0
8;parcialmente_nublado;824;440,0
9;nublado;828;300,0
9;nublado;850;700,0
9;nublado;834;100,0
9;nublado;838;400,0
9;nublado;852;40,0
10;ceu_aberto;810;750,0
10;ceu_aberto;858;200,0
10;ceu_aberto;890;200,0
10;ceu_aberto;812;50,0
10;ceu_aberto;822;340,0
11;ceu_aberto;814;550,0
11;ceu_aberto;832;150,0
11;ceu_aberto;854;100,0
11;ceu_aberto;852;550,0
11;ceu_aberto;858;190,0
12;nublado;842;400,0
12;nublado;862;400,0
12;nublado;834;350,0
12;nublado;806;350,0
12;nublado;816;40,0
13;parcialmente_nublado;810;100,0
13;parcialmente_nublado;822;50,0
13;parcialmente_nublado;818;450,0
13;parcialmente_nublado;808;300,0
13;parcialmente_nublado;800;640,0
14;parcialmente_nublado;808;350,0
14;parcialmente_nublado;848;450,0
14;parcialmente_nublado;832;450,0
14;parcialmente_nublado;802;290,0
15;nublado;824;550,0
15;nublado;826;150,0
15;nublado;858;150,0
15;nublado;854;100,0
15;nublado;836;350,0
15;nublado;830;100,0
15;nublado;842;140,0
16;parcialmente_nublado;818;450,0
16;parcialmente_nublado;858;250,0
16;parcialmente_nublado;814;300,0
16;parcialmente_nublado;850;540,0
17;parcialmente_nublado;830;600,0
17;parcialmente_nublado;850;450,0
17;parcialmente_nublado;812;490,0
18;nublado;806;850,0
18;nublado;818;50,0
18;nublado;856;640,0
19;ceu_aberto;890;150,0
19;ceu_aberto;822;650,0
19;ceu_aberto;838;650,0
19;ceu_aberto;834;90,0
20;parcialmente_nublado;802;300,0
20;parcialmente_nublado;818;750,0
20;parcialmente_nublado;814;490,0
21;parcialmente_nublado;806;100,0
21;parcialmente_nublado;850;550,0
21;parcialmente_nublado;808;500,0
21;parcialmente_nublado;848;100,0
21;parcialmente_nublado;890;290,0
22;parcialmente_nublado;812;600,0
22;parcialmente_nublado;824;300,0
22;parcialmente_nublado;838;300,0
22;parcialmente_nublado;822;100,0
22;parcialmente_nublado;810;200,0
22;parcialmente_nublado;842;40,0
23;parcialmente_nublado;806;650,0
23;parcialmente_nublado;802;100,0
23;parcialmente_nublado;830;300,0
23;parcialmente_nublado;836;200,0
23;parcialmente_nublado;862;290,0
24;ceu_aberto;848;100,0
24;ceu_aberto;816;850,0
24;ceu_aberto;832;590,0
25;parcialmente_nublado;828;650,0
25;parcialmente_nublado;810;550,0
25;parcialmente_nublado;806;150,0
25;parcialmente_nublado;808;190,0
26;parcialmente_nublado;890;150,0
26;parcialmente_nublado;888;50,0
26;parcialmente_nublado;822;600,0
26;parcialmente_nublado;860;500,0
26;parcialmente_nublado;824;240,0
27;nublado;848;100,0
27;nublado;830;250,0
27;nublado;824;450,0
27;nublado;844;50,0
27;nublado;890;690,0
28;parcialmente_nublado;850;300,0
28;parcialmente_nublado;810;200,0
28;parcialmente_nublado;814;600,0
28;parcialmente_nublado;832;150,0
28;parcialmente_nublado;856;290,0
29;nublado;808;250,0
29;nublado;806;150,0
29;nublado;846;50,0
29;nublado;810;450,0
29;nublado;816;450,0
29;nublado;822;190,0
30;nublado;820;200,0
30;nublado;858;650,0
