id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
1;parcialmente_nublado;70,0;5;1540,0;14
2;nublado;70,0;5;1540,0;14
3;ceu_aberto;70,0;5;1540,0;14
4;parcialmente_nublado;70,0;6;1540,0;14
5;nublado;70,0;5;1540,0;14
6;ceu_aberto;70,0;3;1540,0;14
7;ceu_aberto;70,0;6;1540,0;14
8;parcialmente_nublado;70,0;7;1540,0;14
9;nublado;70,0;5;1540,0;14
10;ceu_aberto;70,0;5;1540,0;14
11;ceu_aberto;70,0;5;1540,0;14
12;nublado;70,0;5;1540,0;14
13;parcialmente_nublado;70,0;5;1540,0;14
14;parcialmente_nublado;70,0;4;1540,0;14
15;nublado;70,0;7;1540,0;14
16;parcialmente_nublado;70,0;4;1540,0;14
17;parcialmente_nublado;70,0;3;1540,0;14
18;nublado;70,0;3;1540,0;14
19;ceu_aberto;70,0;4;1540,0;14
20;parcialmente_nublado;70,0;3;1540,0;14
21;parcialmente_nublado;70,0;5;1540,0;14
22;parcialmente_nublado;70,0;6;1540,0;14
23;parcialmente_nublado;70,0;5;1540,0;14
24;ceu_aberto;70,0;3;1540,0;14
25;parcialmente_nublado;70,0;4;1540,0;14
26;parcialmente_nublado;70,0;5;1540,0;14
27;nublado;70,0;5;1540,0;14
28;parcialmente_nublado;70,0;5;1540,0;14
29;nublado;70,0;6;1540,0;14
30;nublado;70,0;8;1540,0;14
31;nublado;70,0;5;1540,0;14
32;parcialmente_nublado;70,0;5;1540,0;14
33;nublado;70,0;5;1540,0;14
34;ceu_aberto;70,0;2;1540,0;14
35;parcialmente_nublado;70,0;6;1540,0;14
36;parcialmente_nublado;70,0;4;1540,0;14
37;ceu_aberto;70,0;4;1540,0;14
38;parcialmente_nublado;70,0;5;1540,0;14
39;nublado;70,0;5;1540,0;14
40;ceu_aberto;70,0;6;1540,0;14
41;ceu_aberto;70,0;5;1540,0;14
42;parcialmente_nublado;70,0;3;1540,0;14
43;parcialmente_nublado;70,0;3;1540,0;14
44;parcialmente_nublado;70,0;4;1540,0;14
45;ceu_aberto;70,0;3;1540,0;14
46;parcialmente_nublado;70,0;4;1540,0;14
47;parcialmente_nublado;70,0;7;1540,0;14
48;nublado;70,0;5;1540,0;14
49;nublado;70,0;3;1540,0;14
50;ceu_aberto;70,0;7;1540,0;14
