id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
<<<<<<< HEAD
1;ceu_aberto;PVSystem;PV_barra860;860;550,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra890;890;150,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra844;844;150,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra840;840;100,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra848;848;350,0;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra860;860;65,2;382.47;BESS_fixo
1;ceu_aberto;Storage;BESS_barra890;890;97,18;226.5;BESS_fixo
1;ceu_aberto;Storage;BESS_barra844;844;144,44;462.46;BESS_fixo
1;ceu_aberto;Storage;BESS_barra848;848;148,03;119.27;BESS_fixo
1;ceu_aberto;Storage;BESS_barra840;840;237,23;267.91;BESS_fixo
2;parcialmente_nublado;PVSystem;PV_barra860;860;650,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra890;890;50,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra840;840;100,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra844;844;200,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra848;848;500,0;;PV_irr_real2
2;parcialmente_nublado;Storage;BESS_barra848;848;86,25;476.72;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra840;840;104,55;248.71;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra860;860;210,43;229.93;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra890;890;92,16;399.14;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra844;844;221,42;332.56;BESS_fixo
3;ceu_aberto;PVSystem;PV_barra890;890;650,0;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra840;840;100,0;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra844;844;900,0;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra860;860;500,0;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra848;848;500,0;;PV_irr_real3
3;ceu_aberto;Storage;BESS_barra844;844;178,35;401.85;BESS_fixo
3;ceu_aberto;Storage;BESS_barra848;848;248,91;460.78;BESS_fixo
3;ceu_aberto;Storage;BESS_barra890;890;57,9;395.56;BESS_fixo
3;ceu_aberto;Storage;BESS_barra840;840;222,25;128.93;BESS_fixo
3;ceu_aberto;Storage;BESS_barra860;860;236,24;303.44;BESS_fixo
4;nublado;PVSystem;PV_barra848;848;400,0;;PV_irr_real4
4;nublado;PVSystem;PV_barra860;860;150,0;;PV_irr_real4
4;nublado;PVSystem;PV_barra840;840;800,0;;PV_irr_real4
4;nublado;PVSystem;PV_barra890;890;100,0;;PV_irr_real4
4;nublado;PVSystem;PV_barra844;844;100,0;;PV_irr_real4
4;nublado;Storage;BESS_barra890;890;57,08;110.73;BESS_fixo
4;nublado;Storage;BESS_barra840;840;208,28;261.74;BESS_fixo
4;nublado;Storage;BESS_barra860;860;225,5;343.09;BESS_fixo
4;nublado;Storage;BESS_barra848;848;201,18;158.8;BESS_fixo
