id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
<<<<<<< HEAD
1;ceu_aberto;860;65,2;382,47;5,866
1;ceu_aberto;890;97,18;226,5;2,331
1;ceu_aberto;844;144,44;462,46;3,202
1;ceu_aberto;848;148,03;119,27;0,806
1;ceu_aberto;840;237,23;267,91;1,129
2;parcialmente_nublado;848;86,25;476,72;5,527
2;parcialmente_nublado;840;104,55;248,71;2,379
2;parcialmente_nublado;860;210,43;229,93;1,093
2;parcialmente_nublado;890;92,16;399,14;4,331
2;parcialmente_nublado;844;221,42;332,56;1,502
3;ceu_aberto;844;178,35;401,85;2,253
3;ceu_aberto;848;248,91;460,78;1,851
3;ceu_aberto;890;57,9;395,56;6,832
3;ceu_aberto;840;222,25;128,93;0,58
3;ceu_aberto;860;236,24;303,44;1,284
4;nublado;890;57,08;110,73;1,94
4;nublado;840;208,28;261,74;1,257
4;nublado;860;225,5;343,09;1,521
4;nublado;848;201,18;158,8;0,789
4;nublado;844;66,85;381,18;5,702
5;parcialmente_nublado;844;212,8;382,04;1,795
5;parcialmente_nublado;860;136,73;272,33;1,992
5;parcialmente_nublado;848;159,65;199,83;1,252
5;parcialmente_nublado;840;121,12;310,1;2,56
5;parcialmente_nublado;890;62,58;258,11;4,124
6;nublado;840;87,41;291,61;3,336
6;nublado;844;190,27;119,56;0,628
6;nublado;860;173,43;320,61;1,849
6;nublado;890;125,33;410,98;3,279
6;nublado;848;206,51;417,74;2,023
7;ceu_aberto;848;146,31;251,66;1,72
7;ceu_aberto;890;97,56;158,89;1,629
7;ceu_aberto;840;182,59;131,11;0,718
7;ceu_aberto;860;53,65;318,7;5,94
7;ceu_aberto;844;120,17;126,21;1,05
8;ceu_aberto;844;161,51;301,32;1,866
8;ceu_aberto;848;238,65;133,77;0,561
8;ceu_aberto;840;111,35;336,91;3,026
8;ceu_aberto;860;195,85;102,19;0,522
8;ceu_aberto;890;59,29;435,75;7,349
9;ceu_aberto;848;161,51;100,64;0,623
9;ceu_aberto;840;233,16;231,34;0,992
9;ceu_aberto;844;127,6;367,53;2,88
9;ceu_aberto;890;229,43;213,25;0,929
9;ceu_aberto;860;69,41;394,32;5,681
10;parcialmente_nublado;890;231,04;136,5;0,591
10;parcialmente_nublado;860;155,85;402,57;2,583
10;parcialmente_nublado;844;85,47;497,38;5,819
10;parcialmente_nublado;840;111,17;284,44;2,559
10;parcialmente_nublado;848;144,26;373,13;2,587
11;parcialmente_nublado;848;189,54;409,42;2,16
11;parcialmente_nublado;890;70,29;281,69;4,008
11;parcialmente_nublado;860;182,46;369,8;2,027
11;parcialmente_nublado;840;123,35;185,43;1,503
11;parcialmente_nublado;844;179,18;252,87;1,411
12;nublado;840;80,56;261,9;3,251
12;nublado;860;56,02;234,65;4,189
12;nublado;848;99,35;428,72;4,315
12;nublado;890;173,9;234,15;1,346
12;nublado;844;125,14;221,81;1,772
13;ceu_aberto;890;161,2;140,98;0,875
13;ceu_aberto;848;99,97;118,98;1,19
13;ceu_aberto;860;91,43;379,68;4,153
13;ceu_aberto;844;230,76;169,16;0,733
13;ceu_aberto;840;221,44;201,07;0,908
14;ceu_aberto;840;99,66;429,14;4,306
14;ceu_aberto;860;122,64;361,76;2,95
14;ceu_aberto;848;123,39;174,16;1,411
14;ceu_aberto;844;197,22;496,97;2,52
14;ceu_aberto;890;116,9;450,4;3,853
15;parcialmente_nublado;848;185,97;307,51;1,654
15;parcialmente_nublado;840;80,14;417,62;5,211
15;parcialmente_nublado;890;58,21;216,88;3,726
15;parcialmente_nublado;844;221,36;182,42;0,824
15;parcialmente_nublado;860;186,62;493,89;2,647
16;ceu_aberto;840;60,2;355,48;5,905
16;ceu_aberto;860;74,01;150,14;2,029
16;ceu_aberto;848;51,35;481,05;9,368
16;ceu_aberto;890;219,78;320,82;1,46
16;ceu_aberto;844;164,46;134,95;0,821
17;parcialmente_nublado;844;106,89;324,37;3,035
17;parcialmente_nublado;848;91,95;302,48;3,29
17;parcialmente_nublado;890;188,47;441,45;2,342
17;parcialmente_nublado;860;231,7;404,95;1,748
17;parcialmente_nublado;840;58,05;175,79;3,028
18;nublado;844;75,88;404,04;5,325
18;nublado;840;100,23;368,43;3,676
18;nublado;860;220,85;289,76;1,312
18;nublado;890;145,08;432,7;2,982
18;nublado;848;165,85;441,15;2,66
19;ceu_aberto;848;110,82;490,43;4,425
19;ceu_aberto;844;130,97;268,51;2,05
19;ceu_aberto;840;50,4;173,86;3,45
19;ceu_aberto;890;101,95;398,47;3,908
19;ceu_aberto;860;189,32;126,68;0,669
20;ceu_aberto;844;246,92;213,32;0,864
20;ceu_aberto;860;216,31;397,61;1,838
20;ceu_aberto;890;215,68;165,92;0,769
20;ceu_aberto;840;64,63;410,81;6,356
20;ceu_aberto;848;96,2;392,71;4,082
21;parcialmente_nublado;848;84,1;287,21;3,415
21;parcialmente_nublado;890;102,14;202,94;1,987
21;parcialmente_nublado;860;113,59;335,81;2,956
21;parcialmente_nublado;840;169,33;368,51;2,176
21;parcialmente_nublado;844;172,55;484,75;2,809
22;parcialmente_nublado;860;91,21;414,33;4,543
22;parcialmente_nublado;890;111,13;144,87;1,304
22;parcialmente_nublado;844;115,32;102,16;0,886
