id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
1;nublado;110,00000000000001;10;2420,0;22
2;nublado;110,00000000000001;6;2420,0;22
3;nublado;110,00000000000001;7;2420,0;22
4;parcialmente_nublado;110,00000000000001;7;2420,0;22
5;nublado;110,00000000000001;5;2420,0;22
6;nublado;110,00000000000001;4;2420,0;22
7;nublado;110,00000000000001;6;2420,0;22
8;ceu_aberto;110,00000000000001;6;2420,0;22
9;nublado;110,00000000000001;6;2420,0;22
10;nublado;110,00000000000001;6;2420,0;22
11;ceu_aberto;110,00000000000001;9;2420,0;22
12;ceu_aberto;110,00000000000001;10;2420,0;22
13;ceu_aberto;110,00000000000001;9;2420,0;22
14;nublado;110,00000000000001;6;2420,0;22
15;nublado;110,00000000000001;8;2420,0;22
16;nublado;110,00000000000001;6;2420,0;22
17;nublado;110,00000000000001;7;2420,0;22
18;ceu_aberto;110,00000000000001;5;2420,0;22
19;ceu_aberto;110,00000000000001;5;2420,0;22
20;nublado;110,00000000000001;7;2420,0;22
21;parcialmente_nublado;110,00000000000001;7;2420,0;22
22;ceu_aberto;110,00000000000001;9;2420,0;22
23;parcialmente_nublado;110,00000000000001;6;2420,0;22
24;nublado;110,00000000000001;5;2420,0;22
25;ceu_aberto;110,00000000000001;7;2420,0;22
26;parcialmente_nublado;110,00000000000001;6;2420,0;22
27;parcialmente_nublado;110,00000000000001;9;2420,0;22
28;nublado;110,00000000000001;4;2420,0;22
29;ceu_aberto;110,00000000000001;7;2420,0;22
30;nublado;110,00000000000001;10;2420,0;22
31;parcialmente_nublado;110,00000000000001;9;2420,0;22
32;nublado;110,00000000000001;8;2420,0;22
33;nublado;110,00000000000001;12;2420,0;22
34;parcialmente_nublado;110,00000000000001;7;2420,0;22
35;nublado;110,00000000000001;6;2420,0;22
36;nublado;110,00000000000001;5;2420,0;22
37;nublado;110,00000000000001;6;2420,0;22
38;nublado;110,00000000000001;8;2420,0;22
39;parcialmente_nublado;110,00000000000001;4;2420,0;22
40;nublado;110,00000000000001;8;2420,0;22
41;parcialmente_nublado;110,00000000000001;5;2420,0;22
42;ceu_aberto;110,00000000000001;5;2420,0;22
43;ceu_aberto;110,00000000000001;8;2420,0;22
44;ceu_aberto;110,00000000000001;11;2420,0;22
45;ceu_aberto;110,00000000000001;6;2420,0;22
46;parcialmente_nublado;110,00000000000001;9;2420,0;22
47;parcialmente_nublado;110,00000000000001;5;2420,0;22
48;nublado;110,00000000000001;6;2420,0;22
49;ceu_aberto;110,00000000000001;6;2420,0;22
50;parcialmente_nublado;110,00000000000001;7;2420,0;22
