id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;844;214,75;297,69;1,386
1;ceu_aberto;860;192,9;414,6;2,149
1;ceu_aberto;890;238,84;393,84;1,649
1;ceu_aberto;840;86,37;391,28;4,53
1;ceu_aberto;848;235,62;488,76;2,074
2;nublado;848;63,0;104,27;1,655
2;nublado;860;201,75;482,9;2,394
2;nublado;890;55,35;116,62;2,107
2;nublado;840;98,96;385,53;3,896
2;nublado;844;95,43;279,12;2,925
3;parcialmente_nublado;860;156,45;428,75;2,74
3;parcialmente_nublado;840;108,62;184,63;1,7
3;parcialmente_nublado;844;83,36;481,16;5,772
3;parcialmente_nublado;848;189,96;242,59;1,277
3;parcialmente_nublado;890;101,18;479,62;4,74
4;nublado;848;174,97;399,44;2,283
4;nublado;860;233,86;108,71;0,465
4;nublado;890;133,45;102,1;0,765
4;nublado;840;244,64;376,18;1,538
4;nublado;844;133,94;480,54;3,588
5;ceu_aberto;890;98,59;126,69;1,285
5;ceu_aberto;840;214,22;166,56;0,778
5;ceu_aberto;844;213,69;323,19;1,512
5;ceu_aberto;848;247,61;253,15;1,022
5;ceu_aberto;860;85,06;103,09;1,212
6;parcialmente_nublado;860;211,49;463,57;2,192
6;parcialmente_nublado;890;168,74;194,03;1,15
6;parcialmente_nublado;840;100,04;269,33;2,692
6;parcialmente_nublado;848;226,71;397,02;1,751
6;parcialmente_nublado;844;206,13;295,65;1,434
7;nublado;840;162,1;496,57;3,063
7;nublado;860;84,33;381,62;4,525
7;nublado;890;89,27;380,85;4,266
7;nublado;848;78,91;275,72;3,494
7;nublado;844;243,05;307,84;1,267
8;ceu_aberto;890;111,01;273,9;2,467
8;ceu_aberto;840;221,86;341,12;1,538
8;ceu_aberto;848;178,58;450,1;2,52
8;ceu_aberto;844;115,08;467,38;4,061
8;ceu_aberto;860;161,86;225,54;1,393
9;ceu_aberto;890;64,62;207,92;3,218
9;ceu_aberto;860;161,85;422,16;2,608
9;ceu_aberto;848;62,76;142,28;2,267
9;ceu_aberto;840;152,07;336,91;2,215
9;ceu_aberto;844;87,73;438,63;5,0
10;ceu_aberto;840;188,94;268,91;1,423
10;ceu_aberto;844;59,39;457,14;7,697
10;ceu_aberto;848;60,07;213,85;3,56
10;ceu_aberto;890;182,57;425,78;2,332
10;ceu_aberto;860;145,52;190,48;1,309
11;parcialmente_nublado;844;179,93;464,81;2,583
11;parcialmente_nublado;860;53,12;333,65;6,281
11;parcialmente_nublado;848;162,76;368,83;2,266
11;parcialmente_nublado;840;131,99;286,15;2,168
11;parcialmente_nublado;890;225,42;484,21;2,148
12;ceu_aberto;860;230,21;442,41;1,922
12;ceu_aberto;844;98,32;373,57;3,8
12;ceu_aberto;890;171,61;245,35;1,43
12;ceu_aberto;840;116,06;496,45;4,278
12;ceu_aberto;848;204,28;310,79;1,521
13;ceu_aberto;840;201,45;238,73;1,185
