id_realizacao;tipo_dia;barra;potencia_kw
<<<<<<< HEAD
1;ceu_aberto;890;250,0
1;ceu_aberto;860;150,0
1;ceu_aberto;844;200,0
1;ceu_aberto;848;350,0
1;ceu_aberto;840;650,0
2;parcialmente_nublado;848;250,0
2;parcialmente_nublado;860;200,0
2;parcialmente_nublado;840;250,0
2;parcialmente_nublado;844;750,0
2;parcialmente_nublado;890;400,0
3;parcialmente_nublado;844;300,0
3;parcialmente_nublado;890;500,0
3;parcialmente_nublado;840;600,0
3;parcialmente_nublado;848;300,0
3;parcialmente_nublado;860;600,0
4;ceu_aberto;860;100,0
4;ceu_aberto;844;850,0
4;ceu_aberto;840;100,0
4;ceu_aberto;848;750,0
4;ceu_aberto;890;700,0
5;parcialmente_nublado;848;200,0
5;parcialmente_nublado;840;650,0
5;parcialmente_nublado;844;650,0
5;parcialmente_nublado;890;800,0
5;parcialmente_nublado;860;850,0
6;ceu_aberto;840;300,0
6;ceu_aberto;844;200,0
6;ceu_aberto;848;250,0
6;ceu_aberto;860;50,0
6;ceu_aberto;890;150,0
7;parcialmente_nublado;848;250,0
7;parcialmente_nublado;860;650,0
7;parcialmente_nublado;840;700,0
7;parcialmente_nublado;844;250,0
7;parcialmente_nublado;890;600,0
8;nublado;840;400,0
8;nublado;844;200,0
8;nublado;848;100,0
8;nublado;860;50,0
8;nublado;890;150,0
9;parcialmente_nublado;840;250,0
9;parcialmente_nublado;848;500,0
9;parcialmente_nublado;844;400,0
9;parcialmente_nublado;860;100,0
9;parcialmente_nublado;890;300,0
10;ceu_aberto;844;100,0
10;ceu_aberto;890;450,0
10;ceu_aberto;860;300,0
10;ceu_aberto;840;150,0
10;ceu_aberto;848;50,0
11;ceu_aberto;890;950,0
11;ceu_aberto;848;500,0
11;ceu_aberto;844;450,0
11;ceu_aberto;840;100,0
11;ceu_aberto;860;750,0
12;nublado;890;550,0
12;nublado;848;500,0
12;nublado;860;350,0
12;nublado;840;100,0
12;nublado;844;50,0
13;ceu_aberto;844;100,0
13;ceu_aberto;840;350,0
13;ceu_aberto;860;700,0
13;ceu_aberto;848;450,0
13;ceu_aberto;890;150,0
14;nublado;840;200,0
14;nublado;890;150,0
14;nublado;848;300,0
14;nublado;844;850,0
14;nublado;860;100,0
15;nublado;844;400,0
15;nublado;860;450,0
15;nublado;848;100,0
15;nublado;840;100,0
15;nublado;890;350,0
16;nublado;860;800,0
16;nublado;840;150,0
16;nublado;848;950,0
16;nublado;890;300,0
16;nublado;844;750,0
17;ceu_aberto;890;550,0
17;ceu_aberto;848;50,0
17;ceu_aberto;844;50,0
17;ceu_aberto;840;350,0
17;ceu_aberto;860;450,0
18;nublado;840;550,0
18;nublado;860;550,0
18;nublado;848;150,0
18;nublado;844;150,0
18;nublado;890;100,0
19;parcialmente_nublado;844;500,0
19;parcialmente_nublado;890;950,0
19;parcialmente_nublado;848;200,0
19;parcialmente_nublado;840;300,0
19;parcialmente_nublado;860;250,0
20;ceu_aberto;844;800,0
20;ceu_aberto;848;350,0
20;ceu_aberto;860;200,0
20;ceu_aberto;890;850,0
20;ceu_aberto;840;200,0
21;nublado;890;250,0
21;nublado;840;350,0
21;nublado;860;350,0
21;nublado;848;700,0
21;nublado;844;100,0
22;nublado;890;350,0
22;nublado;848;100,0
22;nublado;860;400,0
22;nublado;844;50,0
22;nublado;840;200,0
23;ceu_aberto;844;450,0
23;ceu_aberto;848;50,0
23;ceu_aberto;840;450,0
23;ceu_aberto;860;700,0
23;ceu_aberto;890;250,0
24;nublado;860;50,0
24;nublado;890;500,0
24;nublado;848;650,0
24;nublado;840;50,0
24;nublado;844;550,0
25;nublado;848;350,0
25;nublado;860;100,0
25;nublado;840;650,0
25;nublado;844;150,0
25;nublado;890;250,0
26;nublado;860;300,0
26;nublado;844;450,0
26;nublado;848;350,0
26;nublado;840;100,0
26;nublado;890;450,0
27;nublado;848;200,0
27;nublado;860;450,0
27;nublado;844;200,0
27;nublado;840;650,0
27;nublado;890;500,0
28;parcialmente_nublado;840;100,0
28;parcialmente_nublado;848;50,0
28;parcialmente_nublado;890;100,0
28;parcialmente_nublado;844;650,0
28;parcialmente_nublado;860;850,0
29;ceu_aberto;844;350,0
29;ceu_aberto;848;450,0
29;ceu_aberto;840;150,0
29;ceu_aberto;890;100,0
29;ceu_aberto;860;300,0
30;parcialmente_nublado;840;200,0
30;parcialmente_nublado;860;250,0
30;parcialmente_nublado;890;450,0
30;parcialmente_nublado;848;300,0
30;parcialmente_nublado;844;550,0
31;ceu_aberto;848;100,0
31;ceu_aberto;840;750,0
31;ceu_aberto;860;350,0
31;ceu_aberto;844;450,0
31;ceu_aberto;890;250,0
32;parcialmente_nublado;840;350,0
32;parcialmente_nublado;848;50,0
32;parcialmente_nublado;860;700,0
32;parcialmente_nublado;890;300,0
32;parcialmente_nublado;844;850,0
33;parcialmente_nublado;848;200,0
33;parcialmente_nublado;844;600,0
33;parcialmente_nublado;860;950,0
33;parcialmente_nublado;840;50,0
33;parcialmente_nublado;890;350,0
34;ceu_aberto;844;50,0
34;ceu_aberto;860;150,0
34;ceu_aberto;840;800,0
34;ceu_aberto;848;750,0
34;ceu_aberto;890;250,0
35;ceu_aberto;890;750,0
35;ceu_aberto;848;500,0
35;ceu_aberto;844;750,0
35;ceu_aberto;840;250,0
35;ceu_aberto;860;300,0
36;parcialmente_nublado;848;350,0
36;parcialmente_nublado;844;200,0
36;parcialmente_nublado;840;200,0
36;parcialmente_nublado;890;400,0
36;parcialmente_nublado;860;500,0
37;ceu_aberto;890;300,0
37;ceu_aberto;860;900,0
37;ceu_aberto;844;300,0
37;ceu_aberto;848;850,0
37;ceu_aberto;840;300,0
38;nublado;848;250,0
38;nublado;840;50,0
38;nublado;890;850,0
38;nublado;860;550,0
38;nublado;844;500,0
39;ceu_aberto;848;50,0
39;ceu_aberto;840;150,0
39;ceu_aberto;860;500,0
39;ceu_aberto;844;200,0
39;ceu_aberto;890;50,0
40;ceu_aberto;890;50,0
40;ceu_aberto;844;150,0
40;ceu_aberto;840;150,0
40;ceu_aberto;860;450,0
40;ceu_aberto;848;450,0
41;nublado;844;50,0
41;nublado;890;250,0
41;nublado;840;150,0
41;nublado;848;500,0
41;nublado;860;50,0
42;parcialmente_nublado;848;650,0
42;parcialmente_nublado;860;300,0
42;parcialmente_nublado;844;300,0
42;parcialmente_nublado;890;200,0
42;parcialmente_nublado;840;300,0
43;parcialmente_nublado;848;750,0
43;parcialmente_nublado;844;450,0
43;parcialmente_nublado;860;50,0
43;parcialmente_nublado;840;150,0
43;parcialmente_nublado;890;200,0
44;parcialmente_nublado;844;500,0
44;parcialmente_nublado;860;500,0
44;parcialmente_nublado;848;50,0
44;parcialmente_nublado;840;550,0
44;parcialmente_nublado;890;600,0
45;parcialmente_nublado;848;50,0
45;parcialmente_nublado;890;850,0
45;parcialmente_nublado;860;450,0
45;parcialmente_nublado;840;250,0
45;parcialmente_nublado;844;750,0
46;parcialmente_nublado;890;200,0
46;parcialmente_nublado;860;400,0
46;parcialmente_nublado;848;50,0
46;parcialmente_nublado;840;600,0
46;parcialmente_nublado;844;900,0
47;ceu_aberto;890;250,0
47;ceu_aberto;860;250,0
47;ceu_aberto;848;300,0
47;ceu_aberto;840;50,0
47;ceu_aberto;844;150,0
48;ceu_aberto;840;150,0
48;ceu_aberto;890;300,0
48;ceu_aberto;848;400,0
48;ceu_aberto;844;250,0
48;ceu_aberto;860;250,0
49;nublado;840;600,0
49;nublado;890;150,0
49;nublado;860;650,0
49;nublado;844;600,0
49;nublado;848;600,0
50;parcialmente_nublado;840;100,0
50;parcialmente_nublado;860;300,0
50;parcialmente_nublado;848;200,0
50;parcialmente_nublado;844;350,0
50;parcialmente_nublado;890;750,0
51;parcialmente_nublado;860;50,0
51;parcialmente_nublado;890;700,0
51;parcialmente_nublado;844;950,0
51;parcialmente_nublado;848;900,0
51;parcialmente_nublado;840;50,0
52;ceu_aberto;844;150,0
52;ceu_aberto;848;100,0
52;ceu_aberto;860;450,0
52;ceu_aberto;840;150,0
52;ceu_aberto;890;300,0
53;nublado;890;300,0
53;nublado;844;850,0
53;nublado;848;300,0
53;nublado;860;400,0
53;nublado;840;250,0
54;ceu_aberto;848;250,0
54;ceu_aberto;844;900,0
54;ceu_aberto;840;200,0
54;ceu_aberto;860;100,0
54;ceu_aberto;890;450,0
55;nublado;860;250,0
55;nublado;890;650,0
55;nublado;844;500,0
55;nublado;848;250,0
55;nublado;840;550,0
56;ceu_aberto;840;500,0
56;ceu_aberto;848;250,0
56;ceu_aberto;844;50,0
56;ceu_aberto;890;100,0
56;ceu_aberto;860;600,0
57;ceu_aberto;860;600,0
57;ceu_aberto;844;350,0
57;ceu_aberto;848;600,0
57;ceu_aberto;890;550,0
57;ceu_aberto;840;450,0
58;ceu_aberto;860;700,0
58;ceu_aberto;844;650,0
58;ceu_aberto;890;650,0
58;ceu_aberto;848;250,0
58;ceu_aberto;840;50,0
59;parcialmente_nublado;890;250,0
59;parcialmente_nublado;860;50,0
59;parcialmente_nublado;848;450,0
59;parcialmente_nublado;844;250,0
59;parcialmente_nublado;840;500,0
60;parcialmente_nublado;860;550,0
60;parcialmente_nublado;848;800,0
60;parcialmente_nublado;890;550,0
60;parcialmente_nublado;844;550,0
60;parcialmente_nublado;840;250,0
61;nublado;844;450,0
61;nublado;860;750,0
61;nublado;890;100,0
61;nublado;840;350,0
61;nublado;848;900,0
62;nublado;848;750,0
62;nublado;840;50,0
62;nublado;860;200,0
62;nublado;844;650,0
62;nublado;890;350,0
63;nublado;848;850,0
63;nublado;890;400,0
63;nublado;840;950,0
63;nublado;844;450,0
63;nublado;860;50,0
64;nublado;860;50,0
64;nublado;890;100,0
64;nublado;844;750,0
64;nublado;848;150,0
64;nublado;840;450,0
65;ceu_aberto;890;250,0
65;ceu_aberto;844;400,0
65;ceu_aberto;840;550,0
65;ceu_aberto;860;150,0
65;ceu_aberto;848;650,0
66;nublado;848;100,0
66;nublado;844;100,0
66;nublado;840;350,0
66;nublado;860;200,0
66;nublado;890;50,0
67;ceu_aberto;860;450,0
67;ceu_aberto;840;800,0
67;ceu_aberto;844;200,0
67;ceu_aberto;848;250,0
67;ceu_aberto;890;200,0
68;ceu_aberto;844;150,0
68;ceu_aberto;890;700,0
68;ceu_aberto;860;350,0
68;ceu_aberto;840;350,0
68;ceu_aberto;848;150,0
69;ceu_aberto;848;950,0
69;ceu_aberto;840;500,0
69;ceu_aberto;890;250,0
69;ceu_aberto;860;500,0
69;ceu_aberto;844;200,0
70;ceu_aberto;840;700,0
70;ceu_aberto;860;600,0
70;ceu_aberto;890;800,0
70;ceu_aberto;844;400,0
70;ceu_aberto;848;100,0
71;parcialmente_nublado;890;550,0
71;parcialmente_nublado;844;50,0
71;parcialmente_nublado;840;100,0
71;parcialmente_nublado;860;150,0
71;parcialmente_nublado;848;550,0
72;parcialmente_nublado;890;450,0
72;parcialmente_nublado;860;100,0
72;parcialmente_nublado;848;800,0
72;parcialmente_nublado;840;450,0
72;parcialmente_nublado;844;350,0
73;nublado;860;600,0
73;nublado;890;550,0
73;nublado;848;350,0
73;nublado;844;150,0
73;nublado;840;750,0
74;parcialmente_nublado;848;300,0
74;parcialmente_nublado;860;500,0
74;parcialmente_nublado;890;500,0
74;parcialmente_nublado;840;500,0
74;parcialmente_nublado;844;300,0
75;parcialmente_nublado;860;300,0
75;parcialmente_nublado;844;650,0
75;parcialmente_nublado;848;400,0
75;parcialmente_nublado;840;50,0
75;parcialmente_nublado;890;350,0
76;nublado;840;200,0
76;nublado;848;250,0
76;nublado;890;650,0
76;nublado;844;650,0
76;nublado;860;700,0
77;nublado;848;1000,0
77;nublado;844;450,0
77;nublado;860;450,0
77;nublado;890;700,0
77;nublado;840;200,0
78;ceu_aberto;890;150,0
78;ceu_aberto;844;800,0
78;ceu_aberto;840;250,0
78;ceu_aberto;860;250,0
78;ceu_aberto;848;100,0
79;parcialmente_nublado;840;50,0
79;parcialmente_nublado;860;200,0
79;parcialmente_nublado;844;250,0
79;parcialmente_nublado;890;850,0
79;parcialmente_nublado;848;750,0
80;nublado;848;100,0
80;nublado;844;800,0
80;nublado;890;450,0
80;nublado;860;200,0
80;nublado;840;450,0
81;nublado;848;400,0
81;nublado;890;300,0
81;nublado;840;650,0
81;nublado;860;600,0
81;nublado;844;250,0
82;ceu_aberto;860;100,0
82;ceu_aberto;848;50,0
82;ceu_aberto;840;550,0
82;ceu_aberto;890;700,0
82;ceu_aberto;844;350,0
83;parcialmente_nublado;848;600,0
83;parcialmente_nublado;860;200,0
83;parcialmente_nublado;890;950,0
83;parcialmente_nublado;840;650,0
83;parcialmente_nublado;844;400,0
84;parcialmente_nublado;890;100,0
84;parcialmente_nublado;848;700,0
84;parcialmente_nublado;840;850,0
84;parcialmente_nublado;860;200,0
84;parcialmente_nublado;844;700,0
85;nublado;890;200,0
85;nublado;844;650,0
85;nublado;860;200,0
85;nublado;840;300,0
85;nublado;848;600,0
86;parcialmente_nublado;848;750,0
86;parcialmente_nublado;860;50,0
86;parcialmente_nublado;844;800,0
86;parcialmente_nublado;840;650,0
86;parcialmente_nublado;890;400,0
87;parcialmente_nublado;844;50,0
87;parcialmente_nublado;848;350,0
87;parcialmente_nublado;840;450,0
87;parcialmente_nublado;890;100,0
87;parcialmente_nublado;860;700,0
88;parcialmente_nublado;844;750,0
88;parcialmente_nublado;890;500,0
88;parcialmente_nublado;860;350,0
88;parcialmente_nublado;840;300,0
88;parcialmente_nublado;848;150,0
89;nublado;848;200,0
89;nublado;890;700,0
89;nublado;844;250,0
89;nublado;860;600,0
89;nublado;840;150,0
90;ceu_aberto;848;450,0
90;ceu_aberto;890;100,0
90;ceu_aberto;860;200,0
90;ceu_aberto;844;600,0
90;ceu_aberto;840;100,0
91;ceu_aberto;890;1000,0
91;ceu_aberto;848;900,0
91;ceu_aberto;840;450,0
91;ceu_aberto;860;150,0
91;ceu_aberto;844;250,0
92;parcialmente_nublado;840;350,0
92;parcialmente_nublado;848;400,0
92;parcialmente_nublado;844;200,0
92;parcialmente_nublado;860;100,0
92;parcialmente_nublado;890;50,0
93;ceu_aberto;844;600,0
93;ceu_aberto;848;150,0
93;ceu_aberto;890;50,0
93;ceu_aberto;860;600,0
93;ceu_aberto;840;600,0
94;nublado;848;50,0
94;nublado;844;700,0
94;nublado;840;500,0
94;nublado;860;500,0
94;nublado;890;250,0
95;nublado;848;250,0
95;nublado;840;200,0
95;nublado;860;750,0
95;nublado;844;600,0
95;nublado;890;550,0
96;parcialmente_nublado;840;500,0
96;parcialmente_nublado;860;450,0
96;parcialmente_nublado;848;250,0
96;parcialmente_nublado;844;200,0
96;parcialmente_nublado;890;700,0
97;nublado;860;100,0
97;nublado;844;500,0
97;nublado;840;150,0
97;nublado;848;650,0
97;nublado;890;550,0
