id_realizacao;tipo_dia;barra;potencia_kw
1;ceu_aberto;860;416,97
1;ceu_aberto;840;383,4
1;ceu_aberto;844;407,3
1;ceu_aberto;848;355,61
1;ceu_aberto;890;382,62
2;ceu_aberto;860;417,0
2;ceu_aberto;840;350,67
2;ceu_aberto;844;460,48
2;ceu_aberto;848;404,72
2;ceu_aberto;890;313,02
3;ceu_aberto;860;385,93
3;ceu_aberto;840;464,14
3;ceu_aberto;844;399,8
3;ceu_aberto;848;367,63
3;ceu_aberto;890;328,41
4;ceu_aberto;860;303,46
4;ceu_aberto;840;395,28
4;ceu_aberto;844;412,04
4;ceu_aberto;848;430,22
4;ceu_aberto;890;404,89
5;ceu_aberto;860;424,1
5;ceu_aberto;840;430,41
5;ceu_aberto;844;368,05
5;ceu_aberto;848;347,72
5;ceu_aberto;890;375,62
6;ceu_aberto;860;394,61
6;ceu_aberto;840;289,71
6;ceu_aberto;844;368,36
6;ceu_aberto;848;389,14
6;ceu_aberto;890;504,08
7;parcialmente_nublado;860;383,89
7;parcialmente_nublado;840;325,99
7;parcialmente_nublado;844;383,25
7;parcialmente_nublado;848;441,18
7;parcialmente_nublado;890;411,59
8;ceu_aberto;860;343,75
8;ceu_aberto;840;374,52
8;ceu_aberto;844;393,06
8;ceu_aberto;848;405,61
8;ceu_aberto;890;428,96
9;ceu_aberto;860;373,52
9;ceu_aberto;840;414,81
9;ceu_aberto;844;398,34
9;ceu_aberto;848;372,73
9;ceu_aberto;890;386,5
10;ceu_aberto;860;441,89
10;ceu_aberto;840;364,59
10;ceu_aberto;844;321,85
10;ceu_aberto;848;431,16
10;ceu_aberto;890;386,41
11;ceu_aberto;860;356,71
11;ceu_aberto;840;400,39
11;ceu_aberto;844;372,27
11;ceu_aberto;848;434,43
11;ceu_aberto;890;382,1
12;ceu_aberto;860;319,58
12;ceu_aberto;840;452,97
12;ceu_aberto;844;359,79
12;ceu_aberto;848;415,95
12;ceu_aberto;890;397,6
13;nublado;860;372,76
13;nublado;840;389,71
13;nublado;844;328,56
13;nublado;848;401,62
13;nublado;890;453,25
14;ceu_aberto;860;387,46
14;ceu_aberto;840;354,21
14;ceu_aberto;844;415,94
14;ceu_aberto;848;361,25
14;ceu_aberto;890;427,03
15;parcialmente_nublado;860;466,39
15;parcialmente_nublado;840;304,78
15;parcialmente_nublado;844;498,13
15;parcialmente_nublado;848;335,18
15;parcialmente_nublado;890;341,42
16;ceu_aberto;860;393,54
16;ceu_aberto;840;330,19
16;ceu_aberto;844;421,45
16;ceu_aberto;848;375,22
16;ceu_aberto;890;425,51
17;ceu_aberto;860;392,14
17;ceu_aberto;840;395,02
17;ceu_aberto;844;395,76
17;ceu_aberto;848;339,35
17;ceu_aberto;890;423,62
18;parcialmente_nublado;860;353,65
18;parcialmente_nublado;840;368,62
18;parcialmente_nublado;844;415,78
18;parcialmente_nublado;848;404,57
18;parcialmente_nublado;890;403,27
19;parcialmente_nublado;860;441,03
19;parcialmente_nublado;840;429,24
19;parcialmente_nublado;844;361,7
19;parcialmente_nublado;848;401,47
19;parcialmente_nublado;890;312,46
20;ceu_aberto;860;379,69
20;ceu_aberto;840;367,81
20;ceu_aberto;844;382,0
20;ceu_aberto;848;379,01
20;ceu_aberto;890;437,4
21;parcialmente_nublado;860;380,08
21;parcialmente_nublado;840;348,76
21;parcialmente_nublado;844;455,87
21;parcialmente_nublado;848;409,69
21;parcialmente_nublado;890;351,5
22;parcialmente_nublado;860;379,26
22;parcialmente_nublado;840;426,95
22;parcialmente_nublado;844;381,75
22;parcialmente_nublado;848;330,9
22;parcialmente_nublado;890;427,04
23;parcialmente_nublado;860;342,45
23;parcialmente_nublado;840;435,98
23;parcialmente_nublado;844;367,5
23;parcialmente_nublado;848;400,71
23;parcialmente_nublado;890;399,26
24;ceu_aberto;860;389,56
24;ceu_aberto;840;371,2
24;ceu_aberto;844;337,47
24;ceu_aberto;848;440,08
24;ceu_aberto;890;407,59
25;parcialmente_nublado;860;396,64
25;parcialmente_nublado;840;423,13
25;parcialmente_nublado;844;319,9
25;parcialmente_nublado;848;387,01
25;parcialmente_nublado;890;419,23
26;ceu_aberto;860;435,1
26;ceu_aberto;840;402,9
26;ceu_aberto;844;418,5
26;ceu_aberto;848;341,41
26;ceu_aberto;890;348,0
27;parcialmente_nublado;860;398,02
27;parcialmente_nublado;840;446,04
27;parcialmente_nublado;844;342,85
27;parcialmente_nublado;848;340,23
27;parcialmente_nublado;890;418,76
28;ceu_aberto;860;352,68
28;ceu_aberto;840;365,59
28;ceu_aberto;844;382,26
28;ceu_aberto;848;375,44
28;ceu_aberto;890;469,92
29;parcialmente_nublado;860;425,27
29;parcialmente_nublado;840;320,92
29;parcialmente_nublado;844;414,65
29;parcialmente_nublado;848;366,76
29;parcialmente_nublado;890;418,3
30;ceu_aberto;860;405,54
30;ceu_aberto;840;366,89
30;ceu_aberto;844;441,19
30;ceu_aberto;848;391,46
30;ceu_aberto;890;340,82
31;ceu_aberto;860;402,12
31;ceu_aberto;840;408,63
31;ceu_aberto;844;413,73
31;ceu_aberto;848;336,34
31;ceu_aberto;890;385,08
32;ceu_aberto;860;401,47
32;ceu_aberto;840;429,27
32;ceu_aberto;844;383,42
32;ceu_aberto;848;379,81
32;ceu_aberto;890;351,93
33;ceu_aberto;860;376,99
33;ceu_aberto;840;415,42
33;ceu_aberto;844;369,6
33;ceu_aberto;848;375,11
33;ceu_aberto;890;408,79
34;ceu_aberto;860;392,47
34;ceu_aberto;840;382,96
34;ceu_aberto;844;379,0
34;ceu_aberto;848;422,53
34;ceu_aberto;890;368,94
35;ceu_aberto;860;420,2
35;ceu_aberto;840;412,87
35;ceu_aberto;844;395,42
35;ceu_aberto;848;348,66
35;ceu_aberto;890;368,75
36;parcialmente_nublado;860;384,96
36;parcialmente_nublado;840;394,67
36;parcialmente_nublado;844;383,32
36;parcialmente_nublado;848;382,97
36;parcialmente_nublado;890;399,98
37;ceu_aberto;860;402,23
37;ceu_aberto;840;437,43
37;ceu_aberto;844;394,03
37;ceu_aberto;848;348,36
37;ceu_aberto;890;363,86
38;ceu_aberto;860;354,85
38;ceu_aberto;840;396,55
38;ceu_aberto;844;387,64
38;ceu_aberto;848;431,07
38;ceu_aberto;890;375,79
39;parcialmente_nublado;860;422,97
39;parcialmente_nublado;840;373,13
39;parcialmente_nublado;844;363,16
39;parcialmente_nublado;848;381,83
39;parcialmente_nublado;890;404,81
40;ceu_aberto;860;445,66
40;ceu_aberto;840;403,81
40;ceu_aberto;844;432,6
40;ceu_aberto;848;363,86
40;ceu_aberto;890;299,97
41;ceu_aberto;860;454,87
41;ceu_aberto;840;369,61
41;ceu_aberto;844;381,7
41;ceu_aberto;848;376,33
41;ceu_aberto;890;363,39
42;ceu_aberto;860;390,59
42;ceu_aberto;840;424,75
42;ceu_aberto;844;308,11
42;ceu_aberto;848;412,95
42;ceu_aberto;890;409,5
43;ceu_aberto;860;376,42
43;ceu_aberto;840;419,93
43;ceu_aberto;844;414,48
43;ceu_aberto;848;415,94
43;ceu_aberto;890;319,13
44;ceu_aberto;860;400,09
44;ceu_aberto;840;374,24
44;ceu_aberto;844;396,92
44;ceu_aberto;848;391,02
44;ceu_aberto;890;383,63
45;ceu_aberto;860;406,33
45;ceu_aberto;840;348,11
45;ceu_aberto;844;400,42
45;ceu_aberto;848;391,86
45;ceu_aberto;890;399,18
46;ceu_aberto;860;376,67
46;ceu_aberto;840;412,47
46;ceu_aberto;844;406,57
46;ceu_aberto;848;361,02
46;ceu_aberto;890;389,17
47;nublado;860;390,87
47;nublado;840;393,57
47;nublado;844;414,5
47;nublado;848;380,64
47;nublado;890;366,32
48;parcialmente_nublado;860;394,0
48;parcialmente_nublado;840;442,17
48;parcialmente_nublado;844;369,39
48;parcialmente_nublado;848;387,16
48;parcialmente_nublado;890;353,18
49;ceu_aberto;860;331,33
49;ceu_aberto;840;372,82
49;ceu_aberto;844;434,39
49;ceu_aberto;848;405,16
49;ceu_aberto;890;402,2
50;nublado;860;445,37
50;nublado;840;440,44
50;nublado;844;296,99
50;nublado;848;359,65
50;nublado;890;403,45
51;ceu_aberto;860;361,66
51;ceu_aberto;840;405,5
51;ceu_aberto;844;426,62
51;ceu_aberto;848;400,42
51;ceu_aberto;890;351,69
52;parcialmente_nublado;860;408,99
52;parcialmente_nublado;840;352,28
52;parcialmente_nublado;844;354,2
52;parcialmente_nublado;848;363,66
52;parcialmente_nublado;890;466,77
53;ceu_aberto;860;394,94
53;ceu_aberto;840;463,96
53;ceu_aberto;844;335,49
53;ceu_aberto;848;362,31
53;ceu_aberto;890;389,2
54;parcialmente_nublado;860;393,54
54;parcialmente_nublado;840;452,97
54;parcialmente_nublado;844;414,61
54;parcialmente_nublado;848;337,51
54;parcialmente_nublado;890;347,27
55;ceu_aberto;860;407,84
55;ceu_aberto;840;391,35
55;ceu_aberto;844;396,3
55;ceu_aberto;848;328,22
55;ceu_aberto;890;422,19
56;parcialmente_nublado;860;343,17
56;parcialmente_nublado;840;388,87
56;parcialmente_nublado;844;406,64
56;parcialmente_nublado;848;388,54
56;parcialmente_nublado;890;418,68
57;parcialmente_nublado;860;403,23
57;parcialmente_nublado;840;338,24
57;parcialmente_nublado;844;385,3
57;parcialmente_nublado;848;399,71
57;parcialmente_nublado;890;419,41
58;parcialmente_nublado;860;402,05
58;parcialmente_nublado;840;427,41
58;parcialmente_nublado;844;337,59
58;parcialmente_nublado;848;417,28
58;parcialmente_nublado;890;361,57
59;nublado;860;456,97
59;nublado;840;345,5
59;nublado;844;331,76
59;nublado;848;407,76
59;nublado;890;403,91
60;parcialmente_nublado;860;364,45
60;parcialmente_nublado;840;388,67
60;parcialmente_nublado;844;400,12
60;parcialmente_nublado;848;405,68
60;parcialmente_nublado;890;386,99
61;parcialmente_nublado;860;396,93
61;parcialmente_nublado;840;425,78
61;parcialmente_nublado;844;383,68
61;parcialmente_nublado;848;370,35
61;parcialmente_nublado;890;369,17
62;parcialmente_nublado;860;456,24
62;parcialmente_nublado;840;402,25
62;parcialmente_nublado;844;415,4
62;parcialmente_nublado;848;309,39
62;parcialmente_nublado;890;362,63
63;parcialmente_nublado;860;392,14
63;parcialmente_nublado;840;360,73
63;parcialmente_nublado;844;423,13
63;parcialmente_nublado;848;397,47
63;parcialmente_nublado;890;372,44
64;parcialmente_nublado;860;389,69
64;parcialmente_nublado;840;344,49
64;parcialmente_nublado;844;359,2
64;parcialmente_nublado;848;467,4
64;parcialmente_nublado;890;385,12
65;parcialmente_nublado;860;394,27
65;parcialmente_nublado;840;386,73
65;parcialmente_nublado;844;339,05
65;parcialmente_nublado;848;384,54
65;parcialmente_nublado;890;441,3
66;parcialmente_nublado;860;368,98
66;parcialmente_nublado;840;378,53
66;parcialmente_nublado;844;466,4
66;parcialmente_nublado;848;391,25
66;parcialmente_nublado;890;340,74
67;ceu_aberto;860;391,16
67;ceu_aberto;840;325,78
67;ceu_aberto;844;399,84
67;ceu_aberto;848;387,73
67;ceu_aberto;890;441,38
68;parcialmente_nublado;860;311,19
68;parcialmente_nublado;840;416,37
68;parcialmente_nublado;844;375,82
68;parcialmente_nublado;848;422,81
68;parcialmente_nublado;890;419,71
69;ceu_aberto;860;392,51
69;ceu_aberto;840;387,1
69;ceu_aberto;844;339,76
69;ceu_aberto;848;389,52
69;ceu_aberto;890;437,0
70;nublado;860;423,39
70;nublado;840;443,96
70;nublado;844;334,87
70;nublado;848;364,93
70;nublado;890;378,75
71;ceu_aberto;860;409,0
71;ceu_aberto;840;378,09
71;ceu_aberto;844;354,73
71;ceu_aberto;848;400,66
71;ceu_aberto;890;403,43
72;ceu_aberto;860;417,15
72;ceu_aberto;840;370,44
72;ceu_aberto;844;372,58
72;ceu_aberto;848;404,41
72;ceu_aberto;890;381,33
73;parcialmente_nublado;860;342,99
73;parcialmente_nublado;840;398,04
73;parcialmente_nublado;844;423,53
73;parcialmente_nublado;848;371,32
73;parcialmente_nublado;890;410,02
74;nublado;860;376,59
74;nublado;840;363,79
74;nublado;844;335,88
74;nublado;848;463,17
74;nublado;890;406,46
