id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;860;143,6;531,59;3,702
1;ceu_aberto;840;127,39;388,02;3,046
1;ceu_aberto;844;152,36;486,01;3,19
1;ceu_aberto;848;126,01;329,54;2,615
1;ceu_aberto;890;131,7;384,12;2,917
2;ceu_aberto;860;146,66;320,38;2,185
2;ceu_aberto;840;143,3;375,86;2,623
2;ceu_aberto;844;144,76;490,56;3,389
2;ceu_aberto;848;131,37;357,21;2,719
2;ceu_aberto;890;114,98;242,17;2,106
3;ceu_aberto;860;138,44;379,3;2,74
3;ceu_aberto;840;126,46;356,39;2,818
3;ceu_aberto;844;137,61;507,52;3,688
3;ceu_aberto;848;104,28;221,16;2,121
3;ceu_aberto;890;174,28;605,86;3,476
4;ceu_aberto;860;104,3;220,08;2,11
4;ceu_aberto;840;146,62;354,22;2,416
4;ceu_aberto;844;142,47;305,96;2,148
4;ceu_aberto;848;137,86;339,67;2,464
4;ceu_aberto;890;149,81;373,41;2,493
5;ceu_aberto;860;148,74;523,49;3,519
5;ceu_aberto;840;132,32;506,9;3,831
5;ceu_aberto;844;124,77;474,93;3,806
5;ceu_aberto;848;140,48;308,17;2,194
5;ceu_aberto;890;134,75;396,19;2,94
6;ceu_aberto;860;122,56;303,91;2,48
6;ceu_aberto;840;146,12;361,46;2,474
6;ceu_aberto;844;151,76;446,49;2,942
6;ceu_aberto;848;122,66;365,35;2,979
6;ceu_aberto;890;137,96;335,63;2,433
7;parcialmente_nublado;860;143,32;339,44;2,368
7;parcialmente_nublado;840;142,35;451,65;3,173
7;parcialmente_nublado;844;134,5;494,47;3,676
7;parcialmente_nublado;848;126,83;401,06;3,162
7;parcialmente_nublado;890;134,06;461,41;3,442
8;ceu_aberto;860;135,6;530,91;3,915
8;ceu_aberto;840;140,67;356,83;2,537
8;ceu_aberto;844;133,43;465,96;3,492
8;ceu_aberto;848;132,36;415,86;3,142
8;ceu_aberto;890;139,0;358,51;2,579
9;ceu_aberto;860;104,43;360,05;3,448
9;ceu_aberto;840;146,75;314,34;2,142
9;ceu_aberto;844;131,91;401,33;3,042
9;ceu_aberto;848;140,5;551,39;3,924
9;ceu_aberto;890;157,47;431,58;2,741
10;ceu_aberto;860;126,69;301,43;2,379
10;ceu_aberto;840;148,8;475,44;3,195
10;ceu_aberto;844;154,73;419,96;2,714
10;ceu_aberto;848;118,55;368,12;3,105
10;ceu_aberto;890;132,29;287,51;2,173
11;ceu_aberto;860;143,45;471,58;3,287
11;ceu_aberto;840;132,08;311,51;2,358
11;ceu_aberto;844;140,01;417,24;2,98
11;ceu_aberto;848;129,26;422,04;3,265
11;ceu_aberto;890;136,27;437,67;3,212
12;ceu_aberto;860;135,78;376,61;2,774
12;ceu_aberto;840;135,51;321,64;2,374
12;ceu_aberto;844;139,45;379,79;2,723
12;ceu_aberto;848;156,36;355,75;2,275
12;ceu_aberto;890;113,97;264,93;2,325
13;nublado;860;125,73;376,49;2,994
13;nublado;840;147,24;450,56;3,06
13;nublado;844;133,05;477,9;3,592
13;nublado;848;139,7;330,14;2,363
13;nublado;890;135,34;539,53;3,986
14;ceu_aberto;860;126,29;394,18;3,121
14;ceu_aberto;840;142,21;425,48;2,992
14;ceu_aberto;844;127,46;482,03;3,782
14;ceu_aberto;848;139,55;292,68;2,097
14;ceu_aberto;890;145,55;357,42;2,456
15;parcialmente_nublado;860;135,31;350,25;2,589
15;parcialmente_nublado;840;121,77;332,88;2,734
15;parcialmente_nublado;844;146,68;411,88;2,808
15;parcialmente_nublado;848;128,7;322,3;2,504
15;parcialmente_nublado;890;148,6;340,15;2,289
16;ceu_aberto;860;127,06;288,1;2,267
16;ceu_aberto;840;132,34;432,27;3,266
16;ceu_aberto;844;135,4;334,84;2,473
16;ceu_aberto;848;130,87;390,15;2,981
16;ceu_aberto;890;155,4;598,6;3,852
17;ceu_aberto;860;138,23;489,99;3,545
17;ceu_aberto;840;146,08;499,51;3,419
17;ceu_aberto;844;143,8;429,6;2,987
17;ceu_aberto;848;132,81;383,32;2,886
17;ceu_aberto;890;120,15;430,32;3,582
18;parcialmente_nublado;860;144,96;427,84;2,951
18;parcialmente_nublado;840;142,4;453,64;3,186
18;parcialmente_nublado;844;140,23;317,08;2,261
18;parcialmente_nublado;848;108,41;347,94;3,209
18;parcialmente_nublado;890;145,06;517,99;3,571
19;parcialmente_nublado;860;154,83;602,56;3,892
19;parcialmente_nublado;840;135,05;341,57;2,529
