id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;ceu_aberto;PVSystem;PV_barra860;860;416,97;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra840;840;383,4;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra844;844;407,3;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra848;848;355,61;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra890;890;382,62;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra860;860;143,6;531.59;BESS_fixo
1;ceu_aberto;Storage;BESS_barra840;840;127,39;388.02;BESS_fixo
1;ceu_aberto;Storage;BESS_barra844;844;152,36;486.01;BESS_fixo
1;ceu_aberto;Storage;BESS_barra848;848;126,01;329.54;BESS_fixo
1;ceu_aberto;Storage;BESS_barra890;890;131,7;384.12;BESS_fixo
2;ceu_aberto;PVSystem;PV_barra860;860;417,0;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra840;840;350,67;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra844;844;460,48;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra848;848;404,72;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra890;890;313,02;;PV_irr_real2
2;ceu_aberto;Storage;BESS_barra860;860;146,66;320.38;BESS_fixo
2;ceu_aberto;Storage;BESS_barra840;840;143,3;375.86;BESS_fixo
2;ceu_aberto;Storage;BESS_barra844;844;144,76;490.56;BESS_fixo
2;ceu_aberto;Storage;BESS_barra848;848;131,37;357.21;BESS_fixo
2;ceu_aberto;Storage;BESS_barra890;890;114,98;242.17;BESS_fixo
3;ceu_aberto;PVSystem;PV_barra860;860;385,93;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra840;840;464,14;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra844;844;399,8;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra848;848;367,63;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra890;890;328,41;;PV_irr_real3
3;ceu_aberto;Storage;BESS_barra860;860;138,44;379.3;BESS_fixo
3;ceu_aberto;Storage;BESS_barra840;840;126,46;356.39;BESS_fixo
3;ceu_aberto;Storage;BESS_barra844;844;137,61;507.52;BESS_fixo
3;ceu_aberto;Storage;BESS_barra848;848;104,28;221.16;BESS_fixo
3;ceu_aberto;Storage;BESS_barra890;890;174,28;605.86;BESS_fixo
4;ceu_aberto;PVSystem;PV_barra860;860;303,46;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra840;840;395,28;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra844;844;412,04;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra848;848;430,22;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra890;890;404,89;;PV_irr_real4
4;ceu_aberto;Storage;BESS_barra860;860;104,3;220.08;BESS_fixo
4;ceu_aberto;Storage;BESS_barra840;840;146,62;354.22;BESS_fixo
4;ceu_aberto;Storage;BESS_barra844;844;142,47;305.96;BESS_fixo
4;ceu_aberto;Storage;BESS_barra848;848;137,86;339.67;BESS_fixo
4;ceu_aberto;Storage;BESS_barra890;890;149,81;373.41;BESS_fixo
5;ceu_aberto;PVSystem;PV_barra860;860;424,1;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra840;840;430,41;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra844;844;368,05;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra848;848;347,72;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra890;890;375,62;;PV_irr_real5
5;ceu_aberto;Storage;BESS_barra860;860;148,74;523.49;BESS_fixo
5;ceu_aberto;Storage;BESS_barra840;840;132,32;506.9;BESS_fixo
5;ceu_aberto;Storage;BESS_barra844;844;124,77;474.93;BESS_fixo
5;ceu_aberto;Storage;BESS_barra848;848;140,48;308.17;BESS_fixo
5;ceu_aberto;Storage;BESS_barra890;890;134,75;396.19;BESS_fixo
6;ceu_aberto;PVSystem;PV_barra860;860;394,61;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra840;840;289,71;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra844;844;368,36;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra848;848;389,14;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra890;890;504,08;;PV_irr_real6
6;ceu_aberto;Storage;BESS_barra860;860;122,56;303.91;BESS_fixo
6;ceu_aberto;Storage;BESS_barra840;840;146,12;361.46;BESS_fixo
6;ceu_aberto;Storage;BESS_barra844;844;151,76;446.49;BESS_fixo
6;ceu_aberto;Storage;BESS_barra848;848;122,66;365.35;BESS_fixo
6;ceu_aberto;Storage;BESS_barra890;890;137,96;335.63;BESS_fixo
7;parcialmente_nublado;PVSystem;PV_barra860;860;383,89;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra840;840;325,99;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra844;844;383,25;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra848;848;441,18;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra890;890;411,59;;PV_irr_real7
7;parcialmente_nublado;Storage;BESS_barra860;860;143,32;339.44;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra840;840;142,35;451.65;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra844;844;134,5;494.47;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra848;848;126,83;401.06;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra890;890;134,06;461.41;BESS_fixo
8;ceu_aberto;PVSystem;PV_barra860;860;343,75;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra840;840;374,52;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra844;844;393,06;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra848;848;405,61;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra890;890;428,96;;PV_irr_real8
8;ceu_aberto;Storage;BESS_barra860;860;135,6;530.91;BESS_fixo
8;ceu_aberto;Storage;BESS_barra840;840;140,67;356.83;BESS_fixo
8;ceu_aberto;Storage;BESS_barra844;844;133,43;465.96;BESS_fixo
8;ceu_aberto;Storage;BESS_barra848;848;132,36;415.86;BESS_fixo
8;ceu_aberto;Storage;BESS_barra890;890;139,0;358.51;BESS_fixo
9;ceu_aberto;PVSystem;PV_barra860;860;373,52;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra840;840;414,81;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra844;844;398,34;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra848;848;372,73;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra890;890;386,5;;PV_irr_real9
9;ceu_aberto;Storage;BESS_barra860;860;104,43;360.05;BESS_fixo
9;ceu_aberto;Storage;BESS_barra840;840;146,75;314.34;BESS_fixo
9;ceu_aberto;Storage;BESS_barra844;844;131,91;401.33;BESS_fixo
9;ceu_aberto;Storage;BESS_barra848;848;140,5;551.39;BESS_fixo
9;ceu_aberto;Storage;BESS_barra890;890;157,47;431.58;BESS_fixo
10;ceu_aberto;PVSystem;PV_barra860;860;441,89;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra840;840;364,59;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra844;844;321,85;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra848;848;431,16;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra890;890;386,41;;PV_irr_real10
10;ceu_aberto;Storage;BESS_barra860;860;126,69;301.43;BESS_fixo
10;ceu_aberto;Storage;BESS_barra840;840;148,8;475.44;BESS_fixo
10;ceu_aberto;Storage;BESS_barra844;844;154,73;419.96;BESS_fixo
10;ceu_aberto;Storage;BESS_barra848;848;118,55;368.12;BESS_fixo
10;ceu_aberto;Storage;BESS_barra890;890;132,29;287.51;BESS_fixo
11;ceu_aberto;PVSystem;PV_barra860;860;356,71;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra840;840;400,39;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra844;844;372,27;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra848;848;434,43;;PV_irr_real11
11;ceu_aberto;PVSystem;PV_barra890;890;382,1;;PV_irr_real11
11;ceu_aberto;Storage;BESS_barra860;860;143,45;471.58;BESS_fixo
11;ceu_aberto;Storage;BESS_barra840;840;132,08;311.51;BESS_fixo
11;ceu_aberto;Storage;BESS_barra844;844;140,01;417.24;BESS_fixo
11;ceu_aberto;Storage;BESS_barra848;848;129,26;422.04;BESS_fixo
11;ceu_aberto;Storage;BESS_barra890;890;136,27;437.67;BESS_fixo
12;ceu_aberto;PVSystem;PV_barra860;860;319,58;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra840;840;452,97;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra844;844;359,79;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra848;848;415,95;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra890;890;397,6;;PV_irr_real12
12;ceu_aberto;Storage;BESS_barra860;860;135,78;376.61;BESS_fixo
12;ceu_aberto;Storage;BESS_barra840;840;135,51;321.64;BESS_fixo
12;ceu_aberto;Storage;BESS_barra844;844;139,45;379.79;BESS_fixo
12;ceu_aberto;Storage;BESS_barra848;848;156,36;355.75;BESS_fixo
12;ceu_aberto;Storage;BESS_barra890;890;113,97;264.93;BESS_fixo
13;nublado;PVSystem;PV_barra860;860;372,76;;PV_irr_real13
13;nublado;PVSystem;PV_barra840;840;389,71;;PV_irr_real13
13;nublado;PVSystem;PV_barra844;844;328,56;;PV_irr_real13
13;nublado;PVSystem;PV_barra848;848;401,62;;PV_irr_real13
13;nublado;PVSystem;PV_barra890;890;453,25;;PV_irr_real13
13;nublado;Storage;BESS_barra860;860;125,73;376.49;BESS_fixo
13;nublado;Storage;BESS_barra840;840;147,24;450.56;BESS_fixo
13;nublado;Storage;BESS_barra844;844;133,05;477.9;BESS_fixo
13;nublado;Storage;BESS_barra848;848;139,7;330.14;BESS_fixo
13;nublado;Storage;BESS_barra890;890;135,34;539.53;BESS_fixo
14;ceu_aberto;PVSystem;PV_barra860;860;387,46;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra840;840;354,21;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra844;844;415,94;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra848;848;361,25;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra890;890;427,03;;PV_irr_real14
14;ceu_aberto;Storage;BESS_barra860;860;126,29;394.18;BESS_fixo
14;ceu_aberto;Storage;BESS_barra840;840;142,21;425.48;BESS_fixo
14;ceu_aberto;Storage;BESS_barra844;844;127,46;482.03;BESS_fixo
14;ceu_aberto;Storage;BESS_barra848;848;139,55;292.68;BESS_fixo
14;ceu_aberto;Storage;BESS_barra890;890;145,55;357.42;BESS_fixo
15;parcialmente_nublado;PVSystem;PV_barra860;860;466,39;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra840;840;304,78;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra844;844;498,13;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra848;848;335,18;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra890;890;341,42;;PV_irr_real15
15;parcialmente_nublado;Storage;BESS_barra860;860;135,31;350.25;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra840;840;121,77;332.88;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra844;844;146,68;411.88;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra848;848;128,7;322.3;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra890;890;148,6;340.15;BESS_fixo
16;ceu_aberto;PVSystem;PV_barra860;860;393,54;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra840;840;330,19;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra844;844;421,45;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra848;848;375,22;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra890;890;425,51;;PV_irr_real16
16;ceu_aberto;Storage;BESS_barra860;860;127,06;288.1;BESS_fixo
16;ceu_aberto;Storage;BESS_barra840;840;132,34;432.27;BESS_fixo
16;ceu_aberto;Storage;BESS_barra844;844;135,4;334.84;BESS_fixo
16;ceu_aberto;Storage;BESS_barra848;848;130,87;390.15;BESS_fixo
16;ceu_aberto;Storage;BESS_barra890;890;155,4;598.6;BESS_fixo
17;ceu_aberto;PVSystem;PV_barra860;860;392,14;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra840;840;395,02;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra844;844;395,76;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra848;848;339,35;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra890;890;423,62;;PV_irr_real17
17;ceu_aberto;Storage;BESS_barra860;860;138,23;489.99;BESS_fixo
17;ceu_aberto;Storage;BESS_barra840;840;146,08;499.51;BESS_fixo
17;ceu_aberto;Storage;BESS_barra844;844;143,8;429.6;BESS_fixo
17;ceu_aberto;Storage;BESS_barra848;848;132,81;383.32;BESS_fixo
17;ceu_aberto;Storage;BESS_barra890;890;120,15;430.32;BESS_fixo
18;parcialmente_nublado;PVSystem;PV_barra860;860;353,65;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra840;840;368,62;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra844;844;415,78;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra848;848;404,57;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra890;890;403,27;;PV_irr_real18
18;parcialmente_nublado;Storage;BESS_barra860;860;144,96;427.84;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra840;840;142,4;453.64;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra844;844;140,23;317.08;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra848;848;108,41;347.94;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra890;890;145,06;517.99;BESS_fixo
19;parcialmente_nublado;PVSystem;PV_barra860;860;441,03;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra840;840;429,24;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra844;844;361,7;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra848;848;401,47;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra890;890;312,46;;PV_irr_real19
19;parcialmente_nublado;Storage;BESS_barra860;860;154,83;602.56;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra840;840;135,05;341.57;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra844;844;132,54;463.12;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra848;848;118,11;418.58;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra890;890;140,53;409.71;BESS_fixo
20;ceu_aberto;PVSystem;PV_barra860;860;379,69;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra840;840;367,81;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra844;844;382,0;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra848;848;379,01;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra890;890;437,4;;PV_irr_real20
20;ceu_aberto;Storage;BESS_barra860;860;104,22;277.33;BESS_fixo
20;ceu_aberto;Storage;BESS_barra840;840;145,3;540.57;BESS_fixo
20;ceu_aberto;Storage;BESS_barra844;844;130,01;291.97;BESS_fixo
20;ceu_aberto;Storage;BESS_barra848;848;169,1;478.62;BESS_fixo
20;ceu_aberto;Storage;BESS_barra890;890;132,44;352.35;BESS_fixo
21;parcialmente_nublado;PVSystem;PV_barra860;860;380,08;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra840;840;348,76;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra844;844;455,87;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra848;848;409,69;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra890;890;351,5;;PV_irr_real21
21;parcialmente_nublado;Storage;BESS_barra860;860;121,3;416.76;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra840;840;141,07;352.13;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra844;844;162,72;454.78;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra848;848;127,46;461.13;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra890;890;128,51;383.07;BESS_fixo
22;parcialmente_nublado;PVSystem;PV_barra860;860;379,26;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra840;840;426,95;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra844;844;381,75;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra848;848;330,9;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra890;890;427,04;;PV_irr_real22
22;parcialmente_nublado;Storage;BESS_barra860;860;146,46;544.06;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra840;840;135,32;364.76;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra844;844;118,74;373.98;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra848;848;139,57;364.19;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra890;890;140,98;327.48;BESS_fixo
23;parcialmente_nublado;PVSystem;PV_barra860;860;342,45;;PV_irr_real23
23;parcialmente_nublado;PVSystem;PV_barra840;840;435,98;;PV_irr_real23
23;parcialmente_nublado;PVSystem;PV_barra844;844;367,5;;PV_irr_real23
23;parcialmente_nublado;PVSystem;PV_barra848;848;400,71;;PV_irr_real23
23;parcialmente_nublado;PVSystem;PV_barra890;890;399,26;;PV_irr_real23
23;parcialmente_nublado;Storage;BESS_barra860;860;137,36;352.42;BESS_fixo
23;parcialmente_nublado;Storage;BESS_barra840;840;132,94;395.0;BESS_fixo
23;parcialmente_nublado;Storage;BESS_barra844;844;144,41;463.02;BESS_fixo
23;parcialmente_nublado;Storage;BESS_barra848;848;136,72;514.52;BESS_fixo
23;parcialmente_nublado;Storage;BESS_barra890;890;129,64;373.78;BESS_fixo
24;ceu_aberto;PVSystem;PV_barra860;860;389,56;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra840;840;371,2;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra844;844;337,47;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra848;848;440,08;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra890;890;407,59;;PV_irr_real24
24;ceu_aberto;Storage;BESS_barra860;860;130,47;335.4;BESS_fixo
24;ceu_aberto;Storage;BESS_barra840;840;140,67;391.54;BESS_fixo
24;ceu_aberto;Storage;BESS_barra844;844;122,71;381.83;BESS_fixo
24;ceu_aberto;Storage;BESS_barra848;848;141,4;291.78;BESS_fixo
24;ceu_aberto;Storage;BESS_barra890;890;145,81;327.51;BESS_fixo
25;parcialmente_nublado;PVSystem;PV_barra860;860;396,64;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra840;840;423,13;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra844;844;319,9;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra848;848;387,01;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra890;890;419,23;;PV_irr_real25
25;parcialmente_nublado;Storage;BESS_barra860;860;127,94;336.61;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra840;840;152,67;504.11;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra844;844;135,53;389.84;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra848;848;132,24;306.07;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra890;890;132,69;438.28;BESS_fixo
26;ceu_aberto;PVSystem;PV_barra860;860;435,1;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra840;840;402,9;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra844;844;418,5;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra848;848;341,41;;PV_irr_real26
26;ceu_aberto;PVSystem;PV_barra890;890;348,0;;PV_irr_real26
26;ceu_aberto;Storage;BESS_barra860;860;146,24;448.14;BESS_fixo
26;ceu_aberto;Storage;BESS_barra840;840;148,12;542.6;BESS_fixo
26;ceu_aberto;Storage;BESS_barra844;844;132,64;420.14;BESS_fixo
26;ceu_aberto;Storage;BESS_barra848;848;139,34;345.45;BESS_fixo
26;ceu_aberto;Storage;BESS_barra890;890;114,74;450.13;BESS_fixo
27;parcialmente_nublado;PVSystem;PV_barra860;860;398,02;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra840;840;446,04;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra844;844;342,85;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra848;848;340,23;;PV_irr_real27
27;parcialmente_nublado;PVSystem;PV_barra890;890;418,76;;PV_irr_real27
27;parcialmente_nublado;Storage;BESS_barra860;860;131,73;284.5;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra840;840;138,1;476.2;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra844;844;125,57;364.95;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra848;848;148,38;304.1;BESS_fixo
