id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;ceu_aberto;PVSystem;PV_barra860;860;600,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra824;824;600,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra836;836;50,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra826;826;350,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra822;822;150,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra890;890;50,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra800;800;180,0;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra842;842;233,18;333.95;BESS_fixo
1;ceu_aberto;Storage;BESS_barra814;814;65,79;217.03;BESS_fixo
1;ceu_aberto;Storage;BESS_barra820;820;175,19;446.43;BESS_fixo
1;ceu_aberto;Storage;BESS_barra830;830;164,13;141.83;BESS_fixo
1;ceu_aberto;Storage;BESS_barra812;812;137,12;258.67;BESS_fixo
1;ceu_aberto;Storage;BESS_barra858;858;138,31;266.54;BESS_fixo
1;ceu_aberto;Storage;BESS_barra834;834;54,25;175.4;BESS_fixo
1;ceu_aberto;Storage;BESS_barra862;862;129,0;177.55;BESS_fixo
1;ceu_aberto;Storage;BESS_barra846;846;89,22;307.47;BESS_fixo
1;ceu_aberto;Storage;BESS_barra832;832;133,32;275.09;BESS_fixo
1;ceu_aberto;Storage;BESS_barra828;828;56,93;336.05;BESS_fixo
1;ceu_aberto;Storage;BESS_barra802;802;173,86;395.06;BESS_fixo
1;ceu_aberto;Storage;BESS_barra808;808;90,37;343.51;BESS_fixo
1;ceu_aberto;Storage;BESS_barra888;888;216,69;417.3;BESS_fixo
1;ceu_aberto;Storage;BESS_barra810;810;67,76;202.94;BESS_fixo
1;ceu_aberto;Storage;BESS_barra850;850;61,12;475.55;BESS_fixo
1;ceu_aberto;Storage;BESS_barra806;806;150,96;336.8;BESS_fixo
1;ceu_aberto;Storage;BESS_barra852;852;240,38;222.06;BESS_fixo
2;parcialmente_nublado;PVSystem;PV_barra814;814;150,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra826;826;150,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra860;860;800,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra828;828;150,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra858;858;700,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra856;856;30,0;;PV_irr_real2
2;parcialmente_nublado;Storage;BESS_barra800;800;111,37;106.07;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra812;812;84,39;212.55;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra850;850;80,68;142.18;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra890;890;103,48;117.89;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra836;836;192,56;462.95;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra832;832;188,1;152.15;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra824;824;67,22;268.79;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra888;888;178,22;218.51;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra854;854;191,68;100.61;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra834;834;229,72;170.39;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra806;806;147,47;322.63;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra844;844;51,72;377.89;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra810;810;200,59;100.81;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra802;802;169,27;174.64;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra808;808;218,92;358.53;BESS_fixo
