id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;nublado;PVSystem;PV_barra860;860;273,3;;PV_irr_real1
1;nublado;PVSystem;PV_barra840;840;233,67;;PV_irr_real1
1;nublado;PVSystem;PV_barra844;844;249,63;;PV_irr_real1
1;nublado;PVSystem;PV_barra848;848;224,15;;PV_irr_real1
1;nublado;PVSystem;PV_barra890;890;257,56;;PV_irr_real1
1;nublado;Storage;BESS_barra860;860;89,39;338.73;BESS_fixo
1;nublado;Storage;BESS_barra840;840;85,63;204.51;BESS_fixo
1;nublado;Storage;BESS_barra844;844;90,34;200.33;BESS_fixo
1;nublado;Storage;BESS_barra848;848;94,42;258.68;BESS_fixo
1;nublado;Storage;BESS_barra890;890;73,63;206.23;BESS_fixo
2;ceu_aberto;PVSystem;PV_barra860;860;282,19;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra840;840;226,0;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra844;844;224,55;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra848;848;261,63;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra890;890;243,93;;PV_irr_real2
2;ceu_aberto;Storage;BESS_barra860;860;84,69;217.95;BESS_fixo
2;ceu_aberto;Storage;BESS_barra840;840;86,99;323.45;BESS_fixo
2;ceu_aberto;Storage;BESS_barra844;844;68,77;206.3;BESS_fixo
2;ceu_aberto;Storage;BESS_barra848;848;95,57;347.65;BESS_fixo
2;ceu_aberto;Storage;BESS_barra890;890;97,39;239.78;BESS_fixo
3;ceu_aberto;PVSystem;PV_barra860;860;258,43;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra840;840;270,22;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra844;844;233,72;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra848;848;248,93;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra890;890;227,01;;PV_irr_real3
3;ceu_aberto;Storage;BESS_barra860;860;86,84;254.51;BESS_fixo
3;ceu_aberto;Storage;BESS_barra840;840;86,05;218.88;BESS_fixo
3;ceu_aberto;Storage;BESS_barra844;844;74,42;162.08;BESS_fixo
3;ceu_aberto;Storage;BESS_barra848;848;91,51;347.98;BESS_fixo
3;ceu_aberto;Storage;BESS_barra890;890;94,58;198.84;BESS_fixo
4;ceu_aberto;PVSystem;PV_barra860;860;259,88;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra840;840;240,73;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra844;844;265,68;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra848;848;220,49;;PV_irr_real4
4;ceu_aberto;PVSystem;PV_barra890;890;251,53;;PV_irr_real4
4;ceu_aberto;Storage;BESS_barra860;860;55,67;154.52;BESS_fixo
4;ceu_aberto;Storage;BESS_barra840;840;86,53;222.1;BESS_fixo
4;ceu_aberto;Storage;BESS_barra844;844;96,24;307.49;BESS_fixo
4;ceu_aberto;Storage;BESS_barra848;848;107,88;304.99;BESS_fixo
4;ceu_aberto;Storage;BESS_barra890;890;87,09;271.62;BESS_fixo
5;ceu_aberto;PVSystem;PV_barra860;860;274,57;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra840;840;252,61;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra844;844;238,13;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra848;848;225,02;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra890;890;247,97;;PV_irr_real5
5;ceu_aberto;Storage;BESS_barra860;860;93,1;261.49;BESS_fixo
5;ceu_aberto;Storage;BESS_barra840;840;81,25;232.07;BESS_fixo
5;ceu_aberto;Storage;BESS_barra844;844;83,11;254.73;BESS_fixo
5;ceu_aberto;Storage;BESS_barra848;848;86,38;233.88;BESS_fixo
5;ceu_aberto;Storage;BESS_barra890;890;89,57;275.0;BESS_fixo
6;ceu_aberto;PVSystem;PV_barra860;860;244,83;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra840;840;273,6;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra844;844;243,64;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra848;848;227,3;;PV_irr_real6
6;ceu_aberto;PVSystem;PV_barra890;890;248,93;;PV_irr_real6
6;ceu_aberto;Storage;BESS_barra860;860;82,99;172.56;BESS_fixo
6;ceu_aberto;Storage;BESS_barra840;840;73,11;229.99;BESS_fixo
6;ceu_aberto;Storage;BESS_barra844;844;99,98;270.99;BESS_fixo
6;ceu_aberto;Storage;BESS_barra848;848;73,93;236.98;BESS_fixo
6;ceu_aberto;Storage;BESS_barra890;890;103,38;393.91;BESS_fixo
7;ceu_aberto;PVSystem;PV_barra860;860;248,2;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra840;840;235,89;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra844;844;272,36;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra848;848;272,43;;PV_irr_real7
7;ceu_aberto;PVSystem;PV_barra890;890;209,41;;PV_irr_real7
7;ceu_aberto;Storage;BESS_barra860;860;91,4;212.3;BESS_fixo
7;ceu_aberto;Storage;BESS_barra840;840;85,77;238.17;BESS_fixo
7;ceu_aberto;Storage;BESS_barra844;844;88,1;228.99;BESS_fixo
7;ceu_aberto;Storage;BESS_barra848;848;89,31;200.93;BESS_fixo
7;ceu_aberto;Storage;BESS_barra890;890;78,83;196.04;BESS_fixo
8;ceu_aberto;PVSystem;PV_barra860;860;251,12;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra840;840;257,34;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra844;844;265,88;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra848;848;240,0;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra890;890;223,96;;PV_irr_real8
8;ceu_aberto;Storage;BESS_barra860;860;91,32;217.63;BESS_fixo
8;ceu_aberto;Storage;BESS_barra840;840;82,14;301.64;BESS_fixo
8;ceu_aberto;Storage;BESS_barra844;844;99,83;368.0;BESS_fixo
8;ceu_aberto;Storage;BESS_barra848;848;76,92;201.12;BESS_fixo
8;ceu_aberto;Storage;BESS_barra890;890;83,2;233.29;BESS_fixo
9;ceu_aberto;PVSystem;PV_barra860;860;241,13;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra840;840;266,7;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra844;844;252,79;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra848;848;219,84;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra890;890;257,84;;PV_irr_real9
9;ceu_aberto;Storage;BESS_barra860;860;79,26;284.03;BESS_fixo
9;ceu_aberto;Storage;BESS_barra840;840;75,29;228.47;BESS_fixo
9;ceu_aberto;Storage;BESS_barra844;844;96,66;227.01;BESS_fixo
9;ceu_aberto;Storage;BESS_barra848;848;93,01;367.51;BESS_fixo
9;ceu_aberto;Storage;BESS_barra890;890;89,2;202.91;BESS_fixo
10;nublado;PVSystem;PV_barra860;860;220,73;;PV_irr_real10
10;nublado;PVSystem;PV_barra840;840;264,56;;PV_irr_real10
10;nublado;PVSystem;PV_barra844;844;251,83;;PV_irr_real10
10;nublado;PVSystem;PV_barra848;848;218,72;;PV_irr_real10
10;nublado;PVSystem;PV_barra890;890;282,46;;PV_irr_real10
10;nublado;Storage;BESS_barra860;860;105,89;417.29;BESS_fixo
10;nublado;Storage;BESS_barra840;840;75,17;187.35;BESS_fixo
10;nublado;Storage;BESS_barra844;844;78,87;310.08;BESS_fixo
10;nublado;Storage;BESS_barra848;848;89,36;312.4;BESS_fixo
10;nublado;Storage;BESS_barra890;890;84,11;331.46;BESS_fixo
11;nublado;PVSystem;PV_barra860;860;224,89;;PV_irr_real11
11;nublado;PVSystem;PV_barra840;840;230,12;;PV_irr_real11
11;nublado;PVSystem;PV_barra844;844;227,6;;PV_irr_real11
11;nublado;PVSystem;PV_barra848;848;279,88;;PV_irr_real11
11;nublado;PVSystem;PV_barra890;890;275,81;;PV_irr_real11
11;nublado;Storage;BESS_barra860;860;76,04;206.96;BESS_fixo
11;nublado;Storage;BESS_barra840;840;94,06;346.71;BESS_fixo
11;nublado;Storage;BESS_barra844;844;66,59;161.9;BESS_fixo
11;nublado;Storage;BESS_barra848;848;96,01;318.95;BESS_fixo
11;nublado;Storage;BESS_barra890;890;100,71;331.35;BESS_fixo
12;ceu_aberto;PVSystem;PV_barra860;860;263,0;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra840;840;234,26;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra844;844;276,74;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra848;848;235,75;;PV_irr_real12
12;ceu_aberto;PVSystem;PV_barra890;890;228,56;;PV_irr_real12
12;ceu_aberto;Storage;BESS_barra860;860;90,67;231.43;BESS_fixo
12;ceu_aberto;Storage;BESS_barra840;840;88,64;215.18;BESS_fixo
12;ceu_aberto;Storage;BESS_barra844;844;93,49;240.8;BESS_fixo
12;ceu_aberto;Storage;BESS_barra848;848;78,55;298.14;BESS_fixo
12;ceu_aberto;Storage;BESS_barra890;890;82,05;261.18;BESS_fixo
13;parcialmente_nublado;PVSystem;PV_barra860;860;256,85;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra840;840;243,46;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra844;844;248,35;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra848;848;240,08;;PV_irr_real13
13;parcialmente_nublado;PVSystem;PV_barra890;890;249,55;;PV_irr_real13
13;parcialmente_nublado;Storage;BESS_barra860;860;96,78;196.49;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra840;840;92,17;215.26;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra844;844;86,45;181.04;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra848;848;81,81;208.16;BESS_fixo
13;parcialmente_nublado;Storage;BESS_barra890;890;76,2;298.03;BESS_fixo
14;ceu_aberto;PVSystem;PV_barra860;860;261,12;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra840;840;207,17;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra844;844;251,9;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra848;848;246,12;;PV_irr_real14
14;ceu_aberto;PVSystem;PV_barra890;890;271,98;;PV_irr_real14
14;ceu_aberto;Storage;BESS_barra860;860;84,09;311.24;BESS_fixo
14;ceu_aberto;Storage;BESS_barra840;840;82,71;184.92;BESS_fixo
14;ceu_aberto;Storage;BESS_barra844;844;94,24;329.09;BESS_fixo
14;ceu_aberto;Storage;BESS_barra848;848;88,98;255.02;BESS_fixo
14;ceu_aberto;Storage;BESS_barra890;890;83,38;292.11;BESS_fixo
15;parcialmente_nublado;PVSystem;PV_barra860;860;260,0;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra840;840;230,27;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra844;844;252,84;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra848;848;266,57;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra890;890;228,62;;PV_irr_real15
15;parcialmente_nublado;Storage;BESS_barra860;860;80,75;202.65;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra840;840;80,23;216.81;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra844;844;91,64;296.46;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra848;848;88,63;254.82;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra890;890;92,15;305.03;BESS_fixo
16;ceu_aberto;PVSystem;PV_barra860;860;228,31;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra840;840;260,08;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra844;844;217,24;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra848;848;260,92;;PV_irr_real16
16;ceu_aberto;PVSystem;PV_barra890;890;271,75;;PV_irr_real16
16;ceu_aberto;Storage;BESS_barra860;860;97,51;385.68;BESS_fixo
16;ceu_aberto;Storage;BESS_barra840;840;81,08;247.75;BESS_fixo
16;ceu_aberto;Storage;BESS_barra844;844;87,17;323.71;BESS_fixo
16;ceu_aberto;Storage;BESS_barra848;848;83,47;168.59;BESS_fixo
16;ceu_aberto;Storage;BESS_barra890;890;84,17;250.51;BESS_fixo
17;ceu_aberto;PVSystem;PV_barra860;860;253,22;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra840;840;290,84;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra844;844;210,71;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra848;848;244,05;;PV_irr_real17
17;ceu_aberto;PVSystem;PV_barra890;890;239,48;;PV_irr_real17
17;ceu_aberto;Storage;BESS_barra860;860;84,81;247.18;BESS_fixo
17;ceu_aberto;Storage;BESS_barra840;840;99,15;371.16;BESS_fixo
17;ceu_aberto;Storage;BESS_barra844;844;88,94;315.26;BESS_fixo
17;ceu_aberto;Storage;BESS_barra848;848;90,57;353.52;BESS_fixo
17;ceu_aberto;Storage;BESS_barra890;890;69,94;194.87;BESS_fixo
18;nublado;PVSystem;PV_barra860;860;214,5;;PV_irr_real18
18;nublado;PVSystem;PV_barra840;840;298,6;;PV_irr_real18
18;nublado;PVSystem;PV_barra844;844;220,21;;PV_irr_real18
18;nublado;PVSystem;PV_barra848;848;213,34;;PV_irr_real18
18;nublado;PVSystem;PV_barra890;890;291,65;;PV_irr_real18
18;nublado;Storage;BESS_barra860;860;85,63;262.38;BESS_fixo
18;nublado;Storage;BESS_barra840;840;81,91;200.39;BESS_fixo
18;nublado;Storage;BESS_barra844;844;75,12;220.99;BESS_fixo
18;nublado;Storage;BESS_barra848;848;91,42;334.41;BESS_fixo
18;nublado;Storage;BESS_barra890;890;99,33;225.75;BESS_fixo
19;parcialmente_nublado;PVSystem;PV_barra860;860;246,6;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra840;840;217,11;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra844;844;234,93;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra848;848;238,35;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra890;890;301,32;;PV_irr_real19
19;parcialmente_nublado;Storage;BESS_barra860;860;94,99;365.15;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra840;840;65,9;141.86;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra844;844;95,53;253.01;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra848;848;95,61;278.68;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra890;890;81,37;188.49;BESS_fixo
20;ceu_aberto;PVSystem;PV_barra860;860;232,21;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra840;840;277,27;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra844;844;259,36;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra848;848;230,7;;PV_irr_real20
20;ceu_aberto;PVSystem;PV_barra890;890;238,76;;PV_irr_real20
20;ceu_aberto;Storage;BESS_barra860;860;104,84;214.71;BESS_fixo
20;ceu_aberto;Storage;BESS_barra840;840;87,44;333.52;BESS_fixo
20;ceu_aberto;Storage;BESS_barra844;844;80,67;189.36;BESS_fixo
20;ceu_aberto;Storage;BESS_barra848;848;82,88;322.34;BESS_fixo
20;ceu_aberto;Storage;BESS_barra890;890;77,58;177.32;BESS_fixo
21;parcialmente_nublado;PVSystem;PV_barra860;860;245,47;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra840;840;195,95;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra844;844;269,07;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra848;848;258,23;;PV_irr_real21
21;parcialmente_nublado;PVSystem;PV_barra890;890;269,57;;PV_irr_real21
21;parcialmente_nublado;Storage;BESS_barra860;860;98,85;337.26;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra840;840;77,95;211.58;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra844;844;95,59;238.06;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra848;848;78,63;290.95;BESS_fixo
21;parcialmente_nublado;Storage;BESS_barra890;890;82,39;248.77;BESS_fixo
22;parcialmente_nublado;PVSystem;PV_barra860;860;269,61;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra840;840;239,03;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra844;844;228,81;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra848;848;232,81;;PV_irr_real22
22;parcialmente_nublado;PVSystem;PV_barra890;890;268,03;;PV_irr_real22
22;parcialmente_nublado;Storage;BESS_barra860;860;86,02;191.23;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra840;840;82,43;328.18;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra844;844;79,31;193.96;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra848;848;89,72;271.21;BESS_fixo
22;parcialmente_nublado;Storage;BESS_barra890;890;95,93;329.5;BESS_fixo
23;ceu_aberto;PVSystem;PV_barra860;860;256,92;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra840;840;246,93;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra844;844;248,63;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra848;848;274,34;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra890;890;211,48;;PV_irr_real23
23;ceu_aberto;Storage;BESS_barra860;860;78,51;299.8;BESS_fixo
23;ceu_aberto;Storage;BESS_barra840;840;93,17;343.03;BESS_fixo
23;ceu_aberto;Storage;BESS_barra844;844;93,1;189.48;BESS_fixo
23;ceu_aberto;Storage;BESS_barra848;848;86,72;244.22;BESS_fixo
23;ceu_aberto;Storage;BESS_barra890;890;81,91;210.01;BESS_fixo
24;ceu_aberto;PVSystem;PV_barra860;860;251,5;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra840;840;277,9;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra844;844;229,26;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra848;848;232,78;;PV_irr_real24
24;ceu_aberto;PVSystem;PV_barra890;890;246,86;;PV_irr_real24
24;ceu_aberto;Storage;BESS_barra860;860;94,3;260.45;BESS_fixo
24;ceu_aberto;Storage;BESS_barra840;840;94,67;309.66;BESS_fixo
24;ceu_aberto;Storage;BESS_barra844;844;89,45;334.9;BESS_fixo
24;ceu_aberto;Storage;BESS_barra848;848;72,92;267.76;BESS_fixo
24;ceu_aberto;Storage;BESS_barra890;890;82,07;220.4;BESS_fixo
25;parcialmente_nublado;PVSystem;PV_barra860;860;247,68;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra840;840;277,22;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra844;844;256,83;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra848;848;193,67;;PV_irr_real25
25;parcialmente_nublado;PVSystem;PV_barra890;890;262,91;;PV_irr_real25
25;parcialmente_nublado;Storage;BESS_barra860;860;93,91;342.2;BESS_fixo
25;parcialmente_nublado;Storage;BESS_barra840;840;91,79;356.23;BESS_fixo
