id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;parcialmente_nublado;PVSystem;PV_barra860;860;317,33;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra840;840;320,66;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra844;844;383,53;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra848;848;342,57;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra890;890;404,91;;PV_irr_real1
1;parcialmente_nublado;Storage;BESS_barra860;860;137,8;486.75;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra840;840;107,53;386.01;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra844;844;119,02;357.11;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra848;848;132,29;524.41;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra890;890;122,51;294.09;BESS_fixo
2;ceu_aberto;PVSystem;PV_barra860;860;285,41;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra840;840;327,53;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra844;844;428,39;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra848;848;354,87;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra890;890;372,8;;PV_irr_real2
2;ceu_aberto;Storage;BESS_barra860;860;138,08;445.95;BESS_fixo
2;ceu_aberto;Storage;BESS_barra840;840;120,88;251.68;BESS_fixo
2;ceu_aberto;Storage;BESS_barra844;844;127,79;261.85;BESS_fixo
2;ceu_aberto;Storage;BESS_barra848;848;107,32;339.73;BESS_fixo
2;ceu_aberto;Storage;BESS_barra890;890;125,08;494.74;BESS_fixo
3;parcialmente_nublado;PVSystem;PV_barra860;860;330,82;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra840;840;366,75;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra844;844;370,2;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra848;848;415,8;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra890;890;285,42;;PV_irr_real3
3;parcialmente_nublado;Storage;BESS_barra860;860;114,82;451.19;BESS_fixo
