id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;ceu_aberto;890;205,16;404,59;1,972
1;ceu_aberto;852;186,51;203,28;1,09
1;ceu_aberto;838;197,02;201,25;1,021
1;ceu_aberto;802;213,82;139,41;0,652
1;ceu_aberto;836;95,31;499,37;5,239
1;ceu_aberto;800;124,31;248,56;2,0
1;ceu_aberto;808;127,57;124,29;0,974
1;ceu_aberto;806;182,6;406,57;2,227
1;ceu_aberto;814;207,69;146,94;0,707
1;ceu_aberto;832;75,6;267,6;3,54
1;ceu_aberto;818;102,16;169,7;1,661
1;ceu_aberto;834;68,81;353,53;5,138
1;ceu_aberto;812;81,05;389,14;4,801
1;ceu_aberto;848;190,83;449,06;2,353
1;ceu_aberto;858;165,52;404,57;2,444
1;ceu_aberto;854;157,35;196,33;1,248
1;ceu_aberto;826;219,92;454,1;2,065
1;ceu_aberto;810;235,01;479,67;2,041
1;ceu_aberto;846;246,52;258,85;1,05
1;ceu_aberto;816;73,98;234,24;3,166
1;ceu_aberto;862;167,17;217,21;1,299
1;ceu_aberto;860;163,49;344,98;2,11
1;ceu_aberto;888;93,61;490,52;5,24
1;ceu_aberto;824;91,3;218,29;2,391
1;ceu_aberto;828;162,14;493,77;3,045
1;ceu_aberto;856;191,64;293,12;1,53
1;ceu_aberto;850;172,74;337,4;1,953
1;ceu_aberto;822;247,94;213,56;0,861
1;ceu_aberto;820;234,56;281,77;1,201
1;ceu_aberto;844;201,75;311,76;1,545
2;parcialmente_nublado;810;144,15;107,13;0,743
2;parcialmente_nublado;890;89,49;374,9;4,189
2;parcialmente_nublado;800;194,55;276,72;1,422
2;parcialmente_nublado;818;187,25;379,96;2,029
2;parcialmente_nublado;888;70,33;426,07;6,058
2;parcialmente_nublado;816;70,48;358,95;5,093
2;parcialmente_nublado;826;172,22;430,14;2,498
2;parcialmente_nublado;850;210,2;314,72;1,497
2;parcialmente_nublado;832;226,79;335,33;1,479
2;parcialmente_nublado;806;74,19;176,27;2,376
2;parcialmente_nublado;854;183,52;243,4;1,326
2;parcialmente_nublado;848;93,27;289,08;3,099
2;parcialmente_nublado;844;149,85;146,34;0,977
2;parcialmente_nublado;834;185,55;443,91;2,392
2;parcialmente_nublado;852;175,36;178,94;1,02
2;parcialmente_nublado;836;195,03;428,2;2,196
2;parcialmente_nublado;846;239,35;419,32;1,752
2;parcialmente_nublado;838;110,77;352,85;3,185
2;parcialmente_nublado;862;90,89;204,62;2,251
2;parcialmente_nublado;842;153,15;197,92;1,292
2;parcialmente_nublado;860;195,12;409,14;2,097
2;parcialmente_nublado;830;89,29;295,69;3,312
2;parcialmente_nublado;858;116,51;326,55;2,803
2;parcialmente_nublado;812;122,08;399,13;3,269
2;parcialmente_nublado;814;145,14;462,05;3,183
2;parcialmente_nublado;824;142,32;192,82;1,355
2;parcialmente_nublado;828;220,46;317,93;1,442
2;parcialmente_nublado;802;219,93;460,81;2,095
2;parcialmente_nublado;856;214,77;460,51;2,144
2;parcialmente_nublado;822;228,49;374,69;1,64
3;nublado;852;105,93;128,01;1,208
3;nublado;824;131,5;445,33;3,387
3;nublado;848;114,13;414,58;3,633
3;nublado;842;168,24;396,97;2,36
3;nublado;830;241,98;366,06;1,513
3;nublado;826;241,77;202,22;0,836
3;nublado;834;109,41;128,86;1,178
3;nublado;856;103,84;348,89;3,36
3;nublado;800;153,31;306,91;2,002
3;nublado;838;146,32;271,17;1,853
3;nublado;814;177,64;485,12;2,731
3;nublado;888;187,6;373,33;1,99
3;nublado;828;71,57;231,28;3,232
3;nublado;836;160,84;230,97;1,436
3;nublado;832;161,77;194,86;1,205
3;nublado;806;134,86;250,46;1,857
3;nublado;818;56,59;260,09;4,596
3;nublado;822;141,42;385,14;2,723
3;nublado;846;185,23;301,75;1,629
3;nublado;816;243,93;193,55;0,793
3;nublado;890;85,7;286,12;3,339
3;nublado;854;243,34;397,04;1,632
3;nublado;862;128,46;312,69;2,434
3;nublado;808;81,3;180,81;2,224
3;nublado;812;63,65;241,82;3,799
3;nublado;850;83,46;362,46;4,343
3;nublado;858;61,74;274,05;4,439
3;nublado;844;197,43;155,43;0,787
3;nublado;820;248,93;159,83;0,642
3;nublado;802;176,15;219,79;1,248
4;parcialmente_nublado;826;242,27;255,62;1,055
