id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;ceu_aberto;PVSystem;PV_barra818;818;550,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra856;856;350,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra826;826;800,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra844;844;100,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra860;860;500,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra834;834;100,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra824;824;300,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra858;858;200,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra888;888;150,0;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra822;822;250,0;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra890;890;205,16;404.59;BESS_fixo
1;ceu_aberto;Storage;BESS_barra852;852;186,51;203.28;BESS_fixo
1;ceu_aberto;Storage;BESS_barra838;838;197,02;201.25;BESS_fixo
1;ceu_aberto;Storage;BESS_barra802;802;213,82;139.41;BESS_fixo
1;ceu_aberto;Storage;BESS_barra836;836;95,31;499.37;BESS_fixo
1;ceu_aberto;Storage;BESS_barra800;800;124,31;248.56;BESS_fixo
1;ceu_aberto;Storage;BESS_barra808;808;127,57;124.29;BESS_fixo
1;ceu_aberto;Storage;BESS_barra806;806;182,6;406.57;BESS_fixo
1;ceu_aberto;Storage;BESS_barra814;814;207,69;146.94;BESS_fixo
1;ceu_aberto;Storage;BESS_barra832;832;75,6;267.6;BESS_fixo
1;ceu_aberto;Storage;BESS_barra818;818;102,16;169.7;BESS_fixo
1;ceu_aberto;Storage;BESS_barra834;834;68,81;353.53;BESS_fixo
1;ceu_aberto;Storage;BESS_barra812;812;81,05;389.14;BESS_fixo
1;ceu_aberto;Storage;BESS_barra848;848;190,83;449.06;BESS_fixo
1;ceu_aberto;Storage;BESS_barra858;858;165,52;404.57;BESS_fixo
1;ceu_aberto;Storage;BESS_barra854;854;157,35;196.33;BESS_fixo
1;ceu_aberto;Storage;BESS_barra826;826;219,92;454.1;BESS_fixo
1;ceu_aberto;Storage;BESS_barra810;810;235,01;479.67;BESS_fixo
1;ceu_aberto;Storage;BESS_barra846;846;246,52;258.85;BESS_fixo
1;ceu_aberto;Storage;BESS_barra816;816;73,98;234.24;BESS_fixo
1;ceu_aberto;Storage;BESS_barra862;862;167,17;217.21;BESS_fixo
1;ceu_aberto;Storage;BESS_barra860;860;163,49;344.98;BESS_fixo
1;ceu_aberto;Storage;BESS_barra888;888;93,61;490.52;BESS_fixo
1;ceu_aberto;Storage;BESS_barra824;824;91,3;218.29;BESS_fixo
1;ceu_aberto;Storage;BESS_barra828;828;162,14;493.77;BESS_fixo
1;ceu_aberto;Storage;BESS_barra856;856;191,64;293.12;BESS_fixo
1;ceu_aberto;Storage;BESS_barra850;850;172,74;337.4;BESS_fixo
1;ceu_aberto;Storage;BESS_barra822;822;247,94;213.56;BESS_fixo
1;ceu_aberto;Storage;BESS_barra820;820;234,56;281.77;BESS_fixo
1;ceu_aberto;Storage;BESS_barra844;844;201,75;311.76;BESS_fixo
2;parcialmente_nublado;PVSystem;PV_barra890;890;650,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra846;846;850,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra844;844;300,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra800;800;700,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra838;838;600,0;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra814;814;200,0;;PV_irr_real2
2;parcialmente_nublado;Storage;BESS_barra810;810;144,15;107.13;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra890;890;89,49;374.9;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra800;800;194,55;276.72;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra818;818;187,25;379.96;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra888;888;70,33;426.07;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra816;816;70,48;358.95;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra826;826;172,22;430.14;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra850;850;210,2;314.72;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra832;832;226,79;335.33;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra806;806;74,19;176.27;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra854;854;183,52;243.4;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra848;848;93,27;289.08;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra844;844;149,85;146.34;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra834;834;185,55;443.91;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra852;852;175,36;178.94;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra836;836;195,03;428.2;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra846;846;239,35;419.32;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra838;838;110,77;352.85;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra862;862;90,89;204.62;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra842;842;153,15;197.92;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra860;860;195,12;409.14;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra830;830;89,29;295.69;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra858;858;116,51;326.55;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra812;812;122,08;399.13;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra814;814;145,14;462.05;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra824;824;142,32;192.82;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra828;828;220,46;317.93;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra802;802;219,93;460.81;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra856;856;214,77;460.51;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra822;822;228,49;374.69;BESS_fixo
3;nublado;PVSystem;PV_barra860;860;100,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra844;844;150,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra832;832;750,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra828;828;150,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra826;826;200,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra854;854;550,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra808;808;300,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra856;856;150,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra858;858;350,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra842;842;150,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra862;862;100,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra818;818;350,0;;PV_irr_real3
3;nublado;Storage;BESS_barra852;852;105,93;128.01;BESS_fixo
3;nublado;Storage;BESS_barra824;824;131,5;445.33;BESS_fixo
3;nublado;Storage;BESS_barra848;848;114,13;414.58;BESS_fixo
3;nublado;Storage;BESS_barra842;842;168,24;396.97;BESS_fixo
3;nublado;Storage;BESS_barra830;830;241,98;366.06;BESS_fixo
3;nublado;Storage;BESS_barra826;826;241,77;202.22;BESS_fixo
3;nublado;Storage;BESS_barra834;834;109,41;128.86;BESS_fixo
3;nublado;Storage;BESS_barra856;856;103,84;348.89;BESS_fixo
3;nublado;Storage;BESS_barra800;800;153,31;306.91;BESS_fixo
3;nublado;Storage;BESS_barra838;838;146,32;271.17;BESS_fixo
3;nublado;Storage;BESS_barra814;814;177,64;485.12;BESS_fixo
3;nublado;Storage;BESS_barra888;888;187,6;373.33;BESS_fixo
3;nublado;Storage;BESS_barra828;828;71,57;231.28;BESS_fixo
3;nublado;Storage;BESS_barra836;836;160,84;230.97;BESS_fixo
