id_realizacao;tipo_dia;unidade_bess;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;parcialmente_nublado;1;13;67,62;497,56;7,358
1;parcialmente_nublado;2;19;104,7;218,9;2,091
1;parcialmente_nublado;3;26;70,1;170,55;2,433
1;parcialmente_nublado;4;6;212,92;390,59;1,834
1;parcialmente_nublado;5;33;127,61;365,27;2,862
1;parcialmente_nublado;6;27;132,77;416,34;3,136
1;parcialmente_nublado;7;23;58,24;243,73;4,185
1;parcialmente_nublado;8;4;238,03;442,58;1,859
1;parcialmente_nublado;9;5;232,21;336,46;1,449
1;parcialmente_nublado;10;15;70,77;259,72;3,67
1;parcialmente_nublado;11;5;76,05;235,85;3,101
1;parcialmente_nublado;12;12;145,69;154,23;1,059
1;parcialmente_nublado;13;15;180,48;373,11;2,067
1;parcialmente_nublado;14;2;84,54;416,61;4,928
1;parcialmente_nublado;15;30;132,26;414,16;3,131
1;parcialmente_nublado;16;32;142,42;428,27;3,007
1;parcialmente_nublado;17;34;196,2;359,8;1,834
1;parcialmente_nublado;18;12;153,76;418,66;2,723
1;parcialmente_nublado;19;20;97,61;375,65;3,848
1;parcialmente_nublado;20;12;91,82;449,44;4,895
1;parcialmente_nublado;21;26;233,51;303,62;1,3
1;parcialmente_nublado;22;27;211,18;392,06;1,857
1;parcialmente_nublado;23;15;184,99;317,87;1,718
1;parcialmente_nublado;24;8;52,36;393,57;7,517
1;parcialmente_nublado;25;10;224,71;450,87;2,006
1;parcialmente_nublado;26;7;100,64;284,74;2,829
1;parcialmente_nublado;27;32;143,03;369,02;2,58
1;parcialmente_nublado;28;18;170,66;189,17;1,108
1;parcialmente_nublado;29;34;128,99;174,41;1,352
1;parcialmente_nublado;30;28;233,13;144,2;0,619
2;ceu_aberto;1;17;88,9;344,57;3,876
2;ceu_aberto;2;1;131,11;161,66;1,233
2;ceu_aberto;3;13;86,22;351,77;4,08
2;ceu_aberto;4;11;127,16;175,81;1,383
2;ceu_aberto;5;34;225,6;473,24;2,098
2;ceu_aberto;6;2;249,09;100,47;0,403
2;ceu_aberto;7;18;104,56;309,34;2,958
2;ceu_aberto;8;1;127,88;219,25;1,714
2;ceu_aberto;9;14;240,82;201,35;0,836
2;ceu_aberto;10;23;77,54;457,21;5,896
2;ceu_aberto;11;1;249,43;187,02;0,75
2;ceu_aberto;12;6;176,62;417,84;2,366
2;ceu_aberto;13;8;175,68;475,84;2,709
2;ceu_aberto;14;26;241,15;171,97;0,713
2;ceu_aberto;15;21;185,75;160,68;0,865
2;ceu_aberto;16;22;129,27;108,54;0,84
2;ceu_aberto;17;29;110,01;230,98;2,1
2;ceu_aberto;18;10;149,28;192,93;1,292
2;ceu_aberto;19;19;114,61;426,23;3,719
2;ceu_aberto;20;24;153,89;253,57;1,648
2;ceu_aberto;21;3;227,51;134,63;0,592
2;ceu_aberto;22;25;104,03;409,41;3,935
2;ceu_aberto;23;25;158,76;295,3;1,86
2;ceu_aberto;24;16;135,74;168,42;1,241
2;ceu_aberto;25;26;113,97;302,89;2,658
2;ceu_aberto;26;26;61,92;267,38;4,318
2;ceu_aberto;27;27;66,0;279,05;4,228
2;ceu_aberto;28;31;208,97;391,13;1,872
2;ceu_aberto;29;31;171,37;264,89;1,546
2;ceu_aberto;30;28;105,57;401,88;3,807
3;parcialmente_nublado;1;13;168,42;217,49;1,291
3;parcialmente_nublado;2;5;195,68;363,79;1,859
3;parcialmente_nublado;3;12;63,95;167,64;2,621
3;parcialmente_nublado;4;8;196,09;469,64;2,395
3;parcialmente_nublado;5;7;192,5;255,04;1,325
3;parcialmente_nublado;6;5;115,97;202,91;1,75
3;parcialmente_nublado;7;26;126,52;275,36;2,176
3;parcialmente_nublado;8;15;166,42;409,04;2,458
3;parcialmente_nublado;9;20;241,97;141,99;0,587
3;parcialmente_nublado;10;16;225,16;479,6;2,13
3;parcialmente_nublado;11;8;213,23;406,9;1,908
3;parcialmente_nublado;12;2;53,11;184,78;3,479
3;parcialmente_nublado;13;26;188,61;206,1;1,093
3;parcialmente_nublado;14;2;224,25;486,56;2,17
3;parcialmente_nublado;15;6;57,49;217,24;3,779
3;parcialmente_nublado;16;1;227,2;485,2;2,136
3;parcialmente_nublado;17;31;101,14;472,57;4,672
3;parcialmente_nublado;18;33;87,65;258,62;2,951
3;parcialmente_nublado;19;23;222,72;127,94;0,574
3;parcialmente_nublado;20;16;232,56;470,89;2,025
3;parcialmente_nublado;21;25;66,35;327,77;4,94
3;parcialmente_nublado;22;2;219,57;236,37;1,077
3;parcialmente_nublado;23;7;155,6;127,3;0,818
3;parcialmente_nublado;24;5;209,31;430,34;2,056
3;parcialmente_nublado;25;24;158,17;427,62;2,704
3;parcialmente_nublado;26;11;203,83;376,21;1,846
3;parcialmente_nublado;27;22;186,6;392,74;2,105
3;parcialmente_nublado;28;26;124,17;348,99;2,811
3;parcialmente_nublado;29;31;82,95;197,57;2,382
3;parcialmente_nublado;30;25;133,21;247,15;1,855
4;parcialmente_nublado;1;6;125,53;469,63;3,741
4;parcialmente_nublado;2;8;205,66;260,53;1,267
4;parcialmente_nublado;3;28;163,8;389,34;2,377
4;parcialmente_nublado;4;27;228,32;452,24;1,981
4;parcialmente_nublado;5;7;180,18;100,08;0,555
4;parcialmente_nublado;6;33;238,81;123,91;0,519
4;parcialmente_nublado;7;2;125,95;137,63;1,093
4;parcialmente_nublado;8;12;132,4;254,27;1,92
4;parcialmente_nublado;9;10;121,83;430,02;3,53
4;parcialmente_nublado;10;11;50,16;473,89;9,448
4;parcialmente_nublado;11;26;226,27;174,28;0,77
4;parcialmente_nublado;12;29;138,86;109,71;0,79
4;parcialmente_nublado;13;29;72,89;337,43;4,629
4;parcialmente_nublado;14;21;160,8;374,43;2,329
4;parcialmente_nublado;15;17;221,92;475,14;2,141
4;parcialmente_nublado;16;5;93,02;316,04;3,398
4;parcialmente_nublado;17;26;225,11;306,3;1,361
