id_realizacao;tipo_dia;penetracao_pct;pv_unidades;pv_potencia_total_kw;bess_unidades
1;parcialmente_nublado;0,0;0;0;0
2;nublado;0,0;0;0;0
3;ceu_aberto;0,0;0;0;0
4;nublado;0,0;0;0;0
5;nublado;0,0;0;0;0
6;ceu_aberto;0,0;0;0;0
7;parcialmente_nublado;0,0;0;0;0
8;parcialmente_nublado;0,0;0;0;0
9;parcialmente_nublado;0,0;0;0;0
10;ceu_aberto;0,0;0;0;0
11;parcialmente_nublado;0,0;0;0;0
12;nublado;0,0;0;0;0
13;nublado;0,0;0;0;0
14;nublado;0,0;0;0;0
15;ceu_aberto;0,0;0;0;0
16;ceu_aberto;0,0;0;0;0
17;parcialmente_nublado;0,0;0;0;0
18;parcialmente_nublado;0,0;0;0;0
19;parcialmente_nublado;0,0;0;0;0
20;nublado;0,0;0;0;0
21;parcialmente_nublado;0,0;0;0;0
22;ceu_aberto;0,0;0;0;0
23;parcialmente_nublado;0,0;0;0;0
24;parcialmente_nublado;0,0;0;0;0
25;parcialmente_nublado;0,0;0;0;0
26;ceu_aberto;0,0;0;0;0
27;parcialmente_nublado;0,0;0;0;0
28;nublado;0,0;0;0;0
29;parcialmente_nublado;0,0;0;0;0
30;nublado;0,0;0;0;0
31;ceu_aberto;0,0;0;0;0
32;parcialmente_nublado;0,0;0;0;0
33;nublado;0,0;0;0;0
34;parcialmente_nublado;0,0;0;0;0
35;ceu_aberto;0,0;0;0;0
36;parcialmente_nublado;0,0;0;0;0
37;nublado;0,0;0;0;0
38;nublado;0,0;0;0;0
39;ceu_aberto;0,0;0;0;0
40;parcialmente_nublado;0,0;0;0;0
41;nublado;0,0;0;0;0
42;ceu_aberto;0,0;0;0;0
43;ceu_aberto;0,0;0;0;0
44;ceu_aberto;0,0;0;0;0
45;parcialmente_nublado;0,0;0;0;0
46;parcialmente_nublado;0,0;0;0;0
47;nublado;0,0;0;0;0
48;ceu_aberto;0,0;0;0;0
49;nublado;0,0;0;0;0
50;ceu_aberto;0,0;0;0;0
