id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;nublado;PVSystem;PV_barra890;890;100,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra800;800;100,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra862;862;500,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra826;826;200,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra818;818;550,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra812;812;50,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra836;836;550,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra858;858;350,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra806;806;450,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra802;802;350,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra816;816;150,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra810;810;200,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra822;822;190,0;;PV_irr_real1
1;nublado;Storage;BESS_barra842;842;131,24;386.77;BESS_fixo
1;nublado;Storage;BESS_barra890;890;142,0;390.31;BESS_fixo
1;nublado;Storage;BESS_barra808;808;141,08;135.76;BESS_fixo
1;nublado;Storage;BESS_barra802;802;133,45;154.69;BESS_fixo
1;nublado;Storage;BESS_barra832;832;188,44;363.51;BESS_fixo
1;nublado;Storage;BESS_barra824;824;194,9;370.0;BESS_fixo
1;nublado;Storage;BESS_barra852;852;222,87;378.79;BESS_fixo
1;nublado;Storage;BESS_barra800;800;198,37;358.22;BESS_fixo
1;nublado;Storage;BESS_barra838;838;236,95;406.83;BESS_fixo
1;nublado;Storage;BESS_barra818;818;164,36;137.82;BESS_fixo
1;nublado;Storage;BESS_barra816;816;101,79;380.61;BESS_fixo
1;nublado;Storage;BESS_barra850;850;189,36;138.01;BESS_fixo
1;nublado;Storage;BESS_barra820;820;119,95;205.05;BESS_fixo
1;nublado;Storage;BESS_barra810;810;139,53;464.13;BESS_fixo
1;nublado;Storage;BESS_barra844;844;130,17;256.97;BESS_fixo
1;nublado;Storage;BESS_barra836;836;187,26;297.98;BESS_fixo
1;nublado;Storage;BESS_barra858;858;68,51;173.79;BESS_fixo
