id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;ceu_aberto;PVSystem;PV_barra860;860;399,97;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra840;840;408,76;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra844;844;464,84;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra848;848;428,51;;PV_irr_real1
1;ceu_aberto;PVSystem;PV_barra890;890;420,72;;PV_irr_real1
1;ceu_aberto;Storage;BESS_barra860;860;148,01;556.2;BESS_fixo
1;ceu_aberto;Storage;BESS_barra840;840;136,74;379.17;BESS_fixo
1;ceu_aberto;Storage;BESS_barra844;844;152,58;520.8;BESS_fixo
1;ceu_aberto;Storage;BESS_barra848;848;164,83;333.88;BESS_fixo
1;ceu_aberto;Storage;BESS_barra890;890;140,82;559.71;BESS_fixo
2;parcialmente_nublado;PVSystem;PV_barra860;860;396,55;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra840;840;395,76;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra844;844;406,23;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra848;848;476,69;;PV_irr_real2
2;parcialmente_nublado;PVSystem;PV_barra890;890;447,57;;PV_irr_real2
2;parcialmente_nublado;Storage;BESS_barra860;860;158,26;480.75;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra840;840;146,63;413.43;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra844;844;133,51;515.64;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra848;848;174,26;438.81;BESS_fixo
2;parcialmente_nublado;Storage;BESS_barra890;890;130,32;460.1;BESS_fixo
3;ceu_aberto;PVSystem;PV_barra860;860;418,44;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra840;840;347,2;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra844;844;470,74;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra848;848;429,54;;PV_irr_real3
3;ceu_aberto;PVSystem;PV_barra890;890;456,88;;PV_irr_real3
3;ceu_aberto;Storage;BESS_barra860;860;153,75;507.67;BESS_fixo
3;ceu_aberto;Storage;BESS_barra840;840;140,72;352.88;BESS_fixo
3;ceu_aberto;Storage;BESS_barra844;844;152,37;306.88;BESS_fixo
3;ceu_aberto;Storage;BESS_barra848;848;147,37;420.07;BESS_fixo
3;ceu_aberto;Storage;BESS_barra890;890;148,78;564.42;BESS_fixo
4;nublado;PVSystem;PV_barra860;860;424,69;;PV_irr_real4
4;nublado;PVSystem;PV_barra840;840;469,52;;PV_irr_real4
4;nublado;PVSystem;PV_barra844;844;404,73;;PV_irr_real4
4;nublado;PVSystem;PV_barra848;848;395,52;;PV_irr_real4
4;nublado;PVSystem;PV_barra890;890;428,33;;PV_irr_real4
4;nublado;Storage;BESS_barra860;860;139,31;436.36;BESS_fixo
4;nublado;Storage;BESS_barra840;840;163,78;610.52;BESS_fixo
4;nublado;Storage;BESS_barra844;844;143,07;309.93;BESS_fixo
4;nublado;Storage;BESS_barra848;848;164,38;571.7;BESS_fixo
4;nublado;Storage;BESS_barra890;890;132,44;502.34;BESS_fixo
5;parcialmente_nublado;PVSystem;PV_barra860;860;410,11;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra840;840;414,87;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra844;844;443,39;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra848;848;341,78;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra890;890;512,66;;PV_irr_real5
5;parcialmente_nublado;Storage;BESS_barra860;860;164,73;574.48;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra840;840;138,74;298.76;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra844;844;146,17;449.59;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra848;848;138,15;516.68;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra890;890;155,19;550.7;BESS_fixo
6;parcialmente_nublado;PVSystem;PV_barra860;860;453,92;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra840;840;418,58;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra844;844;393,78;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra848;848;398,39;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra890;890;458,13;;PV_irr_real6
6;parcialmente_nublado;Storage;BESS_barra860;860;151,94;428.81;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra840;840;143,87;566.07;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra844;844;125,07;476.15;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra848;848;159,39;601.97;BESS_fixo
6;parcialmente_nublado;Storage;BESS_barra890;890;162,72;469.83;BESS_fixo
7;parcialmente_nublado;PVSystem;PV_barra860;860;460,68;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra840;840;430,22;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra844;844;378,78;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra848;848;464,25;;PV_irr_real7
7;parcialmente_nublado;PVSystem;PV_barra890;890;388,88;;PV_irr_real7
7;parcialmente_nublado;Storage;BESS_barra860;860;132,73;292.6;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra840;840;144,59;528.38;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra844;844;159,01;510.55;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra848;848;157,55;616.84;BESS_fixo
7;parcialmente_nublado;Storage;BESS_barra890;890;149,1;492.34;BESS_fixo
8;nublado;PVSystem;PV_barra860;860;407,89;;PV_irr_real8
8;nublado;PVSystem;PV_barra840;840;448,17;;PV_irr_real8
8;nublado;PVSystem;PV_barra844;844;376,4;;PV_irr_real8
8;nublado;PVSystem;PV_barra848;848;456,95;;PV_irr_real8
8;nublado;PVSystem;PV_barra890;890;433,39;;PV_irr_real8
8;nublado;Storage;BESS_barra860;860;144,68;348.04;BESS_fixo
8;nublado;Storage;BESS_barra840;840;144,85;559.65;BESS_fixo
8;nublado;Storage;BESS_barra844;844;157,34;546.46;BESS_fixo
8;nublado;Storage;BESS_barra848;848;130,7;278.15;BESS_fixo
8;nublado;Storage;BESS_barra890;890;165,41;353.9;BESS_fixo
9;ceu_aberto;PVSystem;PV_barra860;860;418,93;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra840;840;435,32;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra844;844;367,1;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra848;848;484,42;;PV_irr_real9
9;ceu_aberto;PVSystem;PV_barra890;890;417,03;;PV_irr_real9
9;ceu_aberto;Storage;BESS_barra860;860;132,15;273.69;BESS_fixo
9;ceu_aberto;Storage;BESS_barra840;840;165,32;466.55;BESS_fixo
9;ceu_aberto;Storage;BESS_barra844;844;144,31;425.28;BESS_fixo
9;ceu_aberto;Storage;BESS_barra848;848;153,83;354.52;BESS_fixo
9;ceu_aberto;Storage;BESS_barra890;890;147,37;373.88;BESS_fixo
10;ceu_aberto;PVSystem;PV_barra860;860;417,34;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra840;840;452,11;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra844;844;394,25;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra848;848;420,2;;PV_irr_real10
10;ceu_aberto;PVSystem;PV_barra890;890;438,9;;PV_irr_real10
10;ceu_aberto;Storage;BESS_barra860;860;147,17;429.69;BESS_fixo
10;ceu_aberto;Storage;BESS_barra840;840;164,73;330.48;BESS_fixo
10;ceu_aberto;Storage;BESS_barra844;844;169,17;641.55;BESS_fixo
10;ceu_aberto;Storage;BESS_barra848;848;118,09;262.89;BESS_fixo
10;ceu_aberto;Storage;BESS_barra890;890;143,82;373.41;BESS_fixo
11;nublado;PVSystem;PV_barra860;860;397,04;;PV_irr_real11
11;nublado;PVSystem;PV_barra840;840;417,86;;PV_irr_real11
11;nublado;PVSystem;PV_barra844;844;397,38;;PV_irr_real11
11;nublado;PVSystem;PV_barra848;848;431,16;;PV_irr_real11
11;nublado;PVSystem;PV_barra890;890;479,36;;PV_irr_real11
11;nublado;Storage;BESS_barra860;860;174,55;527.69;BESS_fixo
11;nublado;Storage;BESS_barra840;840;137,62;461.21;BESS_fixo
11;nublado;Storage;BESS_barra844;844;159,91;569.87;BESS_fixo
11;nublado;Storage;BESS_barra848;848;146,92;370.93;BESS_fixo
11;nublado;Storage;BESS_barra890;890;123,98;356.4;BESS_fixo
12;parcialmente_nublado;PVSystem;PV_barra860;860;385,48;;PV_irr_real12
12;parcialmente_nublado;PVSystem;PV_barra840;840;433,54;;PV_irr_real12
12;parcialmente_nublado;PVSystem;PV_barra844;844;394,98;;PV_irr_real12
12;parcialmente_nublado;PVSystem;PV_barra848;848;467,13;;PV_irr_real12
12;parcialmente_nublado;PVSystem;PV_barra890;890;441,67;;PV_irr_real12
12;parcialmente_nublado;Storage;BESS_barra860;860;138,17;367.31;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra840;840;157,2;565.36;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra844;844;130,11;508.91;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra848;848;157,69;352.65;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra890;890;159,81;421.49;BESS_fixo
13;ceu_aberto;PVSystem;PV_barra860;860;395,59;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra840;840;374,48;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra844;844;421,77;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra848;848;440,72;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra890;890;490,24;;PV_irr_real13
13;ceu_aberto;Storage;BESS_barra860;860;156,25;618.44;BESS_fixo
13;ceu_aberto;Storage;BESS_barra840;840;138,49;291.41;BESS_fixo
13;ceu_aberto;Storage;BESS_barra844;844;148,01;346.63;BESS_fixo
13;ceu_aberto;Storage;BESS_barra848;848;155,72;462.4;BESS_fixo
13;ceu_aberto;Storage;BESS_barra890;890;144,52;517.27;BESS_fixo
14;ceu_aberto;PVSystem;PV_barra860;860;433,1;;PV_irr_real14
