id_realizacao;tipo_dia;barra;potencia_kw
1;nublado;810;400,0
1;nublado;890;260,0
2;ceu_aberto;814;200,0
2;ceu_aberto;830;200,0
2;ceu_aberto;812;260,0
3;parcialmente_nublado;848;600,0
3;parcialmente_nublado;860;60,0
4;nublado;852;300,0
4;nublado;860;100,0
4;nublado;812;260,0
5;parcialmente_nublado;854;200,0
5;parcialmente_nublado;826;350,0
5;parcialmente_nublado;836;110,0
6;nublado;828;660,0
7;nublado;806;50,0
7;nublado;844;50,0
7;nublado;820;550,0
7;nublado;812;10,0
8;ceu_aberto;826;100,0
8;ceu_aberto;858;550,0
8;ceu_aberto;824;10,0
9;nublado;854;200,0
9;nublado;890;450,0
9;nublado;844;10,0
10;parcialmente_nublado;820;200,0
10;parcialmente_nublado;850;460,0
11;parcialmente_nublado;812;50,0
11;parcialmente_nublado;834;610,0
12;parcialmente_nublado;842;450,0
12;parcialmente_nublado;818;100,0
12;parcialmente_nublado;856;110,0
13;ceu_aberto;826;450,0
13;ceu_aberto;822;210,0
14;nublado;848;660,0
15;parcialmente_nublado;888;500,0
15;parcialmente_nublado;834;160,0
16;nublado;888;350,0
16;nublado;838;100,0
16;nublado;814;100,0
16;nublado;846;110,0
17;nublado;860;650,0
17;nublado;888;10,0
18;parcialmente_nublado;814;600,0
18;parcialmente_nublado;844;60,0
19;parcialmente_nublado;830;550,0
19;parcialmente_nublado;888;110,0
20;parcialmente_nublado;856;250,0
20;parcialmente_nublado;846;250,0
20;parcialmente_nublado;824;150,0
20;parcialmente_nublado;816;10,0
21;ceu_aberto;806;400,0
21;ceu_aberto;828;260,0
22;nublado;820;50,0
22;nublado;842;250,0
22;nublado;832;200,0
22;nublado;848;160,0
23;ceu_aberto;818;50,0
23;ceu_aberto;814;610,0
24;parcialmente_nublado;802;150,0
24;parcialmente_nublado;808;300,0
24;parcialmente_nublado;846;210,0
25;ceu_aberto;848;650,0
25;ceu_aberto;814;10,0
26;parcialmente_nublado;828;200,0
26;parcialmente_nublado;826;460,0
27;parcialmente_nublado;822;660,0
28;ceu_aberto;852;450,0
28;ceu_aberto;858;210,0
29;parcialmente_nublado;852;660,0
30;nublado;848;500,0
30;nublado;800;160,0
31;parcialmente_nublado;810;350,0
31;parcialmente_nublado;852;50,0
31;parcialmente_nublado;826;50,0
31;parcialmente_nublado;860;210,0
32;ceu_aberto;810;500,0
32;ceu_aberto;824;160,0
33;parcialmente_nublado;848;100,0
33;parcialmente_nublado;822;450,0
33;parcialmente_nublado;838;110,0
34;nublado;822;150,0
34;nublado;824;450,0
34;nublado;844;60,0
35;ceu_aberto;828;100,0
35;ceu_aberto;852;560,0
36;ceu_aberto;848;300,0
36;ceu_aberto;830;360,0
37;parcialmente_nublado;828;100,0
37;parcialmente_nublado;810;300,0
37;parcialmente_nublado;826;100,0
37;parcialmente_nublado;848;160,0
38;parcialmente_nublado;834;350,0
38;parcialmente_nublado;832;50,0
38;parcialmente_nublado;848;150,0
38;parcialmente_nublado;860;100,0
38;parcialmente_nublado;818;10,0
39;parcialmente_nublado;830;300,0
39;parcialmente_nublado;826;350,0
39;parcialmente_nublado;836;10,0
40;nublado;818;150,0
40;nublado;808;100,0
40;nublado;842;410,0
41;parcialmente_nublado;854;150,0
41;parcialmente_nublado;812;510,0
42;ceu_aberto;812;100,0
42;ceu_aberto;838;560,0
43;nublado;838;150,0
43;nublado;800;450,0
43;nublado;852;60,0
44;nublado;810;250,0
44;nublado;812;200,0
44;nublado;802;210,0
45;nublado;842;660,0
46;ceu_aberto;844;450,0
46;ceu_aberto;822;210,0
47;parcialmente_nublado;828;350,0
47;parcialmente_nublado;888;310,0
48;nublado;888;550,0
48;nublado;842;110,0
49;nublado;842;660,0
50;nublado;826;550,0
50;nublado;856;110,0
