id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;nublado;PVSystem;PV_barra810;810;400,0;;PV_irr_real1
1;nublado;PVSystem;PV_barra890;890;260,0;;PV_irr_real1
1;nublado;Storage;BESS_barra820;820;213,24;187.23;BESS_fixo
1;nublado;Storage;BESS_barra858;858;229,18;257.66;BESS_fixo
1;nublado;Storage;BESS_barra834;834;65,93;338.06;BESS_fixo
1;nublado;Storage;BESS_barra846;846;156,17;283.15;BESS_fixo
1;nublado;Storage;BESS_barra812;812;86,38;404.31;BESS_fixo
1;nublado;Storage;BESS_barra842;842;153,75;428.47;BESS_fixo
2;ceu_aberto;PVSystem;PV_barra814;814;200,0;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra830;830;200,0;;PV_irr_real2
2;ceu_aberto;PVSystem;PV_barra812;812;260,0;;PV_irr_real2
2;ceu_aberto;Storage;BESS_barra832;832;87,22;157.35;BESS_fixo
2;ceu_aberto;Storage;BESS_barra854;854;182,17;235.99;BESS_fixo
2;ceu_aberto;Storage;BESS_barra858;858;156,19;280.37;BESS_fixo
2;ceu_aberto;Storage;BESS_barra834;834;79,38;403.28;BESS_fixo
2;ceu_aberto;Storage;BESS_barra810;810;100,13;136.48;BESS_fixo
2;ceu_aberto;Storage;BESS_barra800;800;125,69;476.38;BESS_fixo
3;parcialmente_nublado;PVSystem;PV_barra848;848;600,0;;PV_irr_real3
3;parcialmente_nublado;PVSystem;PV_barra860;860;60,0;;PV_irr_real3
3;parcialmente_nublado;Storage;BESS_barra850;850;179,77;338.17;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra802;802;108,21;342.02;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra824;824;183,32;216.16;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra854;854;61,86;374.24;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra814;814;149,93;256.1;BESS_fixo
3;parcialmente_nublado;Storage;BESS_barra856;856;193,54;394.54;BESS_fixo
4;nublado;PVSystem;PV_barra852;852;300,0;;PV_irr_real4
4;nublado;PVSystem;PV_barra860;860;100,0;;PV_irr_real4
4;nublado;PVSystem;PV_barra812;812;260,0;;PV_irr_real4
4;nublado;Storage;BESS_barra824;824;173,29;231.64;BESS_fixo
4;nublado;Storage;BESS_barra858;858;81,18;100.23;BESS_fixo
4;nublado;Storage;BESS_barra888;888;199,61;280.93;BESS_fixo
4;nublado;Storage;BESS_barra838;838;219,09;421.58;BESS_fixo
4;nublado;Storage;BESS_barra800;800;57,23;309.65;BESS_fixo
4;nublado;Storage;BESS_barra832;832;118,04;463.76;BESS_fixo
5;parcialmente_nublado;PVSystem;PV_barra854;854;200,0;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra826;826;350,0;;PV_irr_real5
5;parcialmente_nublado;PVSystem;PV_barra836;836;110,0;;PV_irr_real5
5;parcialmente_nublado;Storage;BESS_barra844;844;217,54;325.69;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra838;838;74,52;100.77;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra830;830;65,91;445.67;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra846;846;228,7;349.76;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra816;816;219,0;466.26;BESS_fixo
5;parcialmente_nublado;Storage;BESS_barra812;812;70,47;171.0;BESS_fixo
6;nublado;PVSystem;PV_barra828;828;660,0;;PV_irr_real6
6;nublado;Storage;BESS_barra826;826;223,87;447.19;BESS_fixo
6;nublado;Storage;BESS_barra838;838;197,33;243.86;BESS_fixo
6;nublado;Storage;BESS_barra810;810;211,85;229.03;BESS_fixo
6;nublado;Storage;BESS_barra814;814;179,69;293.94;BESS_fixo
6;nublado;Storage;BESS_barra832;832;229,92;116.33;BESS_fixo
6;nublado;Storage;BESS_barra890;890;125,7;100.7;BESS_fixo
7;nublado;PVSystem;PV_barra806;806;50,0;;PV_irr_real7
7;nublado;PVSystem;PV_barra844;844;50,0;;PV_irr_real7
7;nublado;PVSystem;PV_barra820;820;550,0;;PV_irr_real7
7;nublado;PVSystem;PV_barra812;812;10,0;;PV_irr_real7
7;nublado;Storage;BESS_barra836;836;83,84;266.01;BESS_fixo
7;nublado;Storage;BESS_barra852;852;215,72;177.2;BESS_fixo
7;nublado;Storage;BESS_barra810;810;149,3;309.8;BESS_fixo
7;nublado;Storage;BESS_barra808;808;226,72;343.17;BESS_fixo
7;nublado;Storage;BESS_barra850;850;223,35;451.34;BESS_fixo
7;nublado;Storage;BESS_barra862;862;137,64;136.06;BESS_fixo
8;ceu_aberto;PVSystem;PV_barra826;826;100,0;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra858;858;550,0;;PV_irr_real8
8;ceu_aberto;PVSystem;PV_barra824;824;10,0;;PV_irr_real8
8;ceu_aberto;Storage;BESS_barra846;846;169,12;167.15;BESS_fixo
8;ceu_aberto;Storage;BESS_barra820;820;56,09;410.64;BESS_fixo
8;ceu_aberto;Storage;BESS_barra802;802;213,24;342.06;BESS_fixo
8;ceu_aberto;Storage;BESS_barra854;854;141,45;333.13;BESS_fixo
8;ceu_aberto;Storage;BESS_barra806;806;130,03;203.74;BESS_fixo
8;ceu_aberto;Storage;BESS_barra816;816;68,82;211.97;BESS_fixo
9;nublado;PVSystem;PV_barra854;854;200,0;;PV_irr_real9
9;nublado;PVSystem;PV_barra890;890;450,0;;PV_irr_real9
9;nublado;PVSystem;PV_barra844;844;10,0;;PV_irr_real9
9;nublado;Storage;BESS_barra836;836;50,8;108.84;BESS_fixo
9;nublado;Storage;BESS_barra834;834;109,27;167.68;BESS_fixo
9;nublado;Storage;BESS_barra838;838;199,94;237.72;BESS_fixo
9;nublado;Storage;BESS_barra828;828;90,61;151.46;BESS_fixo
9;nublado;Storage;BESS_barra862;862;127,12;333.55;BESS_fixo
9;nublado;Storage;BESS_barra822;822;143,46;368.81;BESS_fixo
10;parcialmente_nublado;PVSystem;PV_barra820;820;200,0;;PV_irr_real10
10;parcialmente_nublado;PVSystem;PV_barra850;850;460,0;;PV_irr_real10
10;parcialmente_nublado;Storage;BESS_barra860;860;115,29;258.61;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra806;806;63,23;184.93;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra816;816;130,11;282.54;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra802;802;59,7;295.19;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra810;810;221,37;161.57;BESS_fixo
10;parcialmente_nublado;Storage;BESS_barra854;854;102,24;422.78;BESS_fixo
11;parcialmente_nublado;PVSystem;PV_barra812;812;50,0;;PV_irr_real11
11;parcialmente_nublado;PVSystem;PV_barra834;834;610,0;;PV_irr_real11
11;parcialmente_nublado;Storage;BESS_barra844;844;187,95;410.04;BESS_fixo
11;parcialmente_nublado;Storage;BESS_barra808;808;123,95;480.99;BESS_fixo
11;parcialmente_nublado;Storage;BESS_barra858;858;185,5;123.71;BESS_fixo
11;parcialmente_nublado;Storage;BESS_barra854;854;183,59;105.77;BESS_fixo
11;parcialmente_nublado;Storage;BESS_barra852;852;83,16;254.73;BESS_fixo
11;parcialmente_nublado;Storage;BESS_barra814;814;116,0;388.45;BESS_fixo
12;parcialmente_nublado;PVSystem;PV_barra842;842;450,0;;PV_irr_real12
12;parcialmente_nublado;PVSystem;PV_barra818;818;100,0;;PV_irr_real12
12;parcialmente_nublado;PVSystem;PV_barra856;856;110,0;;PV_irr_real12
12;parcialmente_nublado;Storage;BESS_barra808;808;236,52;429.21;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra836;836;153,53;192.45;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra862;862;152,26;393.22;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra830;830;197,58;438.88;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra822;822;143,81;300.46;BESS_fixo
12;parcialmente_nublado;Storage;BESS_barra858;858;56,38;269.66;BESS_fixo
13;ceu_aberto;PVSystem;PV_barra826;826;450,0;;PV_irr_real13
13;ceu_aberto;PVSystem;PV_barra822;822;210,0;;PV_irr_real13
13;ceu_aberto;Storage;BESS_barra858;858;171,55;117.98;BESS_fixo
13;ceu_aberto;Storage;BESS_barra846;846;112,13;356.83;BESS_fixo
13;ceu_aberto;Storage;BESS_barra824;824;135,68;465.5;BESS_fixo
13;ceu_aberto;Storage;BESS_barra832;832;66,86;209.37;BESS_fixo
13;ceu_aberto;Storage;BESS_barra888;888;226,71;134.72;BESS_fixo
13;ceu_aberto;Storage;BESS_barra820;820;190,78;254.15;BESS_fixo
14;nublado;PVSystem;PV_barra848;848;660,0;;PV_irr_real14
14;nublado;Storage;BESS_barra808;808;146,74;131.91;BESS_fixo
14;nublado;Storage;BESS_barra856;856;68,43;300.22;BESS_fixo
14;nublado;Storage;BESS_barra806;806;192,16;311.57;BESS_fixo
14;nublado;Storage;BESS_barra844;844;154,7;130.78;BESS_fixo
14;nublado;Storage;BESS_barra854;854;192,37;176.2;BESS_fixo
14;nublado;Storage;BESS_barra814;814;136,22;420.55;BESS_fixo
15;parcialmente_nublado;PVSystem;PV_barra888;888;500,0;;PV_irr_real15
15;parcialmente_nublado;PVSystem;PV_barra834;834;160,0;;PV_irr_real15
15;parcialmente_nublado;Storage;BESS_barra818;818;93,92;420.97;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra814;814;184,15;476.79;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra856;856;96,9;171.6;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra854;854;102,7;240.22;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra846;846;53,48;190.49;BESS_fixo
15;parcialmente_nublado;Storage;BESS_barra810;810;54,88;478.6;BESS_fixo
16;nublado;PVSystem;PV_barra888;888;350,0;;PV_irr_real16
16;nublado;PVSystem;PV_barra838;838;100,0;;PV_irr_real16
16;nublado;PVSystem;PV_barra814;814;100,0;;PV_irr_real16
16;nublado;PVSystem;PV_barra846;846;110,0;;PV_irr_real16
16;nublado;Storage;BESS_barra852;852;169,56;370.96;BESS_fixo
16;nublado;Storage;BESS_barra860;860;50,45;136.19;BESS_fixo
16;nublado;Storage;BESS_barra826;826;69,09;184.74;BESS_fixo
16;nublado;Storage;BESS_barra858;858;148,99;333.86;BESS_fixo
16;nublado;Storage;BESS_barra800;800;156,87;247.51;BESS_fixo
16;nublado;Storage;BESS_barra812;812;155,72;267.89;BESS_fixo
17;nublado;PVSystem;PV_barra860;860;650,0;;PV_irr_real17
17;nublado;PVSystem;PV_barra888;888;10,0;;PV_irr_real17
17;nublado;Storage;BESS_barra844;844;58,06;338.59;BESS_fixo
17;nublado;Storage;BESS_barra826;826;230,21;322.25;BESS_fixo
17;nublado;Storage;BESS_barra854;854;216,85;134.09;BESS_fixo
17;nublado;Storage;BESS_barra814;814;69,49;351.39;BESS_fixo
17;nublado;Storage;BESS_barra830;830;69,27;294.74;BESS_fixo
17;nublado;Storage;BESS_barra802;802;85,61;151.15;BESS_fixo
18;parcialmente_nublado;PVSystem;PV_barra814;814;600,0;;PV_irr_real18
18;parcialmente_nublado;PVSystem;PV_barra844;844;60,0;;PV_irr_real18
18;parcialmente_nublado;Storage;BESS_barra842;842;137,71;431.36;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra838;838;93,16;241.36;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra826;826;124,32;359.98;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra808;808;223,08;306.29;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra834;834;233,67;100.87;BESS_fixo
18;parcialmente_nublado;Storage;BESS_barra820;820;242,79;497.56;BESS_fixo
19;parcialmente_nublado;PVSystem;PV_barra830;830;550,0;;PV_irr_real19
19;parcialmente_nublado;PVSystem;PV_barra888;888;110,0;;PV_irr_real19
19;parcialmente_nublado;Storage;BESS_barra800;800;143,62;402.12;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra860;860;216,72;275.36;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra856;856;237,82;263.24;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra836;836;134,85;155.44;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra814;814;53,96;499.22;BESS_fixo
19;parcialmente_nublado;Storage;BESS_barra852;852;154,08;175.04;BESS_fixo
20;parcialmente_nublado;PVSystem;PV_barra856;856;250,0;;PV_irr_real20
20;parcialmente_nublado;PVSystem;PV_barra846;846;250,0;;PV_irr_real20
20;parcialmente_nublado;PVSystem;PV_barra824;824;150,0;;PV_irr_real20
20;parcialmente_nublado;PVSystem;PV_barra816;816;10,0;;PV_irr_real20
20;parcialmente_nublado;Storage;BESS_barra834;834;208,54;427.12;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra812;812;149,0;294.61;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra890;890;157,94;114.72;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra808;808;226,96;253.01;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra818;818;177,8;367.87;BESS_fixo
20;parcialmente_nublado;Storage;BESS_barra810;810;243,94;389.86;BESS_fixo
21;ceu_aberto;PVSystem;PV_barra806;806;400,0;;PV_irr_real21
21;ceu_aberto;PVSystem;PV_barra828;828;260,0;;PV_irr_real21
21;ceu_aberto;Storage;BESS_barra890;890;149,48;109.29;BESS_fixo
21;ceu_aberto;Storage;BESS_barra846;846;127,37;248.46;BESS_fixo
21;ceu_aberto;Storage;BESS_barra860;860;68,33;206.99;BESS_fixo
21;ceu_aberto;Storage;BESS_barra816;816;119,9;110.13;BESS_fixo
21;ceu_aberto;Storage;BESS_barra862;862;90,35;413.78;BESS_fixo
21;ceu_aberto;Storage;BESS_barra818;818;190,74;254.21;BESS_fixo
22;nublado;PVSystem;PV_barra820;820;50,0;;PV_irr_real22
22;nublado;PVSystem;PV_barra842;842;250,0;;PV_irr_real22
22;nublado;PVSystem;PV_barra832;832;200,0;;PV_irr_real22
22;nublado;PVSystem;PV_barra848;848;160,0;;PV_irr_real22
22;nublado;Storage;BESS_barra890;890;214,32;424.57;BESS_fixo
22;nublado;Storage;BESS_barra808;808;55,04;311.03;BESS_fixo
22;nublado;Storage;BESS_barra834;834;60,94;365.37;BESS_fixo
22;nublado;Storage;BESS_barra806;806;99,19;371.76;BESS_fixo
22;nublado;Storage;BESS_barra844;844;222,71;348.01;BESS_fixo
22;nublado;Storage;BESS_barra850;850;64,07;160.64;BESS_fixo
23;ceu_aberto;PVSystem;PV_barra818;818;50,0;;PV_irr_real23
23;ceu_aberto;PVSystem;PV_barra814;814;610,0;;PV_irr_real23
23;ceu_aberto;Storage;BESS_barra808;808;51,85;470.21;BESS_fixo
23;ceu_aberto;Storage;BESS_barra848;848;111,5;126.86;BESS_fixo
23;ceu_aberto;Storage;BESS_barra850;850;241,44;183.39;BESS_fixo
23;ceu_aberto;Storage;BESS_barra854;854;183,73;389.68;BESS_fixo
23;ceu_aberto;Storage;BESS_barra852;852;223,26;349.8;BESS_fixo
23;ceu_aberto;Storage;BESS_barra826;826;249,95;462.0;BESS_fixo
24;parcialmente_nublado;PVSystem;PV_barra802;802;150,0;;PV_irr_real24
24;parcialmente_nublado;PVSystem;PV_barra808;808;300,0;;PV_irr_real24
24;parcialmente_nublado;PVSystem;PV_barra846;846;210,0;;PV_irr_real24
24;parcialmente_nublado;Storage;BESS_barra848;848;152,14;269.8;BESS_fixo
24;parcialmente_nublado;Storage;BESS_barra860;860;240,54;118.84;BESS_fixo
24;parcialmente_nublado;Storage;BESS_barra830;830;214,61;274.85;BESS_fixo
24;parcialmente_nublado;Storage;BESS_barra890;890;219,82;295.24;BESS_fixo
24;parcialmente_nublado;Storage;BESS_barra838;838;64,79;166.13;BESS_fixo
24;parcialmente_nublado;Storage;BESS_barra826;826;111,22;145.52;BESS_fixo
25;ceu_aberto;PVSystem;PV_barra848;848;650,0;;PV_irr_real25
25;ceu_aberto;PVSystem;PV_barra814;814;10,0;;PV_irr_real25
25;ceu_aberto;Storage;BESS_barra890;890;210,73;301.02;BESS_fixo
25;ceu_aberto;Storage;BESS_barra858;858;139,92;129.58;BESS_fixo
25;ceu_aberto;Storage;BESS_barra810;810;175,82;341.13;BESS_fixo
25;ceu_aberto;Storage;BESS_barra888;888;129,82;260.73;BESS_fixo
25;ceu_aberto;Storage;BESS_barra820;820;123,2;266.88;BESS_fixo
25;ceu_aberto;Storage;BESS_barra854;854;103,73;289.23;BESS_fixo
26;parcialmente_nublado;PVSystem;PV_barra828;828;200,0;;PV_irr_real26
26;parcialmente_nublado;PVSystem;PV_barra826;826;460,0;;PV_irr_real26
26;parcialmente_nublado;Storage;BESS_barra808;808;236,38;355.36;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra832;832;67,57;283.53;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra814;814;225,15;270.45;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra834;834;180,63;414.32;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra802;802;70,27;429.95;BESS_fixo
26;parcialmente_nublado;Storage;BESS_barra812;812;176,26;399.41;BESS_fixo
27;parcialmente_nublado;PVSystem;PV_barra822;822;660,0;;PV_irr_real27
27;parcialmente_nublado;Storage;BESS_barra820;820;68,19;445.16;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra836;836;150,73;160.37;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra862;862;203,22;165.17;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra856;856;247,31;304.24;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra850;850;74,56;116.89;BESS_fixo
27;parcialmente_nublado;Storage;BESS_barra830;830;189,27;196.96;BESS_fixo
28;ceu_aberto;PVSystem;PV_barra852;852;450,0;;PV_irr_real28
28;ceu_aberto;PVSystem;PV_barra858;858;210,0;;PV_irr_real28
28;ceu_aberto;Storage;BESS_barra816;816;220,53;247.54;BESS_fixo
28;ceu_aberto;Storage;BESS_barra820;820;247,74;187.16;BESS_fixo
28;ceu_aberto;Storage;BESS_barra800;800;123,56;212.5;BESS_fixo
28;ceu_aberto;Storage;BESS_barra842;842;214,06;240.74;BESS_fixo
28;ceu_aberto;Storage;BESS_barra818;818;221,02;278.72;BESS_fixo
28;ceu_aberto;Storage;BESS_barra802;802;123,68;278.29;BESS_fixo
29;parcialmente_nublado;PVSystem;PV_barra852;852;660,0;;PV_irr_real29
29;parcialmente_nublado;Storage;BESS_barra806;806;63,69;276.07;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra820;820;113,93;205.93;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra834;834;62,0;309.73;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra844;844;240,27;144.78;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra854;854;182,64;430.09;BESS_fixo
29;parcialmente_nublado;Storage;BESS_barra826;826;120,74;486.35;BESS_fixo
30;nublado;PVSystem;PV_barra848;848;500,0;;PV_irr_real30
30;nublado;PVSystem;PV_barra800;800;160,0;;PV_irr_real30
30;nublado;Storage;BESS_barra812;812;239,19;436.21;BESS_fixo
30;nublado;Storage;BESS_barra844;844;110,84;349.62;BESS_fixo
30;nublado;Storage;BESS_barra842;842;154,8;332.78;BESS_fixo
30;nublado;Storage;BESS_barra856;856;81,28;449.12;BESS_fixo
30;nublado;Storage;BESS_barra826;826;156,4;275.67;BESS_fixo
30;nublado;Storage;BESS_barra832;832;158,66;389.94;BESS_fixo
31;parcialmente_nublado;PVSystem;PV_barra810;810;350,0;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra852;852;50,0;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra826;826;50,0;;PV_irr_real31
31;parcialmente_nublado;PVSystem;PV_barra860;860;210,0;;PV_irr_real31
31;parcialmente_nublado;Storage;BESS_barra848;848;71,09;412.93;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra832;832;186,62;385.43;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra808;808;203,63;310.8;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra850;850;84,37;419.31;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra806;806;96,74;204.39;BESS_fixo
31;parcialmente_nublado;Storage;BESS_barra858;858;218,24;244.18;BESS_fixo
32;ceu_aberto;PVSystem;PV_barra810;810;500,0;;PV_irr_real32
32;ceu_aberto;PVSystem;PV_barra824;824;160,0;;PV_irr_real32
32;ceu_aberto;Storage;BESS_barra844;844;126,6;267.52;BESS_fixo
32;ceu_aberto;Storage;BESS_barra862;862;205,75;447.57;BESS_fixo
32;ceu_aberto;Storage;BESS_barra820;820;213,45;368.82;BESS_fixo
