id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;nublado;820;213,24;187,23;0,878
1;nublado;858;229,18;257,66;1,124
1;nublado;834;65,93;338,06;5,128
1;nublado;846;156,17;283,15;1,813
1;nublado;812;86,38;404,31;4,681
1;nublado;842;153,75;428,47;2,787
2;ceu_aberto;832;87,22;157,35;1,804
2;ceu_aberto;854;182,17;235,99;1,295
2;ceu_aberto;858;156,19;280,37;1,795
2;ceu_aberto;834;79,38;403,28;5,08
2;ceu_aberto;810;100,13;136,48;1,363
2;ceu_aberto;800;125,69;476,38;3,79
3;parcialmente_nublado;850;179,77;338,17;1,881
3;parcialmente_nublado;802;108,21;342,02;3,161
3;parcialmente_nublado;824;183,32;216,16;1,179
3;parcialmente_nublado;854;61,86;374,24;6,05
3;parcialmente_nublado;814;149,93;256,1;1,708
3;parcialmente_nublado;856;193,54;394,54;2,039
4;nublado;824;173,29;231,64;1,337
4;nublado;858;81,18;100,23;1,235
4;nublado;888;199,61;280,93;1,407
4;nublado;838;219,09;421,58;1,924
4;nublado;800;57,23;309,65;5,411
4;nublado;832;118,04;463,76;3,929
5;parcialmente_nublado;844;217,54;325,69;1,497
5;parcialmente_nublado;838;74,52;100,77;1,352
5;parcialmente_nublado;830;65,91;445,67;6,762
5;parcialmente_nublado;846;228,7;349,76;1,529
5;parcialmente_nublado;816;219,0;466,26;2,129
5;parcialmente_nublado;812;70,47;171,0;2,427
6;nublado;826;223,87;447,19;1,998
6;nublado;838;197,33;243,86;1,236
6;nublado;810;211,85;229,03;1,081
6;nublado;814;179,69;293,94;1,636
6;nublado;832;229,92;116,33;0,506
6;nublado;890;125,7;100,7;0,801
7;nublado;836;83,84;266,01;3,173
7;nublado;852;215,72;177,2;0,821
7;nublado;810;149,3;309,8;2,075
7;nublado;808;226,72;343,17;1,514
7;nublado;850;223,35;451,34;2,021
7;nublado;862;137,64;136,06;0,989
8;ceu_aberto;846;169,12;167,15;0,988
8;ceu_aberto;820;56,09;410,64;7,321
8;ceu_aberto;802;213,24;342,06;1,604
8;ceu_aberto;854;141,45;333,13;2,355
8;ceu_aberto;806;130,03;203,74;1,567
8;ceu_aberto;816;68,82;211,97;3,08
9;nublado;836;50,8;108,84;2,143
9;nublado;834;109,27;167,68;1,535
9;nublado;838;199,94;237,72;1,189
9;nublado;828;90,61;151,46;1,672
9;nublado;862;127,12;333,55;2,624
9;nublado;822;143,46;368,81;2,571
10;parcialmente_nublado;860;115,29;258,61;2,243
10;parcialmente_nublado;806;63,23;184,93;2,925
10;parcialmente_nublado;816;130,11;282,54;2,172
10;parcialmente_nublado;802;59,7;295,19;4,945
10;parcialmente_nublado;810;221,37;161,57;0,73
10;parcialmente_nublado;854;102,24;422,78;4,135
11;parcialmente_nublado;844;187,95;410,04;2,182
11;parcialmente_nublado;808;123,95;480,99;3,881
11;parcialmente_nublado;858;185,5;123,71;0,667
11;parcialmente_nublado;854;183,59;105,77;0,576
11;parcialmente_nublado;852;83,16;254,73;3,063
11;parcialmente_nublado;814;116,0;388,45;3,349
12;parcialmente_nublado;808;236,52;429,21;1,815
12;parcialmente_nublado;836;153,53;192,45;1,254
12;parcialmente_nublado;862;152,26;393,22;2,583
12;parcialmente_nublado;830;197,58;438,88;2,221
12;parcialmente_nublado;822;143,81;300,46;2,089
12;parcialmente_nublado;858;56,38;269,66;4,783
13;ceu_aberto;858;171,55;117,98;0,688
13;ceu_aberto;846;112,13;356,83;3,182
13;ceu_aberto;824;135,68;465,5;3,431
13;ceu_aberto;832;66,86;209,37;3,131
13;ceu_aberto;888;226,71;134,72;0,594
13;ceu_aberto;820;190,78;254,15;1,332
14;nublado;808;146,74;131,91;0,899
14;nublado;856;68,43;300,22;4,387
14;nublado;806;192,16;311,57;1,621
14;nublado;844;154,7;130,78;0,845
14;nublado;854;192,37;176,2;0,916
14;nublado;814;136,22;420,55;3,087
15;parcialmente_nublado;818;93,92;420,97;4,482
15;parcialmente_nublado;814;184,15;476,79;2,589
15;parcialmente_nublado;856;96,9;171,6;1,771
15;parcialmente_nublado;854;102,7;240,22;2,339
15;parcialmente_nublado;846;53,48;190,49;3,562
15;parcialmente_nublado;810;54,88;478,6;8,721
16;nublado;852;169,56;370,96;2,188
16;nublado;860;50,45;136,19;2,7
16;nublado;826;69,09;184,74;2,674
16;nublado;858;148,99;333,86;2,241
16;nublado;800;156,87;247,51;1,578
16;nublado;812;155,72;267,89;1,72
17;nublado;844;58,06;338,59;5,832
17;nublado;826;230,21;322,25;1,4
17;nublado;854;216,85;134,09;0,618
17;nublado;814;69,49;351,39;5,057
17;nublado;830;69,27;294,74;4,255
17;nublado;802;85,61;151,15;1,766
18;parcialmente_nublado;842;137,71;431,36;3,132
18;parcialmente_nublado;838;93,16;241,36;2,591
18;parcialmente_nublado;826;124,32;359,98;2,896
18;parcialmente_nublado;808;223,08;306,29;1,373
18;parcialmente_nublado;834;233,67;100,87;0,432
18;parcialmente_nublado;820;242,79;497,56;2,049
19;parcialmente_nublado;800;143,62;402,12;2,8
19;parcialmente_nublado;860;216,72;275,36;1,271
19;parcialmente_nublado;856;237,82;263,24;1,107
19;parcialmente_nublado;836;134,85;155,44;1,153
19;parcialmente_nublado;814;53,96;499,22;9,252
19;parcialmente_nublado;852;154,08;175,04;1,136
20;parcialmente_nublado;834;208,54;427,12;2,048
20;parcialmente_nublado;812;149,0;294,61;1,977
20;parcialmente_nublado;890;157,94;114,72;0,726
20;parcialmente_nublado;808;226,96;253,01;1,115
20;parcialmente_nublado;818;177,8;367,87;2,069
20;parcialmente_nublado;810;243,94;389,86;1,598
21;ceu_aberto;890;149,48;109,29;0,731
21;ceu_aberto;846;127,37;248,46;1,951
21;ceu_aberto;860;68,33;206,99;3,029
21;ceu_aberto;816;119,9;110,13;0,919
21;ceu_aberto;862;90,35;413,78;4,58
