id_realizacao;tipo_dia;barra;potencia_kw
1;nublado;820;100,0
1;nublado;838;150,0
1;nublado;860;450,0
1;nublado;890;550,0
1;nublado;862;500,0
1;nublado;848;650,0
1;nublado;802;150,0
1;nublado;858;90,0
2;parcialmente_nublado;838;100,0
2;parcialmente_nublado;800;350,0
2;parcialmente_nublado;824;50,0
2;parcialmente_nublado;834;100,0
2;parcialmente_nublado;862;100,0
2;parcialmente_nublado;846;950,0
2;parcialmente_nublado;822;300,0
2;parcialmente_nublado;842;350,0
2;parcialmente_nublado;810;100,0
2;parcialmente_nublado;816;240,0
3;nublado;828;300,0
3;nublado;846;650,0
3;nublado;812;500,0
3;nublado;808;800,0
3;nublado;810;50,0
3;nublado;814;340,0
4;nublado;850;650,0
4;nublado;828;300,0
4;nublado;858;250,0
4;nublado;832;550,0
4;nublado;810;150,0
4;nublado;830;400,0
4;nublado;836;340,0
5;nublado;858;150,0
5;nublado;852;50,0
5;nublado;814;50,0
5;nublado;828;500,0
5;nublado;816;950,0
5;nublado;834;100,0
5;nublado;820;600,0
5;nublado;838;240,0
6;ceu_aberto;836;800,0
6;ceu_aberto;814;250,0
6;ceu_aberto;810;550,0
6;ceu_aberto;828;50,0
6;ceu_aberto;806;550,0
6;ceu_aberto;824;440,0
7;nublado;846;200,0
7;nublado;800;600,0
7;nublado;828;50,0
7;nublado;860;300,0
7;nublado;834;300,0
7;nublado;852;1000,0
7;nublado;822;190,0
8;ceu_aberto;820;400,0
8;ceu_aberto;852;300,0
8;ceu_aberto;844;500,0
8;ceu_aberto;812;100,0
8;ceu_aberto;848;400,0
8;ceu_aberto;850;250,0
8;ceu_aberto;806;690,0
9;nublado;890;150,0
9;nublado;888;800,0
9;nublado;810;700,0
9;nublado;846;150,0
9;nublado;818;840,0
10;parcialmente_nublado;862;100,0
10;parcialmente_nublado;826;50,0
10;parcialmente_nublado;890;450,0
10;parcialmente_nublado;860;200,0
10;parcialmente_nublado;852;750,0
10;parcialmente_nublado;828;500,0
10;parcialmente_nublado;850;350,0
10;parcialmente_nublado;808;240,0
11;nublado;862;500,0
11;nublado;822;600,0
11;nublado;888;50,0
11;nublado;858;200,0
11;nublado;808;600,0
11;nublado;860;150,0
11;nublado;856;400,0
11;nublado;842;140,0
12;parcialmente_nublado;826;50,0
12;parcialmente_nublado;808;200,0
12;parcialmente_nublado;818;150,0
12;parcialmente_nublado;858;450,0
12;parcialmente_nublado;812;300,0
12;parcialmente_nublado;846;500,0
12;parcialmente_nublado;802;750,0
12;parcialmente_nublado;852;240,0
13;parcialmente_nublado;846;450,0
13;parcialmente_nublado;858;600,0
13;parcialmente_nublado;808;200,0
13;parcialmente_nublado;890;900,0
13;parcialmente_nublado;814;490,0
14;ceu_aberto;808;250,0
14;ceu_aberto;854;300,0
14;ceu_aberto;856;200,0
14;ceu_aberto;888;550,0
14;ceu_aberto;846;50,0
14;ceu_aberto;838;650,0
14;ceu_aberto;852;300,0
14;ceu_aberto;816;100,0
14;ceu_aberto;890;240,0
15;nublado;820;350,0
15;nublado;842;350,0
15;nublado;834;350,0
15;nublado;850;600,0
15;nublado;816;650,0
15;nublado;854;340,0
16;ceu_aberto;830;350,0
16;ceu_aberto;888;150,0
16;ceu_aberto;824;200,0
16;ceu_aberto;816;300,0
16;ceu_aberto;822;50,0
16;ceu_aberto;838;300,0
16;ceu_aberto;890;50,0
16;ceu_aberto;806;200,0
16;ceu_aberto;862;650,0
16;ceu_aberto;834;250,0
16;ceu_aberto;842;140,0
17;ceu_aberto;844;100,0
17;ceu_aberto;816;750,0
17;ceu_aberto;808;50,0
17;ceu_aberto;800;100,0
17;ceu_aberto;818;700,0
17;ceu_aberto;832;850,0
17;ceu_aberto;814;90,0
18;parcialmente_nublado;842;200,0
18;parcialmente_nublado;890;150,0
18;parcialmente_nublado;844;300,0
18;parcialmente_nublado;888;350,0
18;parcialmente_nublado;828;200,0
18;parcialmente_nublado;834;350,0
18;parcialmente_nublado;816;450,0
18;parcialmente_nublado;824;200,0
18;parcialmente_nublado;826;250,0
18;parcialmente_nublado;810;190,0
19;nublado;816;200,0
19;nublado;820;400,0
19;nublado;810;200,0
19;nublado;850;550,0
19;nublado;800;50,0
19;nublado;856;200,0
19;nublado;838;150,0
19;nublado;890;200,0
19;nublado;828;500,0
19;nublado;858;190,0
20;parcialmente_nublado;826;200,0
20;parcialmente_nublado;850;250,0
20;parcialmente_nublado;806;50,0
20;parcialmente_nublado;854;50,0
20;parcialmente_nublado;852;300,0
20;parcialmente_nublado;856;400,0
20;parcialmente_nublado;812;150,0
20;parcialmente_nublado;860;450,0
20;parcialmente_nublado;846;500,0
20;parcialmente_nublado;836;290,0
21;parcialmente_nublado;828;100,0
21;parcialmente_nublado;848;400,0
21;parcialmente_nublado;806;50,0
21;parcialmente_nublado;860;50,0
21;parcialmente_nublado;802;200,0
21;parcialmente_nublado;858;500,0
21;parcialmente_nublado;812;750,0
21;parcialmente_nublado;838;100,0
21;parcialmente_nublado;822;250,0
21;parcialmente_nublado;818;240,0
22;parcialmente_nublado;814;650,0
22;parcialmente_nublado;812;200,0
22;parcialmente_nublado;848;300,0
22;parcialmente_nublado;862;300,0
22;parcialmente_nublado;836;100,0
22;parcialmente_nublado;844;50,0
22;parcialmente_nublado;832;200,0
22;parcialmente_nublado;856;550,0
22;parcialmente_nublado;822;290,0
23;nublado;850;450,0
23;nublado;860;450,0
23;nublado;888;400,0
23;nublado;800;450,0
23;nublado;820;400,0
23;nublado;802;300,0
23;nublado;826;190,0
24;nublado;858;250,0
24;nublado;806;450,0
24;nublado;846;300,0
24;nublado;810;50,0
24;nublado;836;800,0
24;nublado;808;790,0
25;nublado;806;50,0
25;nublado;826;400,0
25;nublado;802;850,0
25;nublado;844;50,0
25;nublado;848;100,0
25;nublado;800;650,0
25;nublado;834;540,0
26;nublado;808;100,0
26;nublado;888;600,0
26;nublado;812;650,0
26;nublado;860;200,0
26;nublado;818;250,0
26;nublado;854;50,0
26;nublado;844;100,0
26;nublado;890;450,0
26;nublado;816;240,0
27;ceu_aberto;860;750,0
27;ceu_aberto;862;100,0
27;ceu_aberto;848;250,0
27;ceu_aberto;820;50,0
27;ceu_aberto;846;50,0
27;ceu_aberto;836;450,0
27;ceu_aberto;806;50,0
27;ceu_aberto;814;50,0
27;ceu_aberto;856;150,0
27;ceu_aberto;830;450,0
27;ceu_aberto;854;290,0
28;nublado;844;350,0
28;nublado;816;850,0
28;nublado;846;600,0
28;nublado;848;200,0
28;nublado;818;150,0
28;nublado;806;490,0
29;ceu_aberto;816;200,0
