id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;nublado;818;116,71;434,37;3,722
1;nublado;800;201,02;374,53;1,863
1;nublado;808;161,79;263,7;1,63
1;nublado;830;105,34;287,79;2,732
1;nublado;812;149,91;335,83;2,24
1;nublado;824;116,17;193,44;1,665
1;nublado;826;99,09;498,25;5,028
1;nublado;842;249,43;339,47;1,361
1;nublado;810;90,31;103,72;1,148
1;nublado;852;73,13;130,84;1,789
1;nublado;834;108,25;462,34;4,271
1;nublado;850;175,36;290,21;1,655
1;nublado;828;181,06;214,12;1,183
1;nublado;806;194,84;113,75;0,584
1;nublado;856;241,59;355,88;1,473
1;nublado;832;168,38;267,75;1,59
1;nublado;854;205,64;173,72;0,845
1;nublado;814;70,51;159,68;2,265
1;nublado;822;74,17;178,25;2,403
1;nublado;816;70,53;142,94;2,027
1;nublado;836;163,92;122,25;0,746
1;nublado;844;126,95;396,74;3,125
1;nublado;846;92,52;313,85;3,392
1;nublado;888;150,78;323,48;2,145
2;parcialmente_nublado;810;126,54;497,95;3,935
2;parcialmente_nublado;814;159,24;199,98;1,256
2;parcialmente_nublado;890;106,47;370,18;3,477
2;parcialmente_nublado;832;135,45;140,43;1,037
2;parcialmente_nublado;856;130,66;322,39;2,467
2;parcialmente_nublado;826;69,38;333,32;4,804
2;parcialmente_nublado;802;141,17;187,39;1,327
2;parcialmente_nublado;858;207,32;435,65;2,101
2;parcialmente_nublado;844;108,65;499,62;4,598
2;parcialmente_nublado;800;63,48;444,33;7,0
2;parcialmente_nublado;836;60,53;172,03;2,842
2;parcialmente_nublado;822;85,61;178,33;2,083
2;parcialmente_nublado;860;169,91;372,51;2,192
2;parcialmente_nublado;862;188,39;211,25;1,121
2;parcialmente_nublado;812;149,15;217,19;1,456
2;parcialmente_nublado;838;241,49;198,15;0,821
2;parcialmente_nublado;846;60,6;119,05;1,965
2;parcialmente_nublado;850;226,84;435,26;1,919
2;parcialmente_nublado;824;124,15;470,85;3,793
2;parcialmente_nublado;852;160,25;417,54;2,606
2;parcialmente_nublado;830;131,62;245,68;1,867
2;parcialmente_nublado;820;52,91;390,85;7,387
2;parcialmente_nublado;818;118,74;208,52;1,756
2;parcialmente_nublado;834;213,59;373,73;1,75
3;nublado;890;71,28;424,02;5,949
3;nublado;816;61,76;446,92;7,236
3;nublado;800;155,13;406,42;2,62
3;nublado;860;69,63;162,03;2,327
3;nublado;842;180,79;121,63;0,673
3;nublado;802;95,75;328,24;3,428
3;nublado;834;248,53;409,96;1,65
3;nublado;820;136,6;412,69;3,021
3;nublado;838;135,85;206,26;1,518
3;nublado;826;229,36;470,12;2,05
3;nublado;854;182,29;457,1;2,508
3;nublado;844;200,73;397,14;1,978
3;nublado;888;205,67;345,32;1,679
3;nublado;818;91,28;312,42;3,423
3;nublado;848;133,39;277,02;2,077
3;nublado;850;79,44;435,69;5,485
3;nublado;858;80,08;405,78;5,067
3;nublado;856;96,79;348,47;3,6
3;nublado;832;228,46;471,15;2,062
3;nublado;836;195,84;394,16;2,013
3;nublado;822;55,5;409,38;7,376
3;nublado;852;129,96;226,86;1,746
3;nublado;862;139,63;492,28;3,526
3;nublado;830;184,91;450,72;2,438
4;nublado;824;213,49;474,49;2,223
4;nublado;806;55,96;438,71;7,84
4;nublado;846;188,97;156,09;0,826
4;nublado;808;149,1;199,18;1,336
4;nublado;888;153,82;133,29;0,867
4;nublado;826;212,38;283,34;1,334
4;nublado;852;211,09;312,82;1,482
4;nublado;848;187,98;130,06;0,692
4;nublado;838;165,05;201,41;1,22
4;nublado;820;107,17;232,24;2,167
4;nublado;860;189,85;353,46;1,862
4;nublado;802;180,87;306,05;1,692
4;nublado;822;148,87;259,18;1,741
4;nublado;800;242,65;256,18;1,056
4;nublado;844;231,95;170,51;0,735
4;nublado;816;142,24;446,5;3,139
4;nublado;890;152,41;196,11;1,287
4;nublado;834;131,21;336,19;2,562
4;nublado;814;217,76;204,33;0,938
4;nublado;862;175,97;338,94;1,926
4;nublado;818;54,05;385,37;7,13
4;nublado;854;110,3;151,2;1,371
4;nublado;856;78,42;298,87;3,811
4;nublado;812;209,24;307,16;1,468
5;nublado;846;157,83;260,33;1,649
5;nublado;810;128,43;144,96;1,129
5;nublado;890;51,78;397,5;7,677
5;nublado;806;161,42;362,29;2,244
5;nublado;848;231,35;440,68;1,905
5;nublado;800;56,89;341,16;5,997
5;nublado;856;160,87;123,72;0,769
5;nublado;844;235,01;240,02;1,021
5;nublado;832;119,84;427,96;3,571
5;nublado;826;102,08;107,72;1,055
5;nublado;802;204,4;495,24;2,423
5;nublado;824;175,21;176,72;1,009
5;nublado;822;80,77;493,55;6,111
5;nublado;836;143,24;148,62;1,038
5;nublado;830;244,02;176,69;0,724
5;nublado;812;213,34;316,18;1,482
5;nublado;818;209,76;170,34;0,812
5;nublado;854;168,86;149,32;0,884
5;nublado;862;146,7;415,94;2,835
5;nublado;808;211,26;367,67;1,74
5;nublado;860;56,18;133,98;2,385
5;nublado;842;84,2;373,45;4,435
5;nublado;888;245,29;194,69;0,794
5;nublado;850;116,18;441,4;3,799
6;ceu_aberto;890;112,7;146,35;1,299
6;ceu_aberto;856;192,58;264,21;1,372
6;ceu_aberto;888;84,87;193,04;2,275
6;ceu_aberto;846;121,23;394,72;3,256
6;ceu_aberto;838;166,3;247,76;1,49
6;ceu_aberto;858;191,98;142,65;0,743
6;ceu_aberto;802;247,66;320,27;1,293
6;ceu_aberto;822;228,9;498,32;2,177
6;ceu_aberto;808;213,07;102,33;0,48
6;ceu_aberto;830;103,93;405,48;3,901
6;ceu_aberto;820;70,34;439,35;6,246
6;ceu_aberto;834;133,43;170,94;1,281
6;ceu_aberto;818;218,91;306,33;1,399
6;ceu_aberto;862;162,08;144,67;0,893
6;ceu_aberto;848;106,42;411,31;3,865
6;ceu_aberto;852;98,11;326,3;3,326
6;ceu_aberto;842;155,65;176,63;1,135
6;ceu_aberto;860;82,38;255,96;3,107
6;ceu_aberto;800;244,25;308,51;1,263
6;ceu_aberto;850;245,75;202,54;0,824
6;ceu_aberto;816;145,67;442,03;3,034
6;ceu_aberto;854;108,29;471,24;4,352
6;ceu_aberto;826;73,52;467,47;6,358
6;ceu_aberto;844;195,51;439,02;2,246
7;nublado;858;54,82;217,07;3,96
7;nublado;830;90,94;241,83;2,659
7;nublado;862;117,12;428,35;3,657
7;nublado;890;223,24;159,07;0,713
7;nublado;802;95,2;308,06;3,236
7;nublado;820;192,79;354,23;1,837
7;nublado;888;218,26;384,68;1,762
7;nublado;826;207,82;227,13;1,093
7;nublado;842;186,75;399,73;2,14
7;nublado;856;128,76;211,21;1,64
7;nublado;854;97,81;333,8;3,413
7;nublado;810;181,95;222,39;1,222
7;nublado;814;179,79;147,64;0,821
7;nublado;818;156,54;227,77;1,455
7;nublado;850;210,24;296,58;1,411
7;nublado;844;222,11;369,26;1,663
7;nublado;836;194,52;123,66;0,636
7;nublado;832;209,37;339,79;1,623
7;nublado;838;78,75;478,29;6,074
7;nublado;812;224,74;148,12;0,659
7;nublado;848;159,93;283,01;1,77
7;nublado;824;197,24;215,28;1,091
7;nublado;808;141,35;134,46;0,951
7;nublado;806;227,04;275,89;1,215
8;ceu_aberto;824;226,58;111,77;0,493
8;ceu_aberto;842;165,49;107,99;0,653
8;ceu_aberto;856;229,26;387,1;1,688
8;ceu_aberto;890;241,15;160,99;0,668
8;ceu_aberto;816;212,12;204,68;0,965
8;ceu_aberto;888;91,82;155,62;1,695
8;ceu_aberto;846;136,1;386,89;2,843
8;ceu_aberto;826;179,72;224,64;1,25
8;ceu_aberto;854;75,17;368,4;4,901
8;ceu_aberto;802;91,48;462,16;5,052
8;ceu_aberto;800;199,06;383,19;1,925
8;ceu_aberto;830;239,3;489,25;2,045
8;ceu_aberto;838;206,95;404,95;1,957
8;ceu_aberto;832;212,87;115,9;0,544
8;ceu_aberto;810;157,25;128,71;0,819
8;ceu_aberto;836;105,0;386,41;3,68
8;ceu_aberto;818;236,99;352,21;1,486
8;ceu_aberto;862;196,75;255,89;1,301
8;ceu_aberto;860;106,74;150,56;1,411
8;ceu_aberto;858;162,0;424,25;2,619
8;ceu_aberto;834;123,25;188,1;1,526
8;ceu_aberto;808;91,98;160,13;1,741
8;ceu_aberto;814;159,87;279,64;1,749
8;ceu_aberto;822;142,38;114,93;0,807
9;nublado;862;241,49;245,24;1,016
9;nublado;812;224,3;288,48;1,286
9;nublado;856;160,9;420,13;2,611
9;nublado;822;151,32;100,25;0,663
9;nublado;854;112,09;263,23;2,348
9;nublado;806;65,16;149,55;2,295
9;nublado;802;197,39;284,76;1,443
9;nublado;830;142,33;292,81;2,057
9;nublado;814;211,35;219,52;1,039
9;nublado;838;81,92;263,81;3,22
9;nublado;828;170,39;415,02;2,436
9;nublado;800;120,7;480,17;3,978
9;nublado;860;165,71;433,72;2,617
9;nublado;852;172,36;252,38;1,464
9;nublado;848;175,73;421,39;2,398
9;nublado;832;53,52;152,32;2,846
9;nublado;824;53,34;117,49;2,203
9;nublado;808;69,46;458,45;6,6
9;nublado;826;61,34;340,95;5,558
9;nublado;820;168,29;120,37;0,715
9;nublado;858;59,04;479,05;8,114
9;nublado;844;204,3;217,67;1,065
9;nublado;836;152,21;103,44;0,68
9;nublado;842;65,9;379,04;5,752
10;parcialmente_nublado;816;94,33;326,4;3,46
10;parcialmente_nublado;832;241,52;227,27;0,941
10;parcialmente_nublado;818;204,48;185,43;0,907
10;parcialmente_nublado;800;112,38;281,71;2,507
10;parcialmente_nublado;856;229,88;325,97;1,418
10;parcialmente_nublado;858;94,29;277,99;2,948
10;parcialmente_nublado;814;233,81;214,03;0,915
10;parcialmente_nublado;848;116,1;188,21;1,621
10;parcialmente_nublado;810;199,69;266,99;1,337
10;parcialmente_nublado;812;206,25;404,3;1,96
10;parcialmente_nublado;854;117,92;412,95;3,502
10;parcialmente_nublado;822;186,16;233,25;1,253
10;parcialmente_nublado;802;210,72;101,1;0,48
10;parcialmente_nublado;836;172,96;275,84;1,595
10;parcialmente_nublado;834;93,64;392,08;4,187
10;parcialmente_nublado;844;235,35;204,33;0,868
10;parcialmente_nublado;888;183,01;474,26;2,591
10;parcialmente_nublado;806;106,75;436,11;4,085
10;parcialmente_nublado;824;197,41;406,05;2,057
10;parcialmente_nublado;846;242,96;301,62;1,241
10;parcialmente_nublado;830;142,34;115,88;0,814
10;parcialmente_nublado;820;165,33;183,95;1,113
10;parcialmente_nublado;838;209,04;406,07;1,943
10;parcialmente_nublado;842;192,32;248,58;1,293
11;nublado;814;217,95;292,88;1,344
11;nublado;802;202,86;365,8;1,803
11;nublado;890;210,2;270,48;1,287
11;nublado;806;66,65;181,27;2,72
11;nublado;826;221,21;134,73;0,609
11;nublado;824;59,91;329,67;5,503
11;nublado;820;180,37;246,25;1,365
11;nublado;810;108,84;485,34;4,459
11;nublado;828;121,7;151,5;1,245
11;nublado;830;247,52;348,61;1,408
11;nublado;816;147,14;430,81;2,928
11;nublado;846;229,89;408,13;1,775
11;nublado;818;143,8;237,82;1,654
11;nublado;800;62,31;415,4;6,667
11;nublado;834;219,99;372,73;1,694
11;nublado;850;85,18;155,54;1,826
11;nublado;812;111,25;124,86;1,122
11;nublado;854;171,61;230,8;1,345
11;nublado;848;228,02;222,15;0,974
11;nublado;852;70,63;102,67;1,454
11;nublado;838;195,58;165,37;0,846
11;nublado;844;133,68;128,37;0,96
11;nublado;836;238,0;170,56;0,717
11;nublado;832;157,61;229,99;1,459
12;parcialmente_nublado;850;133,43;247,1;1,852
12;parcialmente_nublado;848;126,54;368,1;2,909
12;parcialmente_nublado;816;240,5;227,19;0,945
12;parcialmente_nublado;888;189,88;437,98;2,307
12;parcialmente_nublado;854;59,05;232,66;3,94
12;parcialmente_nublado;800;206,39;189,74;0,919
12;parcialmente_nublado;810;70,15;237,46;3,385
12;parcialmente_nublado;842;188,35;323,53;1,718
12;parcialmente_nublado;836;201,92;350,82;1,737
12;parcialmente_nublado;824;194,66;376,29;1,933
12;parcialmente_nublado;820;156,59;389,75;2,489
12;parcialmente_nublado;834;245,19;139,9;0,571
12;parcialmente_nublado;890;55,53;180,39;3,249
12;parcialmente_nublado;838;188,0;301,04;1,601
12;parcialmente_nublado;806;144,6;219,12;1,515
12;parcialmente_nublado;856;94,0;429,49;4,569
12;parcialmente_nublado;814;139,46;237,09;1,7
12;parcialmente_nublado;822;94,76;351,75;3,712
12;parcialmente_nublado;844;194,46;279,93;1,44
12;parcialmente_nublado;832;182,02;468,62;2,575
12;parcialmente_nublado;830;170,68;152,49;0,893
12;parcialmente_nublado;862;145,43;311,77;2,144
12;parcialmente_nublado;860;205,19;268,92;1,311
12;parcialmente_nublado;828;227,61;472,35;2,075
13;parcialmente_nublado;832;172,05;323,82;1,882
13;parcialmente_nublado;820;140,72;383,94;2,728
13;parcialmente_nublado;848;201,51;141,86;0,704
13;parcialmente_nublado;826;180,69;377,43;2,089
13;parcialmente_nublado;818;64,71;362,66;5,604
13;parcialmente_nublado;838;56,26;250,19;4,447
13;parcialmente_nublado;834;206,8;480,33;2,323
13;parcialmente_nublado;802;248,04;233,21;0,94
13;parcialmente_nublado;828;53,89;136,08;2,525
13;parcialmente_nublado;860;68,84;247,37;3,593
