id_realizacao;tipo_dia;barra;potencia_kw;capacidade_kwh;razao_armazenamento_h
1;parcialmente_nublado;830;109,55;454,55;4,149
1;parcialmente_nublado;834;165,81;235,62;1,421
1;parcialmente_nublado;848;89,91;361,82;4,024
1;parcialmente_nublado;832;97,5;445,5;4,569
1;parcialmente_nublado;806;145,2;378,64;2,608
1;parcialmente_nublado;852;122,15;491,16;4,021
1;parcialmente_nublado;826;240,13;137,21;0,571
1;parcialmente_nublado;820;245,64;348,02;1,417
1;parcialmente_nublado;808;217,05;361,01;1,663
1;parcialmente_nublado;814;99,23;463,21;4,668
2;nublado;846;123,33;170,72;1,384
2;nublado;834;167,5;391,25;2,336
2;nublado;854;143,35;103,6;0,723
2;nublado;888;221,69;481,71;2,173
2;nublado;816;116,71;269,55;2,31
2;nublado;800;96,96;193,46;1,995
2;nublado;824;237,12;317,62;1,339
2;nublado;814;207,6;414,2;1,995
2;nublado;838;138,29;150,41;1,088
2;nublado;808;54,64;205,72;3,765
3;nublado;844;112,39;384,47;3,421
3;nublado;812;99,52;181,28;1,822
3;nublado;858;156,01;313,59;2,01
3;nublado;888;240,92;275,36;1,143
3;nublado;826;237,62;472,52;1,989
3;nublado;818;212,85;464,18;2,181
3;nublado;810;114,55;494,17;4,314
3;nublado;890;69,14;361,48;5,228
3;nublado;856;79,11;332,91;4,208
3;nublado;820;77,44;164,89;2,129
4;parcialmente_nublado;826;113,81;251,6;2,211
4;parcialmente_nublado;816;201,99;441,77;2,187
4;parcialmente_nublado;806;168,98;388,87;2,301
4;parcialmente_nublado;800;225,05;211,76;0,941
4;parcialmente_nublado;812;204,7;303,09;1,481
4;parcialmente_nublado;850;107,15;435,63;4,066
4;parcialmente_nublado;836;73,82;288,16;3,904
4;parcialmente_nublado;824;55,05;166,7;3,028
4;parcialmente_nublado;828;65,29;357,98;5,483
4;parcialmente_nublado;842;138,49;277,27;2,002
5;ceu_aberto;856;52,54;425,76;8,104
5;ceu_aberto;806;174,9;330,61;1,89
5;ceu_aberto;848;219,07;488,83;2,231
5;ceu_aberto;822;198,59;269,96;1,359
5;ceu_aberto;846;108,89;336,67;3,092
5;ceu_aberto;858;128,22;237,8;1,855
5;ceu_aberto;850;237,53;279,51;1,177
5;ceu_aberto;828;67,4;432,75;6,421
5;ceu_aberto;844;200,15;488,86;2,442
5;ceu_aberto;854;235,88;207,23;0,879
6;parcialmente_nublado;812;96,94;269,36;2,779
6;parcialmente_nublado;802;232,85;147,36;0,633
6;parcialmente_nublado;888;133,43;143,71;1,077
6;parcialmente_nublado;806;226,23;113,42;0,501
6;parcialmente_nublado;836;73,4;224,8;3,063
6;parcialmente_nublado;860;86,7;325,48;3,754
6;parcialmente_nublado;810;166,15;396,21;2,385
6;parcialmente_nublado;828;76,32;282,53;3,702
6;parcialmente_nublado;858;133,23;265,46;1,992
6;parcialmente_nublado;852;168,23;470,49;2,797
7;parcialmente_nublado;862;216,5;161,02;0,744
7;parcialmente_nublado;846;223,85;448,46;2,003
7;parcialmente_nublado;800;125,56;411,43;3,277
7;parcialmente_nublado;818;231,19;335,43;1,451
7;parcialmente_nublado;852;109,27;485,58;4,444
7;parcialmente_nublado;836;214,96;178,37;0,83
7;parcialmente_nublado;826;82,2;446,28;5,429
7;parcialmente_nublado;832;98,57;377,15;3,826
7;parcialmente_nublado;820;119,61;130,56;1,092
7;parcialmente_nublado;854;201,18;280,67;1,395
8;parcialmente_nublado;808;126,61;351,32;2,775
8;parcialmente_nublado;850;123,8;457,59;3,696
8;parcialmente_nublado;842;236,73;468,18;1,978
8;parcialmente_nublado;806;87,7;459,79;5,243
8;parcialmente_nublado;832;108,11;172,1;1,592
8;parcialmente_nublado;848;104,89;469,78;4,479
8;parcialmente_nublado;860;182,82;184,18;1,007
8;parcialmente_nublado;858;197,38;457,67;2,319
8;parcialmente_nublado;828;196,6;227,2;1,156
8;parcialmente_nublado;820;68,97;113,57;1,647
9;nublado;802;235,12;110,01;0,468
9;nublado;820;224,83;289,72;1,289
9;nublado;816;83,21;456,11;5,481
9;nublado;828;60,97;208,83;3,425
9;nublado;810;155,35;133,74;0,861
9;nublado;846;138,74;225,11;1,623
