id_realizacao;tipo_dia;classe;nome;barra;potencia_kw;capacidade_kwh;perfil
1;parcialmente_nublado;PVSystem;PV_barra810;810;300,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra800;800;250,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra842;842;50,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra828;828;150,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra812;812;150,0;;PV_irr_real1
1;parcialmente_nublado;PVSystem;PV_barra850;850;200,0;;PV_irr_real1
1;parcialmente_nublado;Storage;BESS_barra830;830;109,55;454.55;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra834;834;165,81;235.62;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra848;848;89,91;361.82;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra832;832;97,5;445.5;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra806;806;145,2;378.64;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra852;852;122,15;491.16;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra826;826;240,13;137.21;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra820;820;245,64;348.02;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra808;808;217,05;361.01;BESS_fixo
1;parcialmente_nublado;Storage;BESS_barra814;814;99,23;463.21;BESS_fixo
2;nublado;PVSystem;PV_barra832;832;700,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra836;836;250,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra852;852;50,0;;PV_irr_real2
2;nublado;PVSystem;PV_barra858;858;100,0;;PV_irr_real2
2;nublado;Storage;BESS_barra846;846;123,33;170.72;BESS_fixo
2;nublado;Storage;BESS_barra834;834;167,5;391.25;BESS_fixo
2;nublado;Storage;BESS_barra854;854;143,35;103.6;BESS_fixo
2;nublado;Storage;BESS_barra888;888;221,69;481.71;BESS_fixo
2;nublado;Storage;BESS_barra816;816;116,71;269.55;BESS_fixo
2;nublado;Storage;BESS_barra800;800;96,96;193.46;BESS_fixo
2;nublado;Storage;BESS_barra824;824;237,12;317.62;BESS_fixo
2;nublado;Storage;BESS_barra814;814;207,6;414.2;BESS_fixo
2;nublado;Storage;BESS_barra838;838;138,29;150.41;BESS_fixo
2;nublado;Storage;BESS_barra808;808;54,64;205.72;BESS_fixo
3;nublado;PVSystem;PV_barra846;846;300,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra836;836;200,0;;PV_irr_real3
3;nublado;PVSystem;PV_barra834;834;600,0;;PV_irr_real3
3;nublado;Storage;BESS_barra844;844;112,39;384.47;BESS_fixo
3;nublado;Storage;BESS_barra812;812;99,52;181.28;BESS_fixo
3;nublado;Storage;BESS_barra858;858;156,01;313.59;BESS_fixo
3;nublado;Storage;BESS_barra888;888;240,92;275.36;BESS_fixo
3;nublado;Storage;BESS_barra826;826;237,62;472.52;BESS_fixo
3;nublado;Storage;BESS_barra818;818;212,85;464.18;BESS_fixo
3;nublado;Storage;BESS_barra810;810;114,55;494.17;BESS_fixo
3;nublado;Storage;BESS_barra890;890;69,14;361.48;BESS_fixo
3;nublado;Storage;BESS_barra856;856;79,11;332.91;BESS_fixo
3;nublado;Storage;BESS_barra820;820;77,44;164.89;BESS_fixo
4;parcialmente_nublado;PVSystem;PV_barra848;848;100,0;;PV_irr_real4
4;parcialmente_nublado;PVSystem;PV_barra814;814;550,0;;PV_irr_real4
4;parcialmente_nublado;PVSystem;PV_barra888;888;450,0;;PV_irr_real4
4;parcialmente_nublado;Storage;BESS_barra826;826;113,81;251.6;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra816;816;201,99;441.77;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra806;806;168,98;388.87;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra800;800;225,05;211.76;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra812;812;204,7;303.09;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra850;850;107,15;435.63;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra836;836;73,82;288.16;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra824;824;55,05;166.7;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra828;828;65,29;357.98;BESS_fixo
4;parcialmente_nublado;Storage;BESS_barra842;842;138,49;277.27;BESS_fixo
5;ceu_aberto;PVSystem;PV_barra802;802;950,0;;PV_irr_real5
5;ceu_aberto;PVSystem;PV_barra832;832;150,0;;PV_irr_real5
5;ceu_aberto;Storage;BESS_barra856;856;52,54;425.76;BESS_fixo
5;ceu_aberto;Storage;BESS_barra806;806;174,9;330.61;BESS_fixo
5;ceu_aberto;Storage;BESS_barra848;848;219,07;488.83;BESS_fixo
5;ceu_aberto;Storage;BESS_barra822;822;198,59;269.96;BESS_fixo
5;ceu_aberto;Storage;BESS_barra846;846;108,89;336.67;BESS_fixo
5;ceu_aberto;Storage;BESS_barra858;858;128,22;237.8;BESS_fixo
5;ceu_aberto;Storage;BESS_barra850;850;237,53;279.51;BESS_fixo
5;ceu_aberto;Storage;BESS_barra828;828;67,4;432.75;BESS_fixo
5;ceu_aberto;Storage;BESS_barra844;844;200,15;488.86;BESS_fixo
5;ceu_aberto;Storage;BESS_barra854;854;235,88;207.23;BESS_fixo
6;parcialmente_nublado;PVSystem;PV_barra800;800;500,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra818;818;450,0;;PV_irr_real6
6;parcialmente_nublado;PVSystem;PV_barra824;824;150,0;;PV_irr_real6
6;parcialmente_nublado;Storage;BESS_barra812;812;96,94;269.36;BESS_fixo
